sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
142	1	1	1	2	1	0.1105	0.1921	1	0	0.448	0	82	0
142	1	2	1	2	2	0.1105	0.1921	0	0	0.529	0	0	0
142	1	3	0	1	1	0.1105	0.1921	1	1	0.741	6	82	0
142	1	4	0	2	1	0.1105	0.1921	0	1	0.514	8	82	82
142	1	5	0	2	2	0.1105	0.1921	0	0	0.414	0	82	82
142	1	6	0	2	3	0.1105	0.1921	0	1	0.520	8	82	82
142	1	7	0	2	2	0.1105	0.1921	1	1	0.549	8	0	82
142	1	8	1	1	3	0.1105	0.1921	1	0	0.431	0	0	82
142	1	9	9	2	2	0.1105	0.1921	1	1	0.464	0	0	82
142	1	10	1	1	3	0.1105	0.1921	0	1	0.398	95	0	0
142	1	11	1	1	1	0.1105	0.1921	1	1	0.457	89	0	82
142	1	12	0	2	2	0.1105	0.1921	1	1	0.416	9	0	82
142	1	13	9	2	2	0.1105	0.1921	1	1	0.473	0	0	82
142	1	14	0	2	3	0.1105	0.1921	0	1	0.385	10	82	82
142	1	15	0	2	2	0.1105	0.1921	0	1	0.403	9	82	82
142	1	16	0	1	3	0.1105	0.1921	1	1	0.515	8	82	0
142	1	17	0	2	2	0.1105	0.1921	1	1	0.593	8	0	82
142	1	18	0	2	3	0.1105	0.1921	1	0	0.602	0	0	82
142	1	19	0	1	2	0.1105	0.1921	0	1	0.429	9	82	82
142	1	20	0	2	3	0.1105	0.1921	0	0	0.436	0	82	82
142	1	21	9	2	3	0.1105	0.1921	0	1	0.464	0	82	82
142	1	22	0	2	2	0.1105	0.1921	0	1	0.407	9	82	82
142	1	23	1	2	2	0.1105	0.1921	1	1	0.487	86	82	0
142	1	24	0	1	3	0.1105	0.1921	0	1	0.389	10	82	82
142	1	25	9	2	3	0.1105	0.1921	1	1	0.261	0	82	0
142	1	26	1	1	1	0.1105	0.1921	1	0	0.460	0	0	82
142	1	27	0	2	2	0.1105	0.1921	0	1	0.708	6	82	82
142	1	28	1	1	1	0.1105	0.1921	1	1	0.432	92	0	82
142	1	29	0	2	2	0.1105	0.1921	0	1	0.455	9	82	82
142	1	30	0	2	2	0.1105	0.1921	1	1	0.527	8	0	82
142	1	31	9	2	1	0.1105	0.1921	1	1	0.413	0	0	82
142	1	32	1	2	2	0.1105	0.1921	1	1	0.398	95	82	0
142	1	33	1	1	2	0.1105	0.1921	1	0	0.414	0	0	82
142	1	34	1	2	3	0.1105	0.1921	1	1	0.366	98	82	0
142	1	35	0	1	3	0.1105	0.1921	0	1	0.418	9	82	82
142	1	36	9	1	2	0.1105	0.1921	1	1	0.234	0	82	0
142	1	37	1	2	3	0.1105	0.1921	0	0	0.522	0	0	0
142	1	38	1	2	3	0.1105	0.1921	1	1	0.359	99	82	0
142	1	39	1	2	3	0.1105	0.1921	0	0	0.482	0	0	0
142	1	40	0	1	2	0.1105	0.1921	0	1	0.423	9	82	82
142	1	41	1	1	1	0.1105	0.1921	0	1	0.461	89	0	0
142	1	42	9	1	1	0.1105	0.1921	1	0	0.445	0	82	0
142	1	43	0	1	1	0.1105	0.1921	1	1	0.486	9	82	0
142	1	44	1	2	2	0.1105	0.1921	0	0	0.388	0	0	0
142	1	45	1	1	1	0.1105	0.1921	1	1	0.392	96	0	82
142	1	46	0	1	1	0.1105	0.1921	0	1	0.457	9	82	82
142	1	47	0	1	3	0.1105	0.1921	1	1	0.226	10	82	0
142	1	48	1	2	3	0.1105	0.1921	0	1	0.531	82	0	0
142	1	49	9	1	3	0.1105	0.1921	1	1	0.494	0	82	0
