sub	sess	t	loc	cue	co1	co2	or	resp	rt
26	1	1	1	1	0.2173	0.0894	0	1	0.783
26	1	2	2	2	0.2173	0.0894	1	1	0.677
26	1	3	1	2	0.2173	0.0894	1	1	1.585
26	1	4	2	2	0.2173	0.0894	1	1	0.859
26	1	5	2	2	0.2173	0.0894	1	1	0.774
26	1	6	2	2	0.2173	0.0894	0	1	0.730
26	1	7	2	2	0.2173	0.0894	1	1	0.812
26	1	8	1	1	0.2173	0.0894	1	0	1.968
26	1	9	1	3	0.2173	0.0894	1	1	1.340
26	1	10	2	2	0.2173	0.0894	0	1	0.673
26	1	11	2	2	0.2173	0.0894	1	1	0.725
26	1	12	1	1	0.2173	0.0894	1	0	0.726
26	1	13	1	3	0.2173	0.0894	1	1	1.261
26	1	14	1	1	0.2173	0.0894	0	0	0.838
26	1	15	1	1	0.2173	0.0894	1	1	1.158
26	1	16	2	1	0.2173	0.0894	0	1	0.931
26	1	17	1	1	0.2173	0.0894	0	1	0.672
26	1	18	2	1	0.2173	0.0894	1	1	0.867
26	1	19	2	3	0.2173	0.0894	1	1	0.667
26	1	20	2	2	0.2173	0.0894	0	0	0.764
26	1	21	2	3	0.2173	0.0894	1	1	0.684
26	1	22	1	3	0.2173	0.0894	1	0	1.094
26	1	23	1	1	0.2173	0.0894	1	0	1.776
26	1	24	1	1	0.2173	0.0894	1	0	1.413
26	1	25	1	3	0.2173	0.0894	0	1	0.940
26	1	26	1	1	0.2173	0.0894	0	1	0.558
26	1	27	1	1	0.2173	0.0894	0	1	1.189
26	1	28	1	1	0.2173	0.0894	1	1	0.956
26	1	29	1	1	0.2173	0.0894	1	1	1.025
26	1	30	1	3	0.2173	0.0894	1	1	0.960
26	1	31	2	2	0.2173	0.0894	0	0	1.612
26	1	32	2	2	0.2173	0.0894	0	1	0.988
26	1	33	2	2	0.2173	0.0894	1	1	0.699
26	1	34	2	2	0.2173	0.0894	0	1	0.832
26	1	35	2	2	0.2173	0.0894	1	1	0.721
26	1	36	1	1	0.2173	0.0894	0	1	1.299
26	1	37	2	2	0.2173	0.0894	1	1	0.894
26	1	38	2	3	0.2173	0.0894	0	1	0.652
26	1	39	1	2	0.2173	0.0894	0	1	0.830
26	1	40	2	2	0.2173	0.0894	0	1	1.162
26	1	41	2	3	0.2173	0.0894	0	1	0.559
26	1	42	1	3	0.2173	0.0894	0	1	0.799
26	1	43	2	3	0.2173	0.0894	1	1	0.586
26	1	44	1	3	0.2173	0.0894	0	1	0.728
26	1	45	1	2	0.2173	0.0894	0	1	0.865
26	1	46	1	1	0.2173	0.0894	0	1	0.655
26	1	47	1	1	0.2173	0.0894	0	1	0.456
26	1	48	2	1	0.2173	0.0894	1	1	1.052
26	1	49	2	1	0.2173	0.0894	0	1	1.026
26	1	50	2	3	0.2173	0.0894	0	1	0.714
26	1	51	2	3	0.2173	0.0894	0	1	0.598
26	1	52	1	2	0.2173	0.0894	1	1	0.890
26	1	53	2	3	0.2173	0.0894	1	1	0.906
26	1	54	2	2	0.2173	0.0894	0	1	0.782
26	1	55	1	3	0.2173	0.0894	0	1	0.771
26	1	56	1	1	0.2173	0.0894	1	1	0.924
26	1	57	2	3	0.2173	0.0894	1	1	0.774
26	1	58	1	1	0.2173	0.0894	1	1	1.091
26	1	59	2	2	0.2173	0.0894	0	1	0.655
26	1	60	1	1	0.2173	0.0894	1	1	0.746
26	1	61	1	1	0.2173	0.0894	0	1	0.771
26	1	62	2	1	0.2173	0.0894	0	1	0.797
26	1	63	2	2	0.2173	0.0894	1	1	0.617
26	1	64	2	2	0.2173	0.0894	1	1	0.604
26	1	65	2	3	0.2173	0.0894	1	1	0.700
26	1	66	1	3	0.2173	0.0894	0	1	0.667
26	1	67	2	3	0.2173	0.0894	0	0	0.849
26	1	68	1	2	0.2173	0.0894	0	1	0.892
26	1	69	2	2	0.2173	0.0894	1	1	0.501
26	1	70	1	1	0.2173	0.0894	1	1	0.936
26	1	71	1	1	0.2173	0.0894	1	0	0.701
26	1	72	2	1	0.2173	0.0894	1	1	0.677
26	1	73	2	1	0.2173	0.0894	1	1	0.634
26	1	74	2	3	0.2173	0.0894	0	0	1.420
26	1	75	2	2	0.2173	0.0894	0	0	0.713
26	1	76	2	2	0.2173	0.0894	0	1	0.757
26	1	77	1	3	0.2173	0.0894	1	0	1.426
26	1	78	1	3	0.2173	0.0894	0	1	0.890
26	1	79	1	1	0.2173	0.0894	1	0	1.087
26	1	80	1	2	0.2173	0.0894	1	0	0.722
26	1	81	1	1	0.2173	0.0894	0	1	0.660
26	1	82	1	1	0.2173	0.0894	1	1	0.626
26	1	83	2	3	0.2173	0.0894	1	1	1.130
26	1	84	1	3	0.2173	0.0894	1	1	0.629
26	1	85	2	1	0.2173	0.0894	0	1	0.751
26	1	86	1	1	0.2173	0.0894	0	1	0.625
26	1	87	1	1	0.2173	0.0894	1	1	0.813
26	1	88	1	1	0.2173	0.0894	0	1	0.613
26	1	89	2	2	0.2173	0.0894	0	1	0.685
26	1	90	2	2	0.2173	0.0894	1	1	0.574
26	1	91	2	2	0.2173	0.0894	1	1	0.654
26	1	92	1	1	0.2173	0.0894	0	1	1.291
26	1	93	2	2	0.2173	0.0894	0	1	0.532
26	1	94	2	3	0.2173	0.0894	0	1	0.713
26	1	95	2	2	0.2173	0.0894	0	1	0.701
26	1	96	1	2	0.2173	0.0894	1	1	0.913
26	1	97	1	3	0.2173	0.0894	0	0	1.177
26	1	98	2	3	0.2173	0.0894	1	1	0.951
26	1	99	1	1	0.2173	0.0894	0	1	0.710
26	1	100	2	2	0.2173	0.0894	0	1	0.759
26	1	101	1	1	0.2173	0.0894	0	1	0.595
26	1	102	1	3	0.2173	0.0894	1	1	0.699
26	1	103	2	3	0.2173	0.0894	0	1	0.834
26	1	104	2	2	0.2173	0.0894	1	1	0.548
26	1	105	2	2	0.2173	0.0894	0	1	1.416
26	1	106	1	1	0.2173	0.0894	0	1	1.246
26	1	107	2	2	0.2173	0.0894	1	1	0.645
26	1	108	1	3	0.2173	0.0894	0	1	0.986
26	1	109	1	3	0.2173	0.0894	1	0	1.343
26	1	110	2	2	0.2173	0.0894	1	1	0.589
26	1	111	1	2	0.2173	0.0894	0	1	0.746
26	1	112	1	1	0.2173	0.0894	1	0	0.877
