sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
128	1	1	0	1	-1	0.0500	0.0500	0	1	0.643
128	1	2	0	1	-1	0.0500	0.0500	1	0	1.080
128	1	3	0	2	-1	0.0500	0.0500	1	1	0.519
128	1	4	0	2	-1	0.0500	0.0500	1	1	0.690
128	1	5	0	1	-1	0.0500	0.0500	0	1	0.385
128	1	6	0	1	-1	0.0500	0.0500	0	1	0.482
128	1	7	0	2	-1	0.0500	0.0500	0	1	0.818
128	1	8	0	1	-1	0.0500	0.0500	0	1	0.449
128	1	9	0	1	-1	0.0500	0.0500	0	1	0.417
128	1	10	0	2	-1	0.0500	0.0500	0	0	0.481
128	1	11	0	2	-1	0.0500	0.0500	1	1	0.566
128	1	12	0	1	-1	0.0500	0.0500	1	1	0.633
128	1	13	0	2	-1	0.0500	0.0500	0	1	0.547
128	1	14	0	2	-1	0.0500	0.0500	1	1	0.432
128	1	15	0	1	-1	0.0500	0.0500	0	1	0.426
128	1	16	0	2	-1	0.0500	0.0500	0	0	0.531
128	1	17	0	2	-1	0.0500	0.0500	0	1	0.717
128	1	18	0	1	-1	0.0500	0.0500	1	1	0.540
128	1	19	0	1	-1	0.0500	0.0500	1	1	0.471
128	1	20	0	1	-1	0.0500	0.0500	0	1	0.455
128	1	21	0	2	-1	0.0500	0.0500	1	1	0.492
128	1	22	0	2	-1	0.0500	0.0500	1	1	0.482
128	1	23	0	1	-1	0.0500	0.0500	1	0	0.758
128	1	24	0	2	-1	0.0500	0.0500	0	1	0.650
128	1	25	0	1	-1	0.0500	0.0500	0	1	0.448
128	1	26	0	2	-1	0.0500	0.0500	1	1	0.519
128	1	27	0	1	-1	0.0500	0.0500	1	1	0.907
128	1	28	0	2	-1	0.0500	0.0500	0	1	0.928
128	1	29	0	1	-1	0.0500	0.0500	1	1	0.550
128	1	30	0	1	-1	0.0500	0.0500	1	1	0.408
128	1	31	0	2	-1	0.0500	0.0500	1	1	0.522
128	1	32	0	2	-1	0.0500	0.0500	0	1	0.991
128	1	33	1	1	-1	0.0500	0.0500	1	1	0.631
128	1	34	1	1	-1	0.0500	0.0500	1	1	0.432
128	1	35	1	1	-1	0.0500	0.0500	1	1	0.448
128	1	36	1	1	-1	0.0500	0.0500	0	1	0.415
128	1	37	1	1	-1	0.0500	0.0500	0	1	0.423
128	1	38	1	1	-1	0.0500	0.0500	0	1	0.377
128	1	39	1	2	-1	0.0500	0.0500	0	1	0.362
128	1	40	1	1	-1	0.0500	0.0500	1	1	0.428
128	1	41	1	2	-1	0.0500	0.0500	1	1	0.366
128	1	42	1	1	-1	0.0500	0.0500	0	1	0.400
128	1	43	1	2	-1	0.0500	0.0500	0	1	0.491
128	1	44	1	2	-1	0.0500	0.0500	0	1	0.434
128	1	45	1	1	-1	0.0500	0.0500	1	1	0.490
128	1	46	1	1	-1	0.0500	0.0500	0	1	0.385
128	1	47	1	2	-1	0.0500	0.0500	0	1	0.459
128	1	48	1	1	-1	0.0500	0.0500	0	1	0.436
128	1	49	1	2	-1	0.0500	0.0500	0	1	0.436
128	1	50	1	2	-1	0.0500	0.0500	0	1	0.333
128	1	51	1	1	-1	0.0500	0.0500	1	1	0.491
128	1	52	1	2	-1	0.0500	0.0500	1	1	0.473
128	1	53	1	1	-1	0.0500	0.0500	1	0	0.385
128	1	54	1	2	-1	0.0500	0.0500	1	1	0.466
128	1	55	1	2	-1	0.0500	0.0500	1	1	0.416
128	1	56	1	1	-1	0.0500	0.0500	1	1	0.515
128	1	57	1	2	-1	0.0500	0.0500	1	1	0.350
128	1	58	1	2	-1	0.0500	0.0500	1	1	0.363
128	1	59	1	2	-1	0.0500	0.0500	1	1	0.365
128	1	60	1	2	-1	0.0500	0.0500	0	1	0.456
128	1	61	1	1	-1	0.0500	0.0500	0	1	0.377
128	1	62	1	2	-1	0.0500	0.0500	1	1	0.403
128	1	63	1	2	-1	0.0500	0.0500	0	1	0.518
128	1	64	1	1	-1	0.0500	0.0500	0	1	0.677
