sub	sess	t	loc	cue	co1	co2	or	resp	rt
128	1	1	1	3	0.0500	0.0500	1	1	1.884
128	1	2	1	2	0.0500	0.0500	0	1	0.801
128	1	3	2	1	0.0500	0.0500	0	0	0.745
128	1	4	1	1	0.0500	0.0500	0	1	0.629
128	1	5	2	2	0.0500	0.0500	0	1	0.740
128	1	6	1	1	0.0500	0.0500	1	1	0.920
128	1	7	1	2	0.0500	0.0500	1	1	1.149
128	1	8	1	1	0.0500	0.0500	0	1	0.641
128	1	9	2	2	0.0500	0.0500	1	1	0.521
128	1	10	1	1	0.0500	0.0500	0	1	0.631
128	1	11	1	1	0.0500	0.0500	0	1	0.473
128	1	12	2	3	0.0500	0.0500	0	1	0.783
128	1	13	2	2	0.0500	0.0500	0	1	0.577
128	1	14	2	3	0.0500	0.0500	0	1	0.890
128	1	15	2	2	0.0500	0.0500	0	1	0.553
128	1	16	1	3	0.0500	0.0500	1	1	0.774
128	1	17	2	3	0.0500	0.0500	1	1	0.551
128	1	18	2	1	0.0500	0.0500	1	1	0.490
128	1	19	1	3	0.0500	0.0500	0	1	0.744
128	1	20	1	1	0.0500	0.0500	0	0	0.813
128	1	21	2	2	0.0500	0.0500	1	1	0.854
128	1	22	2	2	0.0500	0.0500	0	0	1.213
128	1	23	1	3	0.0500	0.0500	1	1	0.926
128	1	24	1	3	0.0500	0.0500	0	1	0.801
128	1	25	2	1	0.0500	0.0500	1	1	0.562
128	1	26	2	3	0.0500	0.0500	1	1	0.524
128	1	27	1	1	0.0500	0.0500	1	0	0.746
128	1	28	2	2	0.0500	0.0500	0	1	0.564
128	1	29	2	3	0.0500	0.0500	0	0	0.816
128	1	30	1	1	0.0500	0.0500	1	0	0.704
128	1	31	1	2	0.0500	0.0500	0	1	0.728
128	1	32	1	1	0.0500	0.0500	1	0	0.813
128	1	33	1	3	0.0500	0.0500	0	1	0.750
128	1	34	2	2	0.0500	0.0500	1	1	0.617
128	1	35	1	3	0.0500	0.0500	1	1	1.065
128	1	36	2	2	0.0500	0.0500	0	1	0.942
128	1	37	1	1	0.0500	0.0500	0	1	0.649
128	1	38	2	3	0.0500	0.0500	1	1	0.673
128	1	39	1	1	0.0500	0.0500	1	1	1.009
128	1	40	1	3	0.0500	0.0500	0	1	0.889
128	1	41	1	1	0.0500	0.0500	1	1	0.752
128	1	42	2	1	0.0500	0.0500	0	0	1.483
128	1	43	2	2	0.0500	0.0500	1	1	0.617
128	1	44	2	2	0.0500	0.0500	1	1	0.848
128	1	45	1	1	0.0500	0.0500	0	1	0.639
128	1	46	2	3	0.0500	0.0500	0	1	1.008
128	1	47	2	2	0.0500	0.0500	1	1	0.600
128	1	48	1	1	0.0500	0.0500	1	1	1.450
128	1	49	1	1	0.0500	0.0500	0	1	1.122
128	1	50	2	2	0.0500	0.0500	1	1	0.701
128	1	51	1	2	0.0500	0.0500	1	0	1.372
128	1	52	2	2	0.0500	0.0500	1	1	0.886
128	1	53	2	3	0.0500	0.0500	1	1	0.771
128	1	54	1	1	0.0500	0.0500	1	0	0.711
128	1	55	2	2	0.0500	0.0500	0	1	0.820
128	1	56	2	2	0.0500	0.0500	0	1	0.862
128	1	57	1	1	0.0500	0.0500	1	1	0.940
128	1	58	1	2	0.0500	0.0500	0	1	0.767
128	1	59	1	3	0.0500	0.0500	0	1	1.408
128	1	60	1	3	0.0500	0.0500	0	1	0.609
128	1	61	2	2	0.0500	0.0500	0	1	1.105
128	1	62	2	3	0.0500	0.0500	1	1	0.607
128	1	63	1	1	0.0500	0.0500	0	1	0.934
128	1	64	2	2	0.0500	0.0500	0	1	1.322
128	1	65	1	2	0.0500	0.0500	0	0	0.984
128	1	66	2	2	0.0500	0.0500	1	1	0.748
128	1	67	1	1	0.0500	0.0500	1	1	0.694
128	1	68	2	3	0.0500	0.0500	1	1	0.721
128	1	69	2	2	0.0500	0.0500	0	0	0.661
128	1	70	2	1	0.0500	0.0500	1	1	0.619
128	1	71	1	1	0.0500	0.0500	0	1	0.750
128	1	72	2	2	0.0500	0.0500	1	1	0.617
128	1	73	2	3	0.0500	0.0500	0	1	0.906
128	1	74	2	1	0.0500	0.0500	1	1	0.989
128	1	75	1	1	0.0500	0.0500	0	1	0.864
128	1	76	1	1	0.0500	0.0500	1	0	0.840
128	1	77	2	3	0.0500	0.0500	0	0	0.695
128	1	78	2	1	0.0500	0.0500	0	1	0.827
128	1	79	1	1	0.0500	0.0500	0	1	0.740
128	1	80	1	2	0.0500	0.0500	1	1	0.839
128	1	81	1	1	0.0500	0.0500	1	1	0.890
128	1	82	2	2	0.0500	0.0500	1	1	0.745
128	1	83	1	1	0.0500	0.0500	0	0	1.109
128	1	84	1	1	0.0500	0.0500	0	1	0.568
128	1	85	2	2	0.0500	0.0500	0	1	0.565
128	1	86	1	3	0.0500	0.0500	1	0	0.640
128	1	87	1	1	0.0500	0.0500	1	0	0.945
128	1	88	2	2	0.0500	0.0500	1	0	0.790
128	1	89	2	3	0.0500	0.0500	0	1	0.929
128	1	90	2	2	0.0500	0.0500	1	1	0.644
128	1	91	2	1	0.0500	0.0500	0	1	0.685
128	1	92	1	3	0.0500	0.0500	1	1	0.962
128	1	93	1	1	0.0500	0.0500	1	1	0.750
128	1	94	2	2	0.0500	0.0500	1	1	0.794
128	1	95	2	2	0.0500	0.0500	0	1	0.802
128	1	96	1	3	0.0500	0.0500	0	1	2.163
128	1	97	2	2	0.0500	0.0500	0	1	1.021
128	1	98	2	3	0.0500	0.0500	1	1	0.694
128	1	99	2	2	0.0500	0.0500	1	1	0.882
128	1	100	1	3	0.0500	0.0500	1	1	0.993
128	1	101	1	3	0.0500	0.0500	0	1	0.834
128	1	102	1	1	0.0500	0.0500	1	1	0.867
128	1	103	1	2	0.0500	0.0500	1	1	0.672
128	1	104	2	3	0.0500	0.0500	1	0	0.966
128	1	105	2	3	0.0500	0.0500	0	0	0.847
128	1	106	2	2	0.0500	0.0500	1	1	0.669
128	1	107	2	2	0.0500	0.0500	0	1	1.091
128	1	108	1	3	0.0500	0.0500	1	1	1.071
128	1	109	1	1	0.0500	0.0500	0	1	0.613
128	1	110	2	2	0.0500	0.0500	0	1	0.591
128	1	111	1	1	0.0500	0.0500	1	0	1.072
