sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
95	1	1	0	2	2	0.3336	0.1389	0	1	0.881	5	0	0
95	1	2	1	1	3	0.3336	0.1389	0	0	2.054	0	82	82
95	1	3	0	2	3	0.3336	0.1389	0	1	0.612	7	0	0
95	1	4	1	2	2	0.3336	0.1389	0	1	0.659	69	82	82
95	1	5	0	1	3	0.3336	0.1389	1	1	0.831	5	0	82
95	1	6	9	2	1	0.3336	0.1389	1	1	0.854	0	0	82
95	1	7	1	2	2	0.3336	0.1389	1	1	0.680	67	0	82
95	1	8	1	1	3	0.3336	0.1389	1	1	0.768	58	82	0
95	1	9	0	1	3	0.3336	0.1389	0	1	0.730	6	0	0
95	1	10	0	2	3	0.3336	0.1389	0	1	0.763	6	0	0
95	1	11	9	1	1	0.3336	0.1389	0	1	0.624	0	82	82
95	1	12	1	2	3	0.3336	0.1389	1	1	0.847	50	0	82
95	1	13	1	1	3	0.3336	0.1389	0	1	0.713	64	82	82
95	1	14	1	2	3	0.3336	0.1389	1	1	0.775	57	0	82
95	1	15	9	2	1	0.3336	0.1389	1	1	0.909	0	82	0
95	1	16	0	1	3	0.3336	0.1389	1	1	0.787	6	0	82
95	1	17	0	2	2	0.3336	0.1389	1	0	0.664	0	82	0
95	1	18	1	1	3	0.3336	0.1389	1	1	1.529	50	82	0
95	1	19	0	2	2	0.3336	0.1389	1	1	0.801	5	82	0
95	1	20	0	2	1	0.3336	0.1389	0	1	0.857	5	0	0
95	1	21	1	1	2	0.3336	0.1389	1	1	1.005	50	82	0
95	1	22	9	2	3	0.3336	0.1389	1	0	0.707	0	82	0
95	1	23	1	1	3	0.3336	0.1389	1	1	0.789	56	82	0
95	1	24	9	2	3	0.3336	0.1389	0	1	0.917	0	82	82
95	1	25	1	1	2	0.3336	0.1389	1	1	0.828	52	82	0
95	1	26	1	2	3	0.3336	0.1389	1	1	0.709	64	0	82
95	1	27	0	1	1	0.3336	0.1389	0	1	0.863	5	0	0
95	1	28	0	2	3	0.3336	0.1389	0	1	0.651	7	0	0
95	1	29	1	1	3	0.3336	0.1389	0	1	1.146	50	82	82
95	1	30	0	1	1	0.3336	0.1389	1	1	0.715	6	0	82
95	1	31	1	1	1	0.3336	0.1389	1	1	0.731	62	82	0
95	1	32	0	2	3	0.3336	0.1389	1	1	0.863	5	82	0
95	1	33	9	2	2	0.3336	0.1389	0	1	0.911	0	0	0
95	1	34	1	2	3	0.3336	0.1389	0	1	1.126	50	82	82
95	1	35	0	2	3	0.3336	0.1389	0	0	1.485	0	0	0
95	1	36	0	2	2	0.3336	0.1389	0	1	0.884	5	0	0
95	1	37	1	1	3	0.3336	0.1389	0	1	0.746	60	82	82
95	1	38	1	2	2	0.3336	0.1389	1	1	0.726	62	0	82
