sub	sess	t	loc	co1	co2	or	resp	rt
37	1	1	1	1.0000	1.0000	0	1	2.120
37	1	2	1	1.0000	1.0000	1	1	1.501
37	1	3	1	1.0000	1.0000	1	0	0.617
37	1	4	2	1.0000	1.0000	0	0	0.687
37	1	5	2	1.0000	1.0000	0	1	0.795
37	1	6	2	1.0000	1.0000	1	1	1.364
37	1	7	1	1.0000	1.0000	0	1	1.300
37	1	8	2	1.0000	1.0000	0	1	0.829
37	1	9	2	1.0000	1.0000	1	1	1.476
37	1	10	2	1.0000	1.0000	1	1	1.162
37	1	11	1	1.0000	1.0000	1	1	1.158
37	1	12	2	1.0000	1.0000	0	1	0.816
37	1	13	2	1.0000	1.0000	1	1	1.135
37	1	14	2	1.0000	1.0000	1	1	1.730
37	1	15	1	1.0000	1.0000	0	1	1.364
37	1	16	2	1.0000	1.0000	0	0	0.704
37	1	17	1	1.0000	1.0000	1	1	1.197
37	1	18	1	1.0000	1.0000	0	1	0.735
37	1	19	2	1.0000	1.0000	0	1	0.803
37	1	20	1	1.0000	1.0000	1	1	1.015
37	1	21	2	1.0000	1.0000	1	0	0.780
37	1	22	2	1.0000	1.0000	1	1	1.188
37	1	23	1	1.0000	1.0000	1	1	1.259
37	1	24	2	1.0000	1.0000	0	1	0.856
37	1	25	1	1.0000	1.0000	1	1	1.015
37	1	26	2	1.0000	1.0000	0	1	1.594
37	1	27	1	1.0000	1.0000	0	1	0.638
37	1	28	1	1.0000	1.0000	0	1	0.804
37	1	29	2	0.2500	0.2500	0	0	0.804
37	1	30	1	0.2629	0.2629	1	1	1.527
37	1	31	2	0.2758	0.2758	1	1	1.672
37	1	32	1	0.2887	0.2887	0	1	0.788
37	1	33	1	0.3016	0.3016	0	1	0.718
37	1	34	2	0.3145	0.3145	0	1	0.885
37	1	35	1	0.3274	0.3274	1	1	1.197
37	1	36	2	0.3403	0.3403	1	0	0.614
37	1	37	2	0.3532	0.3532	1	0	0.710
37	1	38	2	0.3661	0.3661	1	1	0.951
37	1	39	1	0.3790	0.3790	1	1	0.986
37	1	40	1	0.3919	0.3919	0	1	0.598
37	1	41	1	0.4048	0.4048	1	1	1.230
37	1	42	1	0.4177	0.4177	1	1	1.136
37	1	43	2	0.4306	0.4306	0	1	0.829
37	1	44	2	0.4435	0.4435	0	1	0.864
37	1	45	2	0.4565	0.4565	0	1	0.581
37	1	46	1	0.4694	0.4694	0	1	1.175
37	1	47	2	0.4823	0.4823	1	1	1.259
37	1	48	2	0.4952	0.4952	1	1	1.006
37	1	49	2	0.5081	0.5081	0	1	1.364
37	1	50	1	0.5210	0.5210	1	1	1.412
37	1	51	1	0.5339	0.5339	1	1	0.821
37	1	52	1	0.5468	0.5468	1	1	0.967
37	1	53	2	0.5597	0.5597	0	1	0.783
