sub	sess	t	loc	cue	co1	co2	or	resp	rt
116	1	1	1	2	0.0500	0.0924	0	1	1.120
116	1	2	1	2	0.0500	0.0924	1	1	0.644
116	1	3	2	1	0.0500	0.0924	0	1	0.717
116	1	4	2	1	0.0500	0.0924	1	1	1.447
116	1	5	1	1	0.0500	0.0924	1	1	0.873
116	1	6	2	2	0.0500	0.0924	1	1	1.004
116	1	7	1	3	0.0500	0.0924	0	1	0.901
116	1	8	2	2	0.0500	0.0924	1	0	0.822
116	1	9	2	2	0.0500	0.0924	0	1	1.257
116	1	10	1	3	0.0500	0.0924	1	0	0.756
116	1	11	1	3	0.0500	0.0924	0	1	0.789
116	1	12	2	1	0.0500	0.0924	0	1	1.062
116	1	13	2	3	0.0500	0.0924	1	1	0.938
116	1	14	1	1	0.0500	0.0924	1	0	1.462
116	1	15	2	2	0.0500	0.0924	1	0	0.976
116	1	16	2	3	0.0500	0.0924	1	1	0.841
116	1	17	2	3	0.0500	0.0924	0	1	1.127
116	1	18	1	1	0.0500	0.0924	1	1	0.895
116	1	19	1	1	0.0500	0.0924	1	1	0.718
116	1	20	1	3	0.0500	0.0924	0	1	0.749
116	1	21	2	2	0.0500	0.0924	0	1	0.775
116	1	22	2	3	0.0500	0.0924	0	1	0.786
116	1	23	1	1	0.0500	0.0924	0	1	0.625
116	1	24	1	1	0.0500	0.0924	0	1	0.735
116	1	25	2	2	0.0500	0.0924	0	1	0.831
116	1	26	1	1	0.0500	0.0924	0	1	0.652
116	1	27	2	2	0.0500	0.0924	1	0	0.777
116	1	28	2	3	0.0500	0.0924	0	1	0.682
116	1	29	1	3	0.0500	0.0924	1	0	0.706
116	1	30	2	1	0.0500	0.0924	1	1	0.619
116	1	31	2	2	0.0500	0.0924	1	0	0.797
116	1	32	1	3	0.0500	0.0924	1	0	0.825
116	1	33	2	2	0.0500	0.0924	0	0	0.764
116	1	34	1	1	0.0500	0.0924	1	1	1.109
116	1	35	2	3	0.0500	0.0924	1	1	0.713
116	1	36	1	1	0.0500	0.0924	1	1	1.081
116	1	37	1	1	0.0500	0.0924	0	1	0.681
116	1	38	2	2	0.0500	0.0924	0	1	1.166
116	1	39	1	1	0.0500	0.0924	0	1	0.783
116	1	40	1	1	0.0500	0.0924	1	1	0.671
116	1	41	1	3	0.0500	0.0924	1	1	0.647
116	1	42	2	2	0.0500	0.0924	1	0	1.017
116	1	43	1	3	0.0500	0.0924	0	1	0.662
116	1	44	1	2	0.0500	0.0924	1	1	0.632
116	1	45	2	3	0.0500	0.0924	0	1	0.848
116	1	46	2	2	0.0500	0.0924	0	1	1.421
116	1	47	2	3	0.0500	0.0924	1	1	0.663
116	1	48	1	2	0.0500	0.0924	0	1	0.805
116	1	49	1	1	0.0500	0.0924	0	1	0.955
116	1	50	1	1	0.0500	0.0924	1	1	0.645
116	1	51	2	2	0.0500	0.0924	1	1	0.745
116	1	52	1	1	0.0500	0.0924	0	1	0.656
116	1	53	1	1	0.0500	0.0924	0	1	0.639
116	1	54	2	2	0.0500	0.0924	1	0	0.825
116	1	55	2	2	0.0500	0.0924	0	0	0.790
116	1	56	2	2	0.0500	0.0924	0	1	0.798
116	1	57	2	2	0.0500	0.0924	1	1	0.749
116	1	58	1	1	0.0500	0.0924	0	0	1.030
116	1	59	2	2	0.0500	0.0924	0	0	1.211
116	1	60	2	2	0.0500	0.0924	0	1	0.923
116	1	61	1	1	0.0500	0.0924	1	1	0.649
116	1	62	1	1	0.0500	0.0924	1	0	1.438
116	1	63	2	1	0.0500	0.0924	1	1	0.744
116	1	64	1	2	0.0500	0.0924	0	1	0.830
116	1	65	1	3	0.0500	0.0924	1	1	0.794
116	1	66	2	2	0.0500	0.0924	1	1	0.746
