sub	sess	t	loc	co1	co2	or	resp	rt
116	1	1	2	1.0000	1.0000	1	0	6.395
116	1	2	1	1.0000	1.0000	1	1	5.318
116	1	3	1	1.0000	1.0000	1	1	1.382
116	1	4	1	1.0000	1.0000	1	1	0.954
116	1	5	1	1.0000	1.0000	1	1	0.903
116	1	6	1	1.0000	1.0000	1	1	0.772
116	1	7	1	1.0000	1.0000	0	1	0.802
116	1	8	1	1.0000	1.0000	0	1	0.688
116	1	9	1	1.0000	1.0000	0	1	0.747
116	1	10	1	1.0000	1.0000	0	1	0.474
116	1	11	2	1.0000	1.0000	1	1	1.095
116	1	12	2	1.0000	1.0000	1	1	0.873
116	1	13	1	1.0000	1.0000	0	1	0.570
116	1	14	2	1.0000	1.0000	0	1	1.174
116	1	15	1	1.0000	1.0000	0	1	0.659
116	1	16	2	1.0000	1.0000	1	1	0.785
116	1	17	1	1.0000	1.0000	1	1	0.689
116	1	18	2	1.0000	1.0000	0	1	0.903
116	1	19	2	1.0000	1.0000	0	1	0.896
116	1	20	2	1.0000	1.0000	0	1	0.710
116	1	21	2	1.0000	1.0000	1	1	1.132
116	1	22	1	1.0000	1.0000	1	1	0.785
116	1	23	1	1.0000	1.0000	0	1	1.244
116	1	24	1	1.0000	1.0000	1	1	0.560
116	1	25	1	1.0000	1.0000	0	1	0.836
116	1	26	2	1.0000	1.0000	0	1	1.315
116	1	27	2	1.0000	1.0000	1	1	0.936
116	1	28	2	1.0000	1.0000	0	1	0.687
116	1	29	2	0.2500	0.2500	0	1	0.646
116	1	30	1	0.2629	0.2629	1	1	0.818
116	1	31	2	0.2758	0.2758	1	1	0.771
116	1	32	1	0.2887	0.2887	0	1	0.981
116	1	33	1	0.3016	0.3016	0	1	0.766
116	1	34	1	0.3145	0.3145	1	1	0.558
116	1	35	2	0.3274	0.3274	0	1	0.856
116	1	36	1	0.3403	0.3403	0	1	0.786
116	1	37	2	0.3532	0.3532	0	1	0.757
116	1	38	1	0.3661	0.3661	1	1	0.596
116	1	39	1	0.3790	0.3790	1	1	0.749
116	1	40	1	0.3919	0.3919	0	1	0.629
116	1	41	2	0.4048	0.4048	1	1	0.888
116	1	42	1	0.4177	0.4177	0	1	0.624
116	1	43	1	0.4306	0.4306	0	1	0.643
116	1	44	2	0.4435	0.4435	0	1	1.517
116	1	45	2	0.4565	0.4565	1	1	0.648
116	1	46	1	0.4694	0.4694	0	1	0.555
116	1	47	1	0.4823	0.4823	0	1	0.540
116	1	48	2	0.4952	0.4952	0	1	0.983
116	1	49	1	0.5081	0.5081	0	1	0.606
116	1	50	2	0.5210	0.5210	0	1	0.724
116	1	51	2	0.5339	0.5339	0	1	0.863
116	1	52	2	0.5468	0.5468	0	1	0.517
116	1	53	1	0.5597	0.5597	1	1	0.661
116	1	54	2	0.5726	0.5726	0	1	0.591
116	1	55	2	0.5855	0.5855	1	1	0.658
116	1	56	2	0.5984	0.5984	1	1	0.726
116	1	57	1	0.6113	0.6113	0	1	0.756
116	1	58	1	0.6242	0.6242	0	1	0.629
116	1	59	2	0.6371	0.6371	0	1	0.711
116	1	60	2	0.6500	0.6500	1	1	0.575
116	1	61	1	0.2500	0.2500	1	1	0.599
116	1	62	2	0.2629	0.2629	0	1	0.772
116	1	63	1	0.2758	0.2758	1	1	0.619
116	1	64	1	0.2887	0.2887	0	1	0.658
116	1	65	1	0.3016	0.3016	1	1	0.623
116	1	66	2	0.3145	0.3145	0	1	0.725
116	1	67	2	0.3274	0.3274	0	1	0.658
116	1	68	1	0.3403	0.3403	1	1	0.588
116	1	69	1	0.3532	0.3532	1	1	0.537
116	1	70	1	0.3661	0.3661	1	1	0.636
116	1	71	1	0.3790	0.3790	1	1	0.529
116	1	72	2	0.3919	0.3919	0	1	0.647
116	1	73	2	0.4048	0.4048	1	1	0.706
116	1	74	1	0.4177	0.4177	1	1	0.576
116	1	75	2	0.4306	0.4306	1	1	0.721
116	1	76	1	0.4435	0.4435	0	1	0.780
116	1	77	1	0.4565	0.4565	0	1	0.774
116	1	78	2	0.4694	0.4694	1	1	0.630
116	1	79	1	0.4823	0.4823	0	1	0.627
116	1	80	1	0.4952	0.4952	1	1	0.568
116	1	81	2	0.5081	0.5081	0	1	0.625
116	1	82	1	0.5210	0.5210	1	1	0.504
116	1	83	1	0.5339	0.5339	1	1	0.628
116	1	84	2	0.5468	0.5468	1	1	0.672
116	1	85	1	0.5597	0.5597	0	1	0.574
116	1	86	2	0.5726	0.5726	1	1	0.647
116	1	87	2	0.5855	0.5855	0	1	0.628
116	1	88	2	0.5984	0.5984	1	1	0.702
116	1	89	2	0.6113	0.6113	1	1	0.574
116	1	90	2	0.6242	0.6242	1	1	0.520
116	1	91	2	0.6371	0.6371	1	1	0.539
116	1	92	2	0.6500	0.6500	1	1	0.547
116	1	93	1	0.1518	0.6500	0	1	0.739
116	1	94	1	0.1421	0.6500	1	1	0.677
116	1	95	1	0.1322	0.6500	1	1	1.046
116	1	96	1	0.1220	0.6500	0	1	0.590
116	1	97	2	0.1220	0.1895	1	1	0.804
116	1	98	2	0.1220	0.1771	0	1	0.973
116	1	99	2	0.1220	0.1646	1	1	0.562
116	1	100	1	0.1115	0.1646	0	1	0.565
116	1	101	2	0.1115	0.1519	1	1	0.581
116	1	102	2	0.1115	0.1391	0	1	0.567
116	1	103	2	0.1115	0.1263	1	1	0.690
116	1	104	2	0.1115	0.1136	1	0	0.843
116	1	105	1	0.1008	0.1136	1	1	0.576
116	1	106	2	0.1008	0.1498	1	1	0.608
116	1	107	1	0.0899	0.1498	1	1	1.592
116	1	108	2	0.0899	0.1396	0	1	0.676
116	1	109	1	0.0789	0.1396	1	1	0.689
116	1	110	1	0.0679	0.1396	1	1	0.610
116	1	111	1	0.0570	0.1396	0	1	0.561
116	1	112	2	0.0570	0.1295	1	1	1.064
116	1	113	1	0.0463	0.1295	1	1	0.666
116	1	114	2	0.0463	0.1197	1	0	1.185
116	1	115	2	0.0463	0.1484	0	1	1.209
116	1	116	2	0.0463	0.1398	1	1	0.911
116	1	117	1	0.0358	0.1398	0	1	0.735
116	1	118	1	0.0257	0.1398	1	0	2.225
116	1	119	1	0.0556	0.1398	0	0	3.082
116	1	120	1	0.0836	0.1398	0	1	0.614
116	1	121	2	0.0836	0.1315	1	1	0.812
116	1	122	1	0.0754	0.1315	0	0	1.459
116	1	123	2	0.0754	0.1235	0	0	1.348
116	1	124	2	0.0754	0.1464	1	1	1.221
116	1	125	2	0.0754	0.1390	1	1	0.874
116	1	126	1	0.1001	0.1390	0	1	0.876
116	1	127	1	0.0929	0.1390	0	1	0.690
116	1	128	1	0.0858	0.1390	1	1	0.649
116	1	129	2	0.0858	0.1319	0	1	2.768
116	1	130	1	0.0788	0.1319	1	1	0.564
116	1	131	1	0.0720	0.1319	1	1	0.598
116	1	132	2	0.0720	0.1250	0	1	1.086
116	1	133	2	0.0720	0.1184	0	1	0.760
116	1	134	2	0.0720	0.1120	0	0	0.998
116	1	135	1	0.0655	0.1120	1	1	0.636
116	1	136	2	0.0655	0.1303	0	1	0.886
116	1	137	2	0.0655	0.1243	0	1	0.746
116	1	138	2	0.0655	0.1184	1	1	0.738
116	1	139	1	0.0591	0.1184	1	1	1.054
116	1	140	1	0.0529	0.1184	0	1	0.727
116	1	141	1	0.0470	0.1184	0	0	0.715
116	1	142	2	0.0470	0.1129	0	1	1.154
116	1	143	2	0.0470	0.1075	1	0	1.384
116	1	144	1	0.0648	0.1075	1	1	0.699
116	1	145	1	0.0591	0.1075	0	1	1.041
116	1	146	2	0.0591	0.1236	1	1	0.840
116	1	147	1	0.0537	0.1236	0	1	0.670
116	1	148	2	0.0537	0.1183	0	1	0.858
116	1	149	1	0.0483	0.1183	1	1	0.856
116	1	150	1	0.0432	0.1183	0	1	0.785
116	1	151	2	0.0432	0.1133	0	1	1.270
116	1	152	1	0.0382	0.1133	0	1	1.169
116	1	153	2	0.0382	0.1084	1	1	1.198
116	1	154	2	0.0382	0.1038	0	1	1.376
116	1	155	1	0.0334	0.1038	1	0	1.003
116	1	156	2	0.0334	0.0992	0	1	1.090
