sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
106	1	2	1	2	-1	0.0649	0.0765	1	0	1.264
106	1	4	1	1	-1	0.0649	0.0765	0	0	0.698
106	1	6	1	1	-1	0.0649	0.0765	1	1	0.753
106	1	8	1	1	-1	0.0649	0.0765	0	1	0.630
106	1	10	1	2	-1	0.0649	0.0765	1	1	0.639
106	1	12	1	1	-1	0.0649	0.0765	0	1	0.638
106	1	14	1	2	-1	0.0649	0.0765	1	1	0.863
106	1	16	1	2	-1	0.0649	0.0765	0	1	0.631
106	1	18	1	2	-1	0.0649	0.0765	1	1	1.160
106	1	20	1	1	-1	0.0649	0.0765	1	1	0.913
106	1	22	1	1	-1	0.0649	0.0765	0	1	0.653
106	1	24	1	1	-1	0.0649	0.0765	0	1	0.722
106	1	26	1	1	-1	0.0649	0.0765	0	1	0.661
106	1	28	1	1	-1	0.0649	0.0765	0	1	0.562
106	1	30	1	2	-1	0.0649	0.0765	1	1	0.578
106	1	32	1	1	-1	0.0649	0.0765	0	1	0.447
106	1	34	1	2	-1	0.0649	0.0765	1	1	0.881
106	1	36	1	1	-1	0.0649	0.0765	1	1	0.558
106	1	38	1	1	-1	0.0649	0.0765	1	1	0.718
106	1	40	1	1	-1	0.0649	0.0765	1	1	0.436
106	1	42	1	2	-1	0.0649	0.0765	0	1	0.492
106	1	44	1	1	-1	0.0649	0.0765	1	1	0.657
106	1	46	1	2	-1	0.0649	0.0765	0	1	0.452
106	1	48	1	2	-1	0.0649	0.0765	0	1	0.513
106	1	50	1	2	-1	0.0649	0.0765	1	1	0.452
106	1	52	1	1	-1	0.0649	0.0765	1	0	0.589
106	1	54	1	2	-1	0.0649	0.0765	0	1	0.526
106	1	56	1	2	-1	0.0649	0.0765	0	1	0.474
106	1	58	1	2	-1	0.0649	0.0765	1	1	0.562
106	1	60	1	1	-1	0.0649	0.0765	1	0	1.252
106	1	62	1	2	-1	0.0649	0.0765	0	1	0.488
106	1	64	1	2	-1	0.0649	0.0765	0	1	0.459
106	1	66	0	2	-1	0.0649	0.0765	0	1	0.525
106	1	68	0	1	-1	0.0649	0.0765	0	1	0.547
106	1	70	0	2	-1	0.0649	0.0765	1	1	0.597
106	1	72	0	1	-1	0.0649	0.0765	1	1	0.784
106	1	74	0	2	-1	0.0649	0.0765	0	1	0.380
106	1	76	0	2	-1	0.0649	0.0765	1	1	0.437
106	1	78	0	2	-1	0.0649	0.0765	0	1	0.476
106	1	80	0	1	-1	0.0649	0.0765	0	0	0.618
106	1	82	0	2	-1	0.0649	0.0765	0	1	0.445
106	1	84	0	1	-1	0.0649	0.0765	0	1	0.529
106	1	86	0	1	-1	0.0649	0.0765	0	1	0.660
106	1	88	0	1	-1	0.0649	0.0765	0	1	0.787
106	1	90	0	1	-1	0.0649	0.0765	1	1	0.466
106	1	92	0	2	-1	0.0649	0.0765	1	1	0.736
106	1	94	0	1	-1	0.0649	0.0765	0	1	0.491
106	1	96	0	1	-1	0.0649	0.0765	0	1	0.503
106	1	98	0	1	-1	0.0649	0.0765	1	0	0.528
106	1	100	0	2	-1	0.0649	0.0765	0	1	0.792
106	1	102	0	2	-1	0.0649	0.0765	1	1	0.634
106	1	104	0	1	-1	0.0649	0.0765	1	1	0.590
106	1	106	0	2	-1	0.0649	0.0765	0	1	0.474
106	1	108	0	1	-1	0.0649	0.0765	1	1	0.635
106	1	110	0	2	-1	0.0649	0.0765	1	1	0.768
106	1	112	0	1	-1	0.0649	0.0765	1	0	0.599
106	1	114	0	2	-1	0.0649	0.0765	1	1	0.626
106	1	116	0	2	-1	0.0649	0.0765	1	1	0.577
106	1	118	0	1	-1	0.0649	0.0765	1	1	0.561
106	1	120	0	1	-1	0.0649	0.0765	1	0	0.595
106	1	122	0	2	-1	0.0649	0.0765	1	1	0.795
106	1	124	0	2	-1	0.0649	0.0765	0	1	0.608
106	1	126	0	2	-1	0.0649	0.0765	0	1	0.444
106	1	128	0	1	-1	0.0649	0.0765	0	1	0.695
