sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
74	1	1	0	2	2	0.8882	0.2618	0	1	0.627	7	82	82
74	1	2	1	1	3	0.8882	0.2618	1	1	0.532	82	0	82
74	1	3	0	2	3	0.8882	0.2618	0	1	0.851	5	82	82
74	1	4	0	2	2	0.8882	0.2618	0	1	0.501	8	82	82
74	1	5	9	1	3	0.8882	0.2618	1	0	0.535	0	82	0
74	1	6	0	1	1	0.8882	0.2618	0	0	0.505	0	82	82
74	1	7	0	2	3	0.8882	0.2618	1	1	0.527	8	0	82
74	1	8	1	2	2	0.8882	0.2618	1	1	0.585	77	82	0
74	1	9	1	1	3	0.8882	0.2618	1	1	0.468	88	0	82
74	1	10	0	2	2	0.8882	0.2618	0	1	0.489	9	82	82
74	1	11	9	1	3	0.8882	0.2618	1	0	0.505	0	82	0
74	1	12	1	1	1	0.8882	0.2618	0	1	0.495	85	0	0
74	1	13	0	2	3	0.8882	0.2618	0	1	0.519	8	82	82
74	1	14	1	1	1	0.8882	0.2618	1	1	0.340	100	0	82
74	1	15	0	1	3	0.8882	0.2618	1	0	0.371	0	82	0
74	1	16	0	2	2	0.8882	0.2618	0	1	0.428	9	82	82
74	1	17	1	1	1	0.8882	0.2618	1	1	0.304	100	0	82
74	1	18	1	2	2	0.8882	0.2618	0	1	0.387	96	0	0
74	1	19	1	2	2	0.8882	0.2618	0	1	0.332	100	0	0
74	1	20	1	2	3	0.8882	0.2618	1	1	0.496	85	82	0
74	1	21	1	2	2	0.8882	0.2618	1	1	0.508	84	82	0
74	1	22	9	1	3	0.8882	0.2618	0	1	0.602	0	82	82
74	1	23	0	2	3	0.8882	0.2618	1	1	0.602	7	0	82
74	1	24	1	2	3	0.8882	0.2618	1	1	0.653	70	82	0
74	1	25	0	2	3	0.8882	0.2618	1	1	0.760	6	0	82
74	1	26	1	1	3	0.8882	0.2618	0	1	50.575	50	0	0
74	1	27	0	1	2	0.8882	0.2618	1	0	0.497	0	82	0
74	1	28	1	1	3	0.8882	0.2618	0	1	0.633	72	0	0
74	1	29	1	1	3	0.8882	0.2618	0	0	0.419	0	0	0
74	1	30	9	2	2	0.8882	0.2618	0	1	0.463	0	82	82
74	1	31	9	1	1	0.8882	0.2618	0	1	0.484	0	0	0
74	1	32	0	2	3	0.8882	0.2618	1	0	0.444	0	0	82
74	1	33	0	2	3	0.8882	0.2618	0	1	0.565	8	82	82
74	1	34	1	1	1	0.8882	0.2618	0	1	0.468	88	0	0
74	1	35	1	2	2	0.8882	0.2618	0	1	0.417	93	0	0
74	1	36	9	2	3	0.8882	0.2618	0	1	0.567	0	0	0
74	1	37	0	2	2	0.8882	0.2618	0	1	0.414	9	82	82
74	1	38	1	1	1	0.8882	0.2618	1	1	0.314	100	0	82
74	1	39	9	1	3	0.8882	0.2618	1	1	0.536	0	0	82
74	1	40	0	2	3	0.8882	0.2618	1	1	0.455	9	0	82
74	1	41	0	1	1	0.8882	0.2618	1	1	0.334	10	82	0
74	1	42	0	1	1	0.8882	0.2618	0	1	0.400	10	82	82
74	1	43	0	2	1	0.8882	0.2618	1	0	0.467	0	0	82
74	1	44	0	2	3	0.8882	0.2618	1	1	0.563	8	0	82
74	1	45	9	2	2	0.8882	0.2618	0	1	0.331	0	82	82
74	1	46	1	2	3	0.8882	0.2618	1	0	0.383	0	82	0
74	1	47	0	2	3	0.8882	0.2618	1	1	0.381	10	0	82
74	1	48	0	2	1	0.8882	0.2618	1	0	0.528	0	0	82
74	1	49	9	2	1	0.8882	0.2618	0	0	0.487	0	0	0
74	1	50	0	2	2	0.8882	0.2618	1	1	0.458	9	0	82
74	1	51	0	2	2	0.8882	0.2618	1	1	0.539	8	0	82
74	1	52	0	1	1	0.8882	0.2618	0	1	0.373	10	82	82
74	1	53	1	2	3	0.8882	0.2618	1	1	0.583	77	82	0
74	1	54	0	2	1	0.8882	0.2618	1	0	0.521	0	0	82
74	1	55	1	2	1	0.8882	0.2618	0	0	0.359	0	0	0
74	1	56	1	2	3	0.8882	0.2618	0	1	0.365	99	0	0
74	1	57	0	2	3	0.8882	0.2618	0	1	0.537	8	82	82
74	1	58	0	1	1	0.8882	0.2618	1	1	0.476	9	82	0
74	1	59	0	2	2	0.8882	0.2618	1	1	0.436	9	0	82
74	1	60	1	2	3	0.8882	0.2618	1	1	0.476	87	82	0
