sub	sess	t	loc	co1	co2	or	resp	rt
16	1	1	1	1.0000	1.0000	1	0	2.057
16	1	2	1	1.0000	1.0000	1	1	6.552
16	1	3	2	1.0000	1.0000	0	0	3.706
16	1	4	1	1.0000	1.0000	0	1	1.959
16	1	5	2	1.0000	1.0000	0	1	2.161
16	1	6	2	1.0000	1.0000	1	1	1.308
16	1	7	1	1.0000	1.0000	1	1	1.042
16	1	8	1	1.0000	1.0000	0	1	0.912
16	1	9	2	1.0000	1.0000	0	1	1.276
16	1	10	2	1.0000	1.0000	1	1	0.818
16	1	11	1	1.0000	1.0000	1	1	1.587
16	1	12	2	1.0000	1.0000	1	1	0.843
16	1	13	1	1.0000	1.0000	1	1	0.908
16	1	14	1	1.0000	1.0000	0	1	1.507
16	1	15	2	1.0000	1.0000	1	0	1.304
16	1	16	2	1.0000	1.0000	0	0	1.750
16	1	17	2	1.0000	1.0000	1	1	1.809
16	1	18	1	1.0000	1.0000	0	1	1.659
16	1	19	1	1.0000	1.0000	1	1	0.818
16	1	20	1	1.0000	1.0000	0	1	0.954
16	1	21	1	1.0000	1.0000	0	1	0.627
16	1	22	2	1.0000	1.0000	1	1	3.318
16	1	23	1	1.0000	1.0000	0	1	1.192
16	1	24	1	1.0000	1.0000	1	1	0.979
16	1	25	2	1.0000	1.0000	1	1	0.788
16	1	26	1	1.0000	1.0000	1	1	0.662
16	1	27	2	1.0000	1.0000	0	1	0.811
16	1	28	1	1.0000	1.0000	0	1	0.924
16	1	29	2	1.0000	1.0000	0	1	1.194
16	1	30	2	0.2500	0.2500	0	1	1.339
16	1	31	1	0.2629	0.2629	0	1	0.741
16	1	32	1	0.2758	0.2758	0	1	0.632
16	1	33	1	0.2887	0.2887	0	1	0.568
16	1	34	2	0.3016	0.3016	1	1	0.954
16	1	35	1	0.3145	0.3145	1	1	0.710
16	1	36	1	0.3274	0.3274	0	1	0.707
16	1	37	2	0.3403	0.3403	0	1	0.903
16	1	38	2	0.3532	0.3532	0	1	1.573
16	1	39	2	0.3661	0.3661	0	1	0.638
16	1	40	1	0.3790	0.3790	0	1	0.782
16	1	41	2	0.3919	0.3919	1	1	0.808
16	1	42	1	0.4048	0.4048	0	1	0.675
16	1	43	1	0.4177	0.4177	0	1	0.818
16	1	44	2	0.4306	0.4306	1	1	0.764
16	1	45	2	0.4435	0.4435	1	1	0.631
16	1	46	1	0.4565	0.4565	0	1	0.632
16	1	47	1	0.4694	0.4694	1	1	0.705
16	1	48	2	0.4823	0.4823	0	1	0.696
16	1	49	1	0.4952	0.4952	1	1	0.911
16	1	50	2	0.5081	0.5081	1	1	0.851
16	1	51	2	0.5210	0.5210	1	1	0.594
16	1	52	2	0.5339	0.5339	0	1	0.834
16	1	53	1	0.5468	0.5468	1	1	0.704
16	1	54	1	0.5597	0.5597	1	1	0.653
16	1	55	1	0.5726	0.5726	0	1	0.589
16	1	56	2	0.5855	0.5855	0	1	1.325
16	1	57	2	0.5984	0.5984	1	1	0.857
16	1	58	2	0.6113	0.6113	1	1	0.640
16	1	59	2	0.6242	0.6242	0	1	1.007
16	1	60	1	0.6371	0.6371	1	1	0.562
16	1	61	1	0.6500	0.6500	0	1	1.083
16	1	62	2	0.2500	0.2500	0	1	0.752
16	1	63	2	0.2629	0.2629	1	1	0.689
16	1	64	2	0.2758	0.2758	1	1	0.656
16	1	65	1	0.2887	0.2887	1	1	0.694
16	1	66	1	0.3016	0.3016	0	1	0.657
16	1	67	1	0.3145	0.3145	1	1	0.569
16	1	68	2	0.3274	0.3274	0	1	0.730
16	1	69	1	0.3403	0.3403	1	1	0.624
16	1	70	2	0.3532	0.3532	1	1	0.823
16	1	71	2	0.3661	0.3661	0	1	0.767
16	1	72	2	0.3790	0.3790	0	1	0.698
16	1	73	1	0.3919	0.3919	1	1	1.619
16	1	74	2	0.4048	0.4048	1	1	0.804
16	1	75	1	0.4177	0.4177	0	1	0.701
16	1	76	1	0.4306	0.4306	0	1	0.553
16	1	77	2	0.4435	0.4435	1	1	0.726
16	1	78	2	0.4565	0.4565	0	1	0.783
16	1	79	1	0.4694	0.4694	1	1	0.611
16	1	80	2	0.4823	0.4823	0	1	0.611
16	1	81	2	0.4952	0.4952	1	1	0.626
16	1	82	1	0.5081	0.5081	1	1	0.648
16	1	83	2	0.5210	0.5210	0	1	0.655
16	1	84	1	0.5339	0.5339	1	1	0.664
16	1	85	2	0.5468	0.5468	1	1	0.736
16	1	86	1	0.5597	0.5597	0	1	0.645
16	1	87	1	0.5726	0.5726	1	1	0.668
16	1	88	2	0.5855	0.5855	1	1	0.635
16	1	89	1	0.5984	0.5984	0	1	0.587
16	1	90	1	0.6113	0.6113	1	1	0.748
16	1	91	1	0.6242	0.6242	0	1	0.600
16	1	92	1	0.6371	0.6371	1	1	0.699
16	1	93	2	0.6500	0.6500	0	1	0.778
16	1	94	1	0.1699	0.6500	0	1	0.660
16	1	95	1	0.1590	0.6500	0	1	0.714
16	1	96	2	0.1590	0.1652	0	1	1.173
16	1	97	1	0.1479	0.1652	1	1	1.229
16	1	98	2	0.1479	0.1546	0	1	0.636
16	1	99	2	0.1479	0.1437	1	1	0.820
16	1	100	2	0.1479	0.1325	1	1	0.678
16	1	101	2	0.1479	0.1211	0	1	0.642
16	1	102	1	0.1366	0.1211	1	1	0.778
16	1	103	1	0.1252	0.1211	1	1	0.621
16	1	104	1	0.1137	0.1211	0	0	0.781
16	1	105	2	0.1137	0.1095	0	1	0.639
16	1	106	1	0.1467	0.1095	0	1	1.023
16	1	107	2	0.1467	0.0979	1	1	0.609
16	1	108	1	0.1375	0.0979	1	1	0.626
16	1	109	2	0.1375	0.0863	1	1	0.625
16	1	110	1	0.1284	0.0863	0	1	0.567
16	1	111	1	0.1195	0.0863	1	1	0.641
16	1	112	2	0.1195	0.0747	0	1	0.632
16	1	113	1	0.1107	0.0747	0	1	0.854
16	1	114	2	0.1107	0.0633	0	1	0.604
16	1	115	2	0.1107	0.0521	0	1	0.668
16	1	116	1	0.1020	0.0521	1	1	0.516
16	1	117	1	0.0936	0.0521	1	1	0.507
16	1	118	2	0.0936	0.0412	1	1	0.983
16	1	119	2	0.0936	0.0307	0	1	1.083
16	1	120	1	0.0852	0.0307	0	1	0.747
16	1	121	1	0.0771	0.0307	0	1	1.053
16	1	122	1	0.0692	0.0307	1	0	0.796
16	1	123	1	0.0925	0.0307	1	1	0.567
16	1	124	1	0.0853	0.0307	1	1	0.562
16	1	125	1	0.0783	0.0307	0	1	0.654
16	1	126	2	0.0783	0.0207	0	1	0.893
16	1	127	2	0.0783	0.0113	0	1	1.043
16	1	128	2	0.0783	0.0024	0	1	1.145
16	1	129	1	0.0716	0.0024	0	1	0.732
16	1	130	1	0.0651	0.0024	0	1	0.937
16	1	131	2	0.0651	-0.0060	0	1	3.206
16	1	132	1	0.0587	-0.0060	1	1	1.998
16	1	133	2	0.0587	-0.0137	1	0	3.007
16	1	134	2	0.0587	0.0090	1	0	1.262
16	1	135	2	0.0587	0.0332	1	1	0.964
16	1	136	1	0.0526	0.0332	0	1	1.937
16	1	137	2	0.0526	0.0252	1	1	1.188
16	1	138	1	0.0467	0.0252	1	1	1.006
16	1	139	1	0.0409	0.0252	1	1	0.790
16	1	140	1	0.0354	0.0252	0	1	0.697
16	1	141	2	0.0354	0.0175	0	0	1.085
16	1	142	2	0.0354	0.0400	1	1	0.732
16	1	143	2	0.0354	0.0327	0	1	0.959
16	1	144	1	0.0300	0.0327	0	1	0.923
16	1	145	2	0.0300	0.0257	1	0	1.632
16	1	146	1	0.0248	0.0257	1	1	1.567
16	1	147	2	0.0248	0.0467	1	1	1.144
16	1	148	2	0.0248	0.0399	1	1	1.441
16	1	149	2	0.0248	0.0336	1	1	0.649
16	1	150	2	0.0248	0.0274	0	0	0.801
16	1	151	1	0.0198	0.0274	1	1	2.208
16	1	152	2	0.0198	0.0457	1	1	1.704
16	1	153	2	0.0198	0.0396	0	1	2.045
16	1	154	2	0.0198	0.0340	1	1	1.187
16	1	155	1	0.0149	0.0340	0	1	0.910
16	1	156	1	0.0102	0.0340	0	0	1.098
16	1	157	1	0.0240	0.0340	1	1	1.902
