sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
79	1	2	0	2	-1	0.0500	0.0500	1	1	3.301
79	1	4	0	2	-1	0.0500	0.0500	0	0	-0.144
79	1	6	0	2	-1	0.0500	0.0500	0	0	1.867
79	1	8	0	1	-1	0.0500	0.0500	1	0	3.417
79	1	10	0	2	-1	0.0500	0.0500	1	1	1.764
79	1	12	0	1	-1	0.0500	0.0500	0	1	1.653
79	1	14	0	2	-1	0.0500	0.0500	0	0	9.892
79	1	16	0	2	-1	0.0500	0.0500	1	1	10.319
79	1	18	0	2	-1	0.0500	0.0500	0	0	-0.067
79	1	20	0	1	-1	0.0500	0.0500	1	1	0.795
79	1	22	0	2	-1	0.0500	0.0500	0	1	0.846
79	1	24	0	2	-1	0.0500	0.0500	1	1	0.621
79	1	26	0	1	-1	0.0500	0.0500	0	0	0.920
79	1	28	0	1	-1	0.0500	0.0500	1	1	1.099
79	1	30	0	1	-1	0.0500	0.0500	1	1	1.104
79	1	32	0	2	-1	0.0500	0.0500	1	1	0.992
79	1	34	0	1	-1	0.0500	0.0500	1	1	0.955
79	1	36	0	1	-1	0.0500	0.0500	0	1	1.099
79	1	38	0	1	-1	0.0500	0.0500	1	1	1.149
79	1	40	0	2	-1	0.0500	0.0500	0	1	0.945
79	1	42	0	1	-1	0.0500	0.0500	1	1	1.208
79	1	44	0	1	-1	0.0500	0.0500	0	1	1.092
79	1	46	0	1	-1	0.0500	0.0500	0	1	1.054
79	1	48	0	2	-1	0.0500	0.0500	1	0	1.496
79	1	50	0	1	-1	0.0500	0.0500	0	1	0.844
79	1	52	0	2	-1	0.0500	0.0500	1	1	0.778
79	1	54	0	1	-1	0.0500	0.0500	0	1	0.547
79	1	56	0	2	-1	0.0500	0.0500	1	1	0.689
79	1	58	0	1	-1	0.0500	0.0500	1	1	0.636
79	1	60	0	2	-1	0.0500	0.0500	0	1	0.807
79	1	62	0	2	-1	0.0500	0.0500	0	1	0.794
79	1	64	0	1	-1	0.0500	0.0500	0	1	0.506
79	1	66	1	2	-1	0.0500	0.0500	0	1	0.868
79	1	68	1	2	-1	0.0500	0.0500	0	1	0.646
79	1	70	1	2	-1	0.0500	0.0500	1	0	0.794
79	1	72	1	2	-1	0.0500	0.0500	0	1	0.583
79	1	74	1	1	-1	0.0500	0.0500	1	1	0.449
79	1	76	1	1	-1	0.0500	0.0500	1	0	0.629
79	1	78	1	1	-1	0.0500	0.0500	0	1	0.887
79	1	80	1	1	-1	0.0500	0.0500	1	1	0.501
79	1	82	1	1	-1	0.0500	0.0500	1	1	0.672
79	1	84	1	2	-1	0.0500	0.0500	0	1	0.586
79	1	86	1	1	-1	0.0500	0.0500	0	1	0.872
79	1	88	1	2	-1	0.0500	0.0500	1	1	0.609
79	1	90	1	2	-1	0.0500	0.0500	0	1	0.658
79	1	92	1	1	-1	0.0500	0.0500	0	1	0.983
79	1	94	1	2	-1	0.0500	0.0500	0	0	0.571
79	1	96	1	2	-1	0.0500	0.0500	1	1	0.716
79	1	98	1	1	-1	0.0500	0.0500	0	1	0.712
79	1	100	1	2	-1	0.0500	0.0500	1	1	0.618
79	1	102	1	1	-1	0.0500	0.0500	0	1	0.797
79	1	104	1	2	-1	0.0500	0.0500	1	1	0.470
79	1	106	1	2	-1	0.0500	0.0500	1	1	0.469
79	1	108	1	1	-1	0.0500	0.0500	1	1	0.475
79	1	110	1	1	-1	0.0500	0.0500	1	0	0.444
79	1	112	1	1	-1	0.0500	0.0500	1	1	1.114
79	1	114	1	1	-1	0.0500	0.0500	0	1	0.577
79	1	116	1	2	-1	0.0500	0.0500	1	1	0.684
79	1	118	1	2	-1	0.0500	0.0500	0	1	1.029
79	1	120	1	1	-1	0.0500	0.0500	0	1	0.793
79	1	122	1	2	-1	0.0500	0.0500	0	1	0.944
79	1	124	1	1	-1	0.0500	0.0500	1	1	0.583
79	1	126	1	2	-1	0.0500	0.0500	1	1	0.722
79	1	128	1	1	-1	0.0500	0.0500	0	1	0.598
