sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
61	1	1	9	2	1	0.0602	0.0556	1	1	1.210	0	82	0
61	1	2	0	1	3	0.0602	0.0556	0	0	1.561	0	0	0
61	1	3	9	2	3	0.0602	0.0556	1	1	1.090	0	0	82
61	1	4	9	1	3	0.0602	0.0556	1	1	2.081	0	82	0
61	1	5	1	2	1	0.0602	0.0556	1	1	0.791	56	0	82
61	1	6	1	2	3	0.0602	0.0556	1	1	0.887	50	0	82
61	1	7	1	1	3	0.0602	0.0556	0	1	0.965	50	82	82
61	1	8	0	2	2	0.0602	0.0556	1	1	0.943	5	82	0
61	1	9	9	1	1	0.0602	0.0556	0	0	0.993	0	82	82
61	1	10	1	1	3	0.0602	0.0556	1	1	1.618	50	82	0
61	1	11	1	1	1	0.0602	0.0556	1	1	2.994	50	82	0
61	1	12	0	2	2	0.0602	0.0556	1	1	0.971	5	82	0
61	1	13	0	1	3	0.0602	0.0556	1	1	1.373	5	0	82
61	1	14	1	2	2	0.0602	0.0556	1	1	0.990	50	0	82
61	1	15	0	1	2	0.0602	0.0556	0	0	0.954	0	0	0
61	1	16	1	1	3	0.0602	0.0556	0	1	0.934	50	82	82
61	1	17	0	1	3	0.0602	0.0556	1	0	0.987	0	0	82
61	1	18	1	2	3	0.0602	0.0556	0	1	1.596	50	82	82
61	1	19	1	2	2	0.0602	0.0556	0	1	1.485	50	82	82
61	1	20	0	1	3	0.0602	0.0556	1	1	1.107	5	0	82
61	1	21	1	1	1	0.0602	0.0556	0	1	1.103	50	82	82
61	1	22	9	1	3	0.0602	0.0556	0	1	0.794	0	82	82
61	1	23	9	2	3	0.0602	0.0556	1	1	0.867	0	82	0
61	1	24	0	1	1	0.0602	0.0556	1	0	1.080	0	0	82
61	1	25	1	1	3	0.0602	0.0556	0	1	1.350	50	82	82
61	1	26	1	2	3	0.0602	0.0556	0	1	1.082	50	82	82
61	1	27	9	1	3	0.0602	0.0556	0	1	2.567	0	82	82
61	1	28	1	1	1	0.0602	0.0556	1	1	0.994	50	82	0
61	1	29	1	1	3	0.0602	0.0556	1	1	1.188	50	82	0
61	1	30	1	1	3	0.0602	0.0556	0	0	2.159	0	82	82
61	1	31	1	2	3	0.0602	0.0556	1	1	1.003	50	0	82
61	1	32	1	2	2	0.0602	0.0556	1	1	1.492	50	0	82
61	1	33	0	1	3	0.0602	0.0556	1	1	1.416	5	0	82
61	1	34	0	1	3	0.0602	0.0556	1	1	0.953	5	0	82
61	1	35	9	2	2	0.0602	0.0556	0	1	1.157	0	82	82
61	1	36	0	2	3	0.0602	0.0556	1	1	0.809	5	82	0
61	1	37	1	1	1	0.0602	0.0556	1	1	1.090	50	82	0
61	1	38	1	1	1	0.0602	0.0556	1	0	1.034	0	82	0
61	1	39	1	1	3	0.0602	0.0556	1	1	1.432	50	82	0
61	1	40	0	1	1	0.0602	0.0556	1	1	1.152	5	0	82
61	1	41	1	2	3	0.0602	0.0556	1	1	1.177	50	0	82
61	1	42	0	1	3	0.0602	0.0556	0	1	0.874	5	0	0
61	1	43	0	1	1	0.0602	0.0556	0	1	1.513	5	0	0
61	1	44	0	2	3	0.0602	0.0556	0	1	1.125	5	0	0
61	1	45	1	2	2	0.0602	0.0556	0	0	0.986	0	82	82
61	1	46	0	1	1	0.0602	0.0556	1	1	0.900	5	0	82
61	1	47	9	1	3	0.0602	0.0556	0	1	0.873	0	0	0
61	1	48	0	1	3	0.0602	0.0556	0	0	0.950	0	0	0
61	1	49	0	1	1	0.0602	0.0556	0	0	1.051	0	0	0
61	1	50	1	2	3	0.0602	0.0556	0	1	1.201	50	82	82
61	1	51	1	1	1	0.0602	0.0556	0	1	1.441	50	82	82
61	1	52	1	1	1	0.0602	0.0556	0	0	1.041	0	82	82
61	1	53	0	2	2	0.0602	0.0556	0	0	0.968	0	0	0
61	1	54	0	1	1	0.0602	0.0556	0	1	1.137	5	0	0
61	1	55	1	2	2	0.0602	0.0556	1	1	1.029	50	0	82
