sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
61	1	1	9	1	-1	0.0602	0.0556	1	1	1.715
61	1	2	9	1	-1	0.0602	0.0556	0	1	1.214
61	1	3	9	2	-1	0.0602	0.0556	0	1	3.151
61	1	4	9	1	-1	0.0602	0.0556	1	1	1.112
61	1	5	9	1	-1	0.0602	0.0556	0	1	1.428
61	1	6	9	1	-1	0.0602	0.0556	0	1	1.828
61	1	7	9	2	-1	0.0602	0.0556	0	0	0.898
61	1	8	9	1	-1	0.0602	0.0556	1	1	1.424
61	1	9	9	2	-1	0.0602	0.0556	1	1	1.240
61	1	10	9	1	-1	0.0602	0.0556	1	1	1.944
61	1	11	9	1	-1	0.0602	0.0556	0	1	2.242
61	1	12	9	2	-1	0.0602	0.0556	1	1	0.937
61	1	13	9	1	-1	0.0602	0.0556	0	1	1.029
61	1	14	9	2	-1	0.0602	0.0556	0	1	1.022
61	1	15	9	1	-1	0.0602	0.0556	1	1	0.870
61	1	16	9	2	-1	0.0602	0.0556	1	1	1.036
61	1	17	9	2	-1	0.0602	0.0556	0	1	0.989
61	1	18	9	2	-1	0.0602	0.0556	1	1	1.337
61	1	19	9	2	-1	0.0602	0.0556	1	1	0.910
61	1	20	9	2	-1	0.0602	0.0556	0	1	1.820
61	1	21	9	1	-1	0.0602	0.0556	0	1	2.214
61	1	22	9	2	-1	0.0602	0.0556	0	1	2.134
61	1	23	9	1	-1	0.0602	0.0556	0	0	1.515
61	1	24	9	1	-1	0.0602	0.0556	1	1	1.287
61	1	25	9	2	-1	0.0602	0.0556	0	1	1.021
61	1	26	9	1	-1	0.0602	0.0556	1	1	1.062
61	1	27	9	2	-1	0.0602	0.0556	0	1	0.971
61	1	28	9	1	-1	0.0602	0.0556	0	1	1.678
61	1	29	9	2	-1	0.0602	0.0556	1	1	0.956
61	1	30	9	2	-1	0.0602	0.0556	1	1	1.066
61	1	31	9	1	-1	0.0602	0.0556	1	1	1.031
61	1	32	9	2	-1	0.0602	0.0556	1	1	0.847
61	1	33	9	2	-1	0.0602	0.0556	1	1	0.982
61	1	34	9	1	-1	0.0602	0.0556	0	1	1.848
61	1	35	9	2	-1	0.0602	0.0556	0	1	1.464
61	1	36	9	1	-1	0.0602	0.0556	0	1	0.853
61	1	37	9	1	-1	0.0602	0.0556	1	0	1.723
61	1	38	9	2	-1	0.0602	0.0556	1	1	0.873
61	1	39	9	1	-1	0.0602	0.0556	0	1	0.946
61	1	40	9	1	-1	0.0602	0.0556	0	1	1.343
61	1	41	9	2	-1	0.0602	0.0556	1	1	0.932
61	1	42	9	2	-1	0.0602	0.0556	1	1	0.728
61	1	43	9	1	-1	0.0602	0.0556	0	1	1.282
61	1	44	9	1	-1	0.0602	0.0556	0	1	1.522
61	1	45	9	2	-1	0.0602	0.0556	0	1	1.765
61	1	46	9	2	-1	0.0602	0.0556	0	0	1.062
61	1	47	9	2	-1	0.0602	0.0556	0	1	1.291
61	1	48	9	2	-1	0.0602	0.0556	1	1	0.905
61	1	49	9	1	-1	0.0602	0.0556	1	1	2.221
61	1	50	9	1	-1	0.0602	0.0556	0	0	1.415
61	1	51	9	1	-1	0.0602	0.0556	1	1	1.544
61	1	52	9	1	-1	0.0602	0.0556	1	1	0.924
61	1	53	9	1	-1	0.0602	0.0556	1	1	1.526
61	1	54	9	1	-1	0.0602	0.0556	1	1	3.220
61	1	55	9	2	-1	0.0602	0.0556	1	1	1.659
61	1	56	9	2	-1	0.0602	0.0556	0	1	1.075
61	1	57	9	1	-1	0.0602	0.0556	1	1	1.627
61	1	58	9	1	-1	0.0602	0.0556	1	1	1.107
61	1	59	9	2	-1	0.0602	0.0556	0	1	1.682
61	1	60	9	2	-1	0.0602	0.0556	0	1	1.569
61	1	61	9	1	-1	0.0602	0.0556	0	1	1.004
61	1	62	9	2	-1	0.0602	0.0556	1	1	1.077
61	1	63	9	2	-1	0.0602	0.0556	1	1	0.947
61	1	64	9	2	-1	0.0602	0.0556	0	1	0.990
