sub	sess	t	loc	cue	co1	co2	or	resp	rt
61	1	1	1	1	0.0602	0.0556	0	0	4.730
61	1	2	2	3	0.0602	0.0556	1	1	4.493
61	1	3	2	3	0.0602	0.0556	0	1	1.408
61	1	4	2	3	0.0602	0.0556	0	1	1.537
61	1	5	2	2	0.0602	0.0556	1	1	1.470
61	1	6	2	2	0.0602	0.0556	0	1	1.365
61	1	7	2	2	0.0602	0.0556	0	0	1.319
61	1	8	1	3	0.0602	0.0556	0	1	1.510
61	1	9	1	3	0.0602	0.0556	1	1	2.497
61	1	10	2	1	0.0602	0.0556	1	1	1.191
61	1	11	1	1	0.0602	0.0556	1	0	1.682
61	1	12	2	1	0.0602	0.0556	1	1	1.072
61	1	13	2	1	0.0602	0.0556	0	0	1.046
61	1	14	2	2	0.0602	0.0556	0	1	1.006
61	1	15	2	3	0.0602	0.0556	1	1	0.871
61	1	16	1	2	0.0602	0.0556	0	1	2.055
61	1	17	1	1	0.0602	0.0556	0	1	1.037
61	1	18	1	1	0.0602	0.0556	1	0	1.317
61	1	19	2	1	0.0602	0.0556	0	0	1.121
61	1	20	2	2	0.0602	0.0556	1	1	3.470
61	1	21	2	2	0.0602	0.0556	1	1	3.683
61	1	22	2	3	0.0602	0.0556	0	1	1.736
61	1	23	1	3	0.0602	0.0556	0	0	1.476
61	1	24	1	3	0.0602	0.0556	1	1	1.571
61	1	25	1	1	0.0602	0.0556	0	0	1.471
61	1	26	1	1	0.0602	0.0556	1	1	0.980
61	1	27	2	3	0.0602	0.0556	0	1	1.063
61	1	28	1	1	0.0602	0.0556	1	1	3.846
61	1	29	1	2	0.0602	0.0556	0	0	1.461
61	1	30	2	2	0.0602	0.0556	1	0	6.291
61	1	31	1	3	0.0602	0.0556	0	0	3.475
61	1	32	1	1	0.0602	0.0556	0	1	1.679
61	1	33	1	1	0.0602	0.0556	1	1	1.309
61	1	34	1	1	0.0602	0.0556	0	0	3.980
61	1	35	2	2	0.0602	0.0556	1	1	1.487
61	1	36	1	1	0.0602	0.0556	0	1	1.100
61	1	37	1	1	0.0602	0.0556	1	1	2.744
61	1	38	1	1	0.0602	0.0556	1	1	1.051
61	1	39	1	3	0.0602	0.0556	1	0	1.186
61	1	40	1	2	0.0602	0.0556	1	1	4.195
61	1	41	1	3	0.0602	0.0556	0	1	1.620
61	1	42	2	2	0.0602	0.0556	0	1	1.637
61	1	43	1	3	0.0602	0.0556	1	1	1.270
