sub	sess	t	loc	co1	co2	or	resp	rt
92	1	1	2	1.0000	1.0000	1	0	10.934
92	1	2	2	1.0000	1.0000	1	1	1.462
92	1	3	1	1.0000	1.0000	0	1	2.077
92	1	4	2	1.0000	1.0000	1	0	2.032
92	1	5	2	1.0000	1.0000	0	1	1.485
92	1	6	1	1.0000	1.0000	1	1	1.410
92	1	7	1	1.0000	1.0000	1	1	0.875
92	1	8	2	1.0000	1.0000	0	1	1.161
92	1	9	2	1.0000	1.0000	0	1	0.486
92	1	10	1	1.0000	1.0000	0	1	1.717
92	1	11	2	1.0000	1.0000	1	1	1.236
92	1	12	2	1.0000	1.0000	1	1	0.897
92	1	13	1	1.0000	1.0000	1	0	1.123
92	1	14	2	1.0000	1.0000	0	1	0.709
92	1	15	1	1.0000	1.0000	0	1	2.169
92	1	16	1	1.0000	1.0000	0	1	0.651
92	1	17	1	1.0000	1.0000	0	1	0.762
92	1	18	2	1.0000	1.0000	0	1	0.740
92	1	19	1	1.0000	1.0000	0	1	0.832
92	1	20	2	1.0000	1.0000	1	0	0.977
92	1	21	1	1.0000	1.0000	1	1	1.148
92	1	22	1	1.0000	1.0000	0	1	1.535
92	1	23	1	1.0000	1.0000	1	0	1.262
92	1	24	2	1.0000	1.0000	0	1	1.000
92	1	25	1	1.0000	1.0000	0	1	1.549
92	1	26	1	1.0000	1.0000	1	1	1.535
92	1	27	2	1.0000	1.0000	1	1	1.232
92	1	28	2	1.0000	1.0000	1	1	1.334
92	1	29	2	1.0000	1.0000	0	1	1.151
92	1	30	2	0.2500	0.2500	1	1	1.603
92	1	31	2	0.2629	0.2629	0	1	0.681
92	1	32	2	0.2758	0.2758	0	1	0.777
92	1	33	1	0.2887	0.2887	1	0	1.814
92	1	34	1	0.3016	0.3016	0	0	1.023
92	1	35	1	0.3145	0.3145	0	1	0.818
92	1	36	1	0.3274	0.3274	0	1	0.739
92	1	37	2	0.3403	0.3403	0	1	0.719
92	1	38	2	0.3532	0.3532	0	1	0.953
92	1	39	1	0.3661	0.3661	1	1	1.582
92	1	40	2	0.3790	0.3790	1	1	1.678
92	1	41	1	0.3919	0.3919	1	1	0.638
92	1	42	1	0.4048	0.4048	1	1	0.817
92	1	43	2	0.4177	0.4177	0	0	1.073
92	1	44	1	0.4306	0.4306	0	1	0.673
92	1	45	2	0.4435	0.4435	0	1	0.860
92	1	46	1	0.4565	0.4565	1	0	1.496
92	1	47	2	0.4694	0.4694	1	0	1.711
92	1	48	2	0.4823	0.4823	0	1	1.028
92	1	49	1	0.4952	0.4952	0	0	1.040
92	1	50	1	0.5081	0.5081	0	1	0.779
92	1	51	2	0.5210	0.5210	1	0	1.316
92	1	52	2	0.5339	0.5339	0	1	1.479
92	1	53	2	0.5468	0.5468	1	0	2.271
92	1	54	1	0.5597	0.5597	1	1	0.870
92	1	55	1	0.5726	0.5726	1	1	1.117
92	1	56	1	0.5855	0.5855	0	1	0.710
92	1	57	1	0.5984	0.5984	1	1	1.017
92	1	58	2	0.6113	0.6113	0	1	0.583
92	1	59	1	0.6242	0.6242	0	0	0.939
92	1	60	2	0.6371	0.6371	1	1	1.378
92	1	61	2	0.6500	0.6500	0	1	0.570
92	1	62	2	0.2500	0.2500	0	1	0.565
92	1	63	2	0.2629	0.2629	1	1	0.872
92	1	64	1	0.2758	0.2758	1	0	1.119
92	1	65	1	0.2887	0.2887	0	1	0.898
92	1	66	1	0.3016	0.3016	1	0	1.200
92	1	67	2	0.3145	0.3145	1	1	1.655
92	1	68	1	0.3274	0.3274	0	1	0.844
92	1	69	1	0.3403	0.3403	1	1	1.283
92	1	70	2	0.3532	0.3532	1	0	0.948
92	1	71	2	0.3661	0.3661	1	1	0.949
92	1	72	1	0.3790	0.3790	1	1	0.837
92	1	73	2	0.3919	0.3919	0	1	0.930
92	1	74	1	0.4048	0.4048	1	1	0.932
92	1	75	2	0.4177	0.4177	0	1	0.868
92	1	76	1	0.4306	0.4306	0	1	0.825
92	1	77	2	0.4435	0.4435	1	1	1.430
92	1	78	1	0.4565	0.4565	1	1	0.961
92	1	79	1	0.4694	0.4694	1	1	1.863
92	1	80	2	0.4823	0.4823	0	1	0.476
92	1	81	2	0.4952	0.4952	1	1	0.893
92	1	82	2	0.5081	0.5081	1	1	0.803
92	1	83	2	0.5210	0.5210	0	1	0.621
92	1	84	1	0.5339	0.5339	0	0	1.635
92	1	85	2	0.5468	0.5468	1	1	1.039
92	1	86	1	0.5597	0.5597	0	1	1.402
92	1	87	1	0.5726	0.5726	1	1	1.015
92	1	88	2	0.5855	0.5855	1	1	1.084
92	1	89	1	0.5984	0.5984	0	1	0.941
92	1	90	2	0.6113	0.6113	0	1	0.517
92	1	91	2	0.6242	0.6242	1	1	0.715
92	1	92	1	0.6371	0.6371	0	1	0.964
92	1	93	1	0.6500	0.6500	0	0	1.284
92	1	94	1	0.5661	0.6242	1	1	0.874
92	1	95	1	0.5583	0.6242	0	0	0.642
92	1	96	1	0.5812	0.6242	0	0	0.603
92	1	97	2	0.5812	0.4581	0	1	0.962
92	1	98	1	0.6046	0.4581	0	0	0.694
92	1	99	2	0.6046	0.4525	1	1	1.522
92	1	100	2	0.6046	0.4470	0	1	0.609
92	1	101	2	0.6046	0.4418	0	1	0.747
92	1	102	2	0.6046	0.4368	1	0	1.318
92	1	103	2	0.6046	0.4519	0	1	0.603
92	1	104	1	0.6286	0.4519	1	0	0.861
92	1	105	1	0.6550	0.4519	1	1	0.670
92	1	106	1	0.6462	0.4519	0	1	0.905
92	1	107	2	0.6462	0.4471	0	1	0.799
92	1	108	2	0.6462	0.4424	1	1	0.682
92	1	109	1	0.6380	0.4424	1	1	1.040
92	1	110	1	0.6303	0.4424	0	1	1.028
92	1	111	1	0.6232	0.4424	1	1	0.800
92	1	112	2	0.6232	0.4378	0	1	0.563
92	1	113	1	0.6165	0.4378	0	1	0.775
92	1	114	1	0.6101	0.4378	0	1	0.508
92	1	115	1	0.6042	0.4378	1	1	0.728
92	1	116	2	0.6042	0.4335	1	1	1.014
92	1	117	1	0.5986	0.4335	0	1	0.655
92	1	118	1	0.5934	0.4335	0	1	0.731
92	1	119	1	0.5883	0.4335	0	1	0.690
92	1	120	2	0.5883	0.4292	0	1	0.930
92	1	121	2	0.5883	0.4251	0	1	0.749
92	1	122	1	0.5836	0.4251	0	1	0.746
92	1	123	1	0.5790	0.4251	1	1	1.342
92	1	124	2	0.5790	0.4210	1	1	1.020
92	1	125	1	0.5747	0.4210	0	1	0.850
92	1	126	2	0.5747	0.4171	0	1	0.734
92	1	127	1	0.5705	0.4171	1	1	1.003
92	1	128	2	0.5705	0.4134	1	1	0.903
92	1	129	1	0.5666	0.4134	0	1	0.712
92	1	130	1	0.5628	0.4134	1	1	0.897
92	1	131	1	0.5591	0.4134	0	1	0.748
92	1	132	2	0.5591	0.4096	1	1	0.856
92	1	133	1	0.5556	0.4096	1	1	0.925
92	1	134	2	0.5556	0.4060	1	1	1.011
92	1	135	2	0.5556	0.4024	0	1	0.764
92	1	136	2	0.5556	0.3989	1	1	0.757
92	1	137	1	0.5522	0.3989	1	1	1.001
92	1	138	1	0.5489	0.3989	1	1	0.770
92	1	139	2	0.5489	0.3956	1	1	1.345
92	1	140	2	0.5489	0.3922	1	1	0.624
92	1	141	2	0.5489	0.3888	0	1	0.564
92	1	142	2	0.5489	0.3856	1	1	0.827
92	1	143	2	0.5489	0.3824	0	1	0.651
92	1	144	1	0.5457	0.3824	1	1	0.768
92	1	145	1	0.5426	0.3824	1	1	0.621
92	1	146	1	0.5396	0.3824	1	1	0.500
92	1	147	2	0.5396	0.3792	0	1	0.604
92	1	148	2	0.5396	0.3761	0	1	0.424
92	1	149	2	0.5396	0.3730	0	1	0.455
92	1	150	2	0.5396	0.3698	0	1	0.451
92	1	151	1	0.5367	0.3698	1	1	0.967
92	1	152	2	0.5367	0.3668	1	1	1.531
92	1	153	1	0.5339	0.3668	0	1	0.784
92	1	154	2	0.5339	0.3638	1	1	0.726
92	1	155	2	0.5339	0.3607	1	1	0.725
92	1	156	2	0.5339	0.3576	1	1	0.719
92	1	157	1	0.5311	0.3576	0	1	0.884
