sub	sess	t	loc	co1	co2	or	resp	rt
34	1	1	1	1.0000	1.0000	1	1	3.822
34	1	2	1	1.0000	1.0000	1	1	2.109
34	1	3	1	1.0000	1.0000	1	1	1.533
34	1	4	2	1.0000	1.0000	1	1	1.651
34	1	5	1	1.0000	1.0000	0	1	0.793
34	1	6	1	1.0000	1.0000	1	1	0.878
34	1	7	1	1.0000	1.0000	1	1	1.070
34	1	8	1	1.0000	1.0000	0	1	0.616
34	1	9	1	1.0000	1.0000	1	1	0.588
34	1	10	2	1.0000	1.0000	0	1	0.599
34	1	11	2	1.0000	1.0000	1	1	0.743
34	1	12	2	1.0000	1.0000	0	1	0.454
34	1	13	2	1.0000	1.0000	0	1	0.644
34	1	14	1	1.0000	1.0000	0	1	0.764
34	1	15	2	1.0000	1.0000	1	1	0.645
34	1	16	2	1.0000	1.0000	1	1	0.831
34	1	17	1	1.0000	1.0000	0	1	0.610
34	1	18	2	1.0000	1.0000	0	1	0.730
34	1	19	1	1.0000	1.0000	0	1	0.700
34	1	20	2	1.0000	1.0000	0	1	0.695
34	1	21	2	1.0000	1.0000	0	1	1.537
34	1	22	2	1.0000	1.0000	1	1	1.564
34	1	23	2	1.0000	1.0000	0	1	1.182
34	1	24	1	1.0000	1.0000	1	1	0.841
34	1	25	1	1.0000	1.0000	1	1	1.493
34	1	26	1	1.0000	1.0000	0	1	0.959
34	1	27	2	1.0000	1.0000	1	1	1.383
34	1	28	1	1.0000	1.0000	0	1	0.904
34	1	29	2	0.2500	0.2500	1	1	1.554
34	1	30	2	0.2629	0.2629	1	1	0.773
34	1	31	1	0.2758	0.2758	1	1	1.012
34	1	32	1	0.2887	0.2887	1	1	1.294
34	1	33	2	0.3016	0.3016	1	1	0.641
34	1	34	1	0.3145	0.3145	0	1	0.718
34	1	35	1	0.3274	0.3274	0	1	0.942
34	1	36	2	0.3403	0.3403	1	1	0.797
34	1	37	1	0.3532	0.3532	1	1	0.824
34	1	38	1	0.3661	0.3661	1	1	0.734
34	1	39	2	0.3790	0.3790	1	1	1.131
34	1	40	1	0.3919	0.3919	1	1	0.795
34	1	41	1	0.4048	0.4048	1	1	0.826
34	1	42	2	0.4177	0.4177	0	1	0.758
34	1	43	1	0.4306	0.4306	1	1	0.951
34	1	44	1	0.4435	0.4435	0	1	0.822
34	1	45	1	0.4565	0.4565	1	1	0.874
34	1	46	1	0.4694	0.4694	1	1	0.693
34	1	47	2	0.4823	0.4823	0	1	0.564
34	1	48	1	0.4952	0.4952	0	1	1.113
34	1	49	1	0.5081	0.5081	1	1	1.489
34	1	50	1	0.5210	0.5210	0	1	0.912
34	1	51	2	0.5339	0.5339	1	1	0.663
34	1	52	1	0.5468	0.5468	1	1	0.748
34	1	53	1	0.5597	0.5597	0	1	0.669
34	1	54	2	0.5726	0.5726	0	1	0.541
34	1	55	2	0.5855	0.5855	0	1	0.504
34	1	56	2	0.5984	0.5984	0	1	0.448
34	1	57	2	0.6113	0.6113	0	1	0.441
34	1	58	2	0.6242	0.6242	1	1	0.668
34	1	59	2	0.6371	0.6371	0	1	0.669
34	1	60	2	0.6500	0.6500	1	1	0.556
34	1	61	2	0.2500	0.2500	0	1	0.476
34	1	62	2	0.2629	0.2629	0	1	0.454
34	1	63	2	0.2758	0.2758	0	1	0.422
34	1	64	2	0.2887	0.2887	1	1	0.555
34	1	65	1	0.3016	0.3016	0	1	0.694
34	1	66	2	0.3145	0.3145	1	1	0.792
34	1	67	2	0.3274	0.3274	1	1	0.649
34	1	68	1	0.3403	0.3403	1	1	0.616
34	1	69	1	0.3532	0.3532	0	1	0.594
34	1	70	2	0.3661	0.3661	1	1	0.675
34	1	71	1	0.3790	0.3790	0	1	0.543
34	1	72	2	0.3919	0.3919	0	1	0.551
34	1	73	1	0.4048	0.4048	0	1	1.347
34	1	74	2	0.4177	0.4177	0	1	0.903
34	1	75	1	0.4306	0.4306	1	1	1.055
34	1	76	2	0.4435	0.4435	0	1	0.776
34	1	77	1	0.4565	0.4565	0	1	0.858
34	1	78	1	0.4694	0.4694	0	1	0.838
34	1	79	1	0.4823	0.4823	0	1	0.612
34	1	80	2	0.4952	0.4952	0	1	0.650
34	1	81	1	0.5081	0.5081	0	1	0.813
34	1	82	1	0.5210	0.5210	0	1	0.717
34	1	83	2	0.5339	0.5339	1	1	0.747
34	1	84	1	0.5468	0.5468	0	1	0.713
34	1	85	2	0.5597	0.5597	1	1	0.818
34	1	86	2	0.5726	0.5726	0	1	1.039
34	1	87	1	0.5855	0.5855	1	1	1.412
34	1	88	2	0.5984	0.5984	0	1	0.625
34	1	89	2	0.6113	0.6113	1	1	1.110
34	1	90	2	0.6242	0.6242	1	1	0.566
34	1	91	1	0.6371	0.6371	1	1	0.570
34	1	92	1	0.6500	0.6500	1	1	0.711
34	1	93	1	0.1777	0.6242	1	1	0.749
34	1	94	1	0.1675	0.6242	0	1	0.864
34	1	95	1	0.1570	0.6242	1	1	0.794
34	1	96	2	0.1570	0.1569	0	1	0.898
34	1	97	2	0.1570	0.1458	0	1	0.629
34	1	98	1	0.1461	0.1458	1	1	1.254
34	1	99	2	0.1461	0.1347	0	1	0.654
34	1	100	2	0.1461	0.1235	1	1	1.233
34	1	101	1	0.1349	0.1235	0	0	0.919
34	1	102	1	0.1668	0.1235	0	1	1.019
34	1	103	2	0.1668	0.1122	1	1	0.771
34	1	104	2	0.1668	0.1008	1	1	0.560
34	1	105	2	0.1668	0.0895	0	1	0.978
34	1	106	2	0.1668	0.0782	0	1	0.596
34	1	107	2	0.1668	0.0670	1	1	0.598
34	1	108	1	0.1582	0.0670	1	1	0.725
34	1	109	1	0.1496	0.0670	1	1	0.782
34	1	110	2	0.1496	0.0561	1	1	0.587
34	1	111	2	0.1496	0.0454	0	1	1.781
34	1	112	1	0.1410	0.0454	1	1	0.681
34	1	113	2	0.1410	0.0350	0	1	0.733
34	1	114	1	0.1324	0.0350	1	1	0.550
34	1	115	1	0.1239	0.0350	1	1	0.764
34	1	116	1	0.1154	0.0350	0	1	0.773
34	1	117	2	0.1154	0.0251	1	1	0.896
34	1	118	1	0.1070	0.0251	1	1	1.136
34	1	119	1	0.0988	0.0251	0	1	2.363
34	1	120	2	0.0988	0.0156	1	1	1.354
34	1	121	1	0.0907	0.0156	0	1	0.675
34	1	122	1	0.0828	0.0156	0	1	0.666
34	1	123	1	0.0751	0.0156	1	1	1.206
34	1	124	1	0.0676	0.0156	0	1	0.716
34	1	125	2	0.0676	0.0066	1	0	2.039
34	1	126	2	0.0676	0.0330	0	1	0.626
34	1	127	1	0.0602	0.0330	0	1	1.332
34	1	128	1	0.0532	0.0330	1	1	0.754
34	1	129	2	0.0532	0.0244	1	1	3.740
34	1	130	2	0.0532	0.0162	0	1	2.528
34	1	131	2	0.0532	0.0084	1	1	2.652
34	1	132	1	0.0463	0.0084	1	1	0.704
34	1	133	2	0.0463	0.0010	1	0	4.096
34	1	134	1	0.0396	0.0010	0	1	1.000
34	1	135	1	0.0332	0.0010	1	0	0.928
