sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
54	1	2	1	1	-1	0.0535	0.0651	0	0	3.217
54	1	4	1	1	-1	0.0535	0.0651	1	1	2.204
54	1	6	1	1	-1	0.0535	0.0651	0	1	1.115
54	1	8	1	1	-1	0.0535	0.0651	1	1	0.790
54	1	10	1	1	-1	0.0535	0.0651	0	1	4.185
54	1	12	1	2	-1	0.0535	0.0651	1	1	1.325
54	1	14	1	2	-1	0.0535	0.0651	0	1	0.922
54	1	16	1	1	-1	0.0535	0.0651	1	1	1.416
54	1	18	1	2	-1	0.0535	0.0651	0	1	0.624
54	1	20	1	1	-1	0.0535	0.0651	0	1	0.546
54	1	22	1	1	-1	0.0535	0.0651	0	1	0.439
54	1	24	1	1	-1	0.0535	0.0651	0	1	0.488
54	1	26	1	2	-1	0.0535	0.0651	1	1	0.615
54	1	28	1	2	-1	0.0535	0.0651	1	1	0.527
54	1	30	1	2	-1	0.0535	0.0651	0	1	0.532
54	1	32	1	2	-1	0.0535	0.0651	1	1	0.542
54	1	34	1	2	-1	0.0535	0.0651	0	1	0.475
54	1	36	1	1	-1	0.0535	0.0651	1	1	0.539
54	1	38	1	1	-1	0.0535	0.0651	1	1	0.462
54	1	40	1	1	-1	0.0535	0.0651	0	1	0.453
54	1	42	1	1	-1	0.0535	0.0651	0	1	0.469
54	1	44	1	1	-1	0.0535	0.0651	1	1	0.371
54	1	46	1	1	-1	0.0535	0.0651	1	1	0.463
54	1	48	1	2	-1	0.0535	0.0651	1	1	0.460
54	1	50	1	1	-1	0.0535	0.0651	1	1	0.437
54	1	52	1	2	-1	0.0535	0.0651	1	1	0.502
54	1	54	1	2	-1	0.0535	0.0651	0	1	0.397
54	1	56	1	2	-1	0.0535	0.0651	0	1	0.424
54	1	58	1	2	-1	0.0535	0.0651	0	1	0.498
54	1	60	1	2	-1	0.0535	0.0651	1	1	0.686
54	1	62	1	2	-1	0.0535	0.0651	0	1	1.118
54	1	64	1	2	-1	0.0535	0.0651	1	1	1.337
54	1	66	0	1	-1	0.0535	0.0651	1	1	0.932
54	1	68	0	1	-1	0.0535	0.0651	0	1	0.752
54	1	70	0	1	-1	0.0535	0.0651	0	1	0.587
54	1	72	0	2	-1	0.0535	0.0651	0	1	0.552
54	1	74	0	2	-1	0.0535	0.0651	0	1	0.629
54	1	76	0	1	-1	0.0535	0.0651	1	1	0.564
54	1	78	0	1	-1	0.0535	0.0651	0	1	0.534
54	1	80	0	2	-1	0.0535	0.0651	0	1	0.545
54	1	82	0	2	-1	0.0535	0.0651	1	1	0.535
54	1	84	0	1	-1	0.0535	0.0651	1	1	0.556
54	1	86	0	2	-1	0.0535	0.0651	1	1	0.577
54	1	88	0	1	-1	0.0535	0.0651	0	1	0.532
54	1	90	0	2	-1	0.0535	0.0651	0	1	1.529
54	1	92	0	2	-1	0.0535	0.0651	1	1	0.567
54	1	94	0	1	-1	0.0535	0.0651	0	1	0.539
54	1	96	0	2	-1	0.0535	0.0651	1	1	0.537
54	1	98	0	1	-1	0.0535	0.0651	0	1	0.606
54	1	100	0	2	-1	0.0535	0.0651	0	1	0.638
54	1	102	0	1	-1	0.0535	0.0651	1	1	0.550
54	1	104	0	1	-1	0.0535	0.0651	1	0	1.417
54	1	106	0	1	-1	0.0535	0.0651	0	1	0.537
54	1	108	0	2	-1	0.0535	0.0651	0	1	0.536
54	1	110	0	1	-1	0.0535	0.0651	0	1	0.537
54	1	112	0	2	-1	0.0535	0.0651	1	1	1.102
54	1	114	0	1	-1	0.0535	0.0651	1	0	1.148
54	1	116	0	2	-1	0.0535	0.0651	0	1	0.552
54	1	118	0	1	-1	0.0535	0.0651	1	1	0.572
54	1	120	0	2	-1	0.0535	0.0651	1	1	0.639
54	1	122	0	1	-1	0.0535	0.0651	1	1	0.896
54	1	124	0	2	-1	0.0535	0.0651	0	1	0.541
54	1	126	0	2	-1	0.0535	0.0651	1	1	0.556
54	1	128	0	2	-1	0.0535	0.0651	1	1	0.565
