sub	sess	t	loc	co1	co2	or	resp	rt
105	1	1	2	1.0000	1.0000	1	1	1.423
105	1	2	1	1.0000	1.0000	1	1	0.881
105	1	3	1	1.0000	1.0000	0	1	0.919
105	1	4	1	1.0000	1.0000	1	1	0.581
105	1	5	1	1.0000	1.0000	0	1	0.702
105	1	6	1	1.0000	1.0000	0	1	0.602
105	1	7	2	1.0000	1.0000	1	1	0.812
105	1	8	1	1.0000	1.0000	0	1	0.582
105	1	9	1	1.0000	1.0000	1	1	0.537
105	1	10	1	1.0000	1.0000	0	1	0.502
105	1	11	2	1.0000	1.0000	1	1	1.141
105	1	12	1	1.0000	1.0000	1	1	0.592
105	1	13	2	1.0000	1.0000	0	1	0.727
105	1	14	2	1.0000	1.0000	0	1	0.698
105	1	15	1	1.0000	1.0000	0	1	0.633
105	1	16	1	1.0000	1.0000	1	1	0.539
105	1	17	2	1.0000	1.0000	0	1	0.512
105	1	18	2	1.0000	1.0000	0	1	0.628
105	1	19	2	1.0000	1.0000	1	1	0.658
105	1	20	2	1.0000	1.0000	1	1	0.513
105	1	21	2	1.0000	1.0000	1	1	0.928
105	1	22	2	1.0000	1.0000	1	1	1.292
105	1	23	1	1.0000	1.0000	1	1	1.491
105	1	24	1	1.0000	1.0000	1	1	0.759
105	1	25	2	1.0000	1.0000	0	1	0.633
105	1	26	2	1.0000	1.0000	0	1	0.603
105	1	27	1	1.0000	1.0000	0	1	0.782
105	1	28	1	1.0000	1.0000	0	1	0.856
105	1	29	1	0.2500	0.2500	0	1	0.775
105	1	30	1	0.2629	0.2629	0	1	0.557
105	1	31	1	0.2758	0.2758	0	1	0.537
105	1	32	1	0.2887	0.2887	0	1	0.487
105	1	33	2	0.3016	0.3016	0	1	1.117
105	1	34	2	0.3145	0.3145	1	1	0.787
105	1	35	1	0.3274	0.3274	1	1	0.802
105	1	36	2	0.3403	0.3403	0	1	0.611
105	1	37	2	0.3532	0.3532	0	1	0.698
105	1	38	1	0.3661	0.3661	1	1	1.168
105	1	39	2	0.3790	0.3790	0	1	0.578
105	1	40	1	0.3919	0.3919	1	1	0.531
105	1	41	1	0.4048	0.4048	1	1	0.559
105	1	42	2	0.4177	0.4177	0	1	0.436
105	1	43	2	0.4306	0.4306	0	1	0.508
105	1	44	2	0.4435	0.4435	1	1	0.600
105	1	45	2	0.4565	0.4565	1	1	0.992
105	1	46	1	0.4694	0.4694	0	1	1.121
105	1	47	2	0.4823	0.4823	1	1	0.709
105	1	48	1	0.4952	0.4952	0	1	0.834
