sub	sess	t	loc	co1	co2	or	resp	rt
27	1	1	2	1.0000	1.0000	0	1	12.748
27	1	2	1	1.0000	1.0000	1	1	3.532
27	1	3	2	1.0000	1.0000	0	1	1.399
27	1	4	1	1.0000	1.0000	1	1	3.156
27	1	5	2	1.0000	1.0000	1	0	4.696
27	1	6	2	1.0000	1.0000	1	0	1.040
27	1	7	2	1.0000	1.0000	0	1	2.588
27	1	8	2	1.0000	1.0000	1	0	1.257
27	1	9	1	1.0000	1.0000	1	1	0.882
27	1	10	1	1.0000	1.0000	0	0	0.984
27	1	11	1	1.0000	1.0000	1	1	0.907
27	1	12	1	1.0000	1.0000	0	0	0.864
27	1	13	1	1.0000	1.0000	0	0	1.705
27	1	14	2	1.0000	1.0000	0	1	6.865
27	1	15	1	1.0000	1.0000	1	1	1.647
27	1	16	1	1.0000	1.0000	0	0	0.910
27	1	17	1	1.0000	1.0000	1	1	1.500
27	1	18	1	1.0000	1.0000	0	0	1.448
27	1	19	2	1.0000	1.0000	1	0	0.984
27	1	20	2	1.0000	1.0000	0	1	1.645
27	1	21	2	1.0000	1.0000	1	0	0.942
27	1	22	2	1.0000	1.0000	0	0	0.887
27	1	23	2	1.0000	1.0000	1	0	1.116
27	1	24	1	1.0000	1.0000	0	0	0.847
27	1	25	2	1.0000	1.0000	1	0	1.617
27	1	26	2	1.0000	1.0000	0	1	1.593
27	1	27	2	1.0000	1.0000	1	0	1.816
27	1	28	1	1.0000	1.0000	1	1	0.888
27	1	29	2	1.0000	1.0000	0	1	0.946
27	1	30	2	1.0000	1.0000	1	0	0.883
27	1	31	1	1.0000	1.0000	0	0	0.773
27	1	32	2	1.0000	1.0000	0	1	1.108
27	1	33	1	1.0000	1.0000	1	1	0.856
27	1	34	2	1.0000	1.0000	1	0	0.722
27	1	35	1	1.0000	1.0000	0	0	0.800
27	1	36	1	1.0000	1.0000	1	1	1.081
27	1	37	1	1.0000	1.0000	1	1	0.645
27	1	38	1	1.0000	1.0000	0	0	0.666
27	1	39	1	1.0000	1.0000	0	0	0.697
27	1	40	2	1.0000	1.0000	0	0	1.016
27	1	41	1	1.0000	1.0000	1	1	1.513
27	1	42	1	1.0000	1.0000	0	0	0.700
27	1	43	1	1.0000	1.0000	0	0	1.283
27	1	44	2	1.0000	1.0000	1	0	0.950
27	1	45	2	1.0000	1.0000	0	0	0.947
27	1	46	1	1.0000	1.0000	1	1	0.658
27	1	47	2	1.0000	1.0000	1	1	0.979
27	1	48	2	1.0000	1.0000	0	1	0.863
27	1	49	2	1.0000	1.0000	0	1	0.778
27	1	50	1	1.0000	1.0000	0	0	0.670
27	1	51	1	1.0000	1.0000	0	1	0.791
27	1	52	2	1.0000	1.0000	1	0	0.691
27	1	53	2	1.0000	1.0000	1	0	1.090
27	1	54	2	1.0000	1.0000	0	0	0.845
27	1	55	1	1.0000	1.0000	0	1	0.585
27	1	56	1	1.0000	1.0000	1	1	1.168
27	1	57	1	1.0000	1.0000	1	1	1.022
27	1	58	2	1.0000	1.0000	0	1	0.897
27	1	59	2	1.0000	1.0000	0	1	0.626
27	1	60	1	1.0000	1.0000	0	0	0.843
27	1	61	1	1.0000	1.0000	1	1	0.670
27	1	62	1	1.0000	1.0000	1	1	0.743
27	1	63	2	1.0000	1.0000	1	0	0.876
27	1	64	2	1.0000	1.0000	0	1	0.938
27	1	65	1	1.0000	1.0000	0	0	0.663
27	1	66	2	1.0000	1.0000	0	1	0.809
27	1	67	2	1.0000	1.0000	1	0	0.667
27	1	68	1	1.0000	1.0000	0	0	0.708
27	1	69	1	1.0000	1.0000	1	1	0.677
27	1	70	1	1.0000	1.0000	1	1	0.591
27	1	71	2	1.0000	1.0000	1	0	0.698
27	1	72	2	1.0000	1.0000	1	0	0.594
27	1	73	2	1.0000	1.0000	0	1	0.661
27	1	74	2	1.0000	1.0000	0	1	0.774
27	1	75	2	1.0000	1.0000	0	1	0.667
27	1	76	1	1.0000	1.0000	0	0	0.805
27	1	77	1	1.0000	1.0000	0	0	0.898
27	1	78	2	1.0000	1.0000	1	0	0.830
27	1	79	2	1.0000	1.0000	1	1	0.704
27	1	80	2	1.0000	1.0000	0	1	0.974
27	1	81	2	1.0000	1.0000	1	0	0.657
27	1	82	1	1.0000	1.0000	1	1	0.666
27	1	83	2	1.0000	1.0000	1	0	1.070
27	1	84	1	1.0000	1.0000	1	1	0.658
