sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
30	1	1	1	2	3	0.1857	0.1090	0	1	0.847	50	0	0
30	1	2	1	2	3	0.1857	0.1090	0	1	0.693	66	0	0
30	1	3	0	1	2	0.1857	0.1090	1	1	0.821	5	82	0
30	1	4	0	2	3	0.1857	0.1090	0	1	0.580	8	82	82
30	1	5	1	2	2	0.1857	0.1090	0	1	0.840	51	0	0
30	1	6	1	2	2	0.1857	0.1090	1	1	0.577	77	82	0
30	1	7	0	2	2	0.1857	0.1090	1	0	0.691	0	0	82
30	1	8	1	2	1	0.1857	0.1090	1	1	0.929	50	82	0
30	1	9	1	1	1	0.1857	0.1090	0	1	1.078	50	0	0
30	1	10	0	2	3	0.1857	0.1090	0	0	0.540	0	82	82
30	1	11	0	1	3	0.1857	0.1090	0	1	0.744	6	82	82
30	1	12	1	2	3	0.1857	0.1090	1	0	0.572	0	82	0
30	1	13	0	2	1	0.1857	0.1090	0	1	0.784	6	82	82
30	1	14	1	1	1	0.1857	0.1090	0	1	0.803	55	0	0
30	1	15	1	2	3	0.1857	0.1090	1	1	0.459	89	82	0
30	1	16	1	1	3	0.1857	0.1090	1	0	0.388	0	0	82
30	1	17	9	1	1	0.1857	0.1090	0	1	0.580	0	82	82
30	1	18	1	2	2	0.1857	0.1090	1	0	0.887	0	82	0
30	1	19	9	2	1	0.1857	0.1090	1	1	0.733	0	0	82
30	1	20	0	1	1	0.1857	0.1090	1	0	0.848	0	82	0
30	1	21	9	1	3	0.1857	0.1090	0	1	0.692	0	0	0
30	1	22	0	1	2	0.1857	0.1090	0	1	0.528	8	82	82
30	1	23	0	2	2	0.1857	0.1090	0	1	0.638	7	82	82
30	1	24	1	1	1	0.1857	0.1090	1	1	0.576	77	0	82
30	1	25	1	2	2	0.1857	0.1090	0	0	0.802	0	0	0
30	1	26	9	1	3	0.1857	0.1090	0	1	0.514	0	82	82
30	1	27	9	1	1	0.1857	0.1090	1	1	0.390	0	0	82
30	1	28	1	1	2	0.1857	0.1090	1	1	0.403	95	0	82
