sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
11	1	2	9	2	-1	0.0665	0.2447	0	1	1.046
11	1	4	9	1	-1	0.0665	0.2447	0	0	1.083
11	1	6	9	1	-1	0.0665	0.2447	1	1	0.580
11	1	8	9	1	-1	0.0665	0.2447	1	1	0.441
11	1	10	9	1	-1	0.0665	0.2447	0	1	0.378
11	1	12	9	2	-1	0.0665	0.2447	1	1	0.667
11	1	14	9	1	-1	0.0665	0.2447	1	1	0.548
11	1	16	9	1	-1	0.0665	0.2447	0	0	0.377
11	1	18	9	1	-1	0.0665	0.2447	0	1	0.440
11	1	20	9	2	-1	0.0665	0.2447	0	1	0.501
11	1	22	9	1	-1	0.0665	0.2447	1	1	0.510
11	1	24	9	1	-1	0.0665	0.2447	1	1	0.372
11	1	26	9	1	-1	0.0665	0.2447	1	1	0.364
11	1	28	9	1	-1	0.0665	0.2447	0	0	0.350
11	1	30	9	2	-1	0.0665	0.2447	0	1	0.454
11	1	32	9	2	-1	0.0665	0.2447	0	1	0.342
11	1	34	9	2	-1	0.0665	0.2447	0	1	0.305
11	1	36	9	2	-1	0.0665	0.2447	0	1	0.263
11	1	38	9	1	-1	0.0665	0.2447	0	1	0.328
11	1	40	9	2	-1	0.0665	0.2447	1	1	0.600
11	1	42	9	1	-1	0.0665	0.2447	0	1	0.293
11	1	44	9	2	-1	0.0665	0.2447	1	1	0.510
11	1	46	9	2	-1	0.0665	0.2447	0	1	0.319
11	1	48	9	2	-1	0.0665	0.2447	0	1	0.373
11	1	50	9	1	-1	0.0665	0.2447	1	1	0.391
11	1	52	9	1	-1	0.0665	0.2447	1	1	0.454
11	1	54	9	1	-1	0.0665	0.2447	0	1	0.358
11	1	56	9	2	-1	0.0665	0.2447	1	1	0.365
11	1	58	9	2	-1	0.0665	0.2447	1	0	0.369
11	1	60	9	2	-1	0.0665	0.2447	1	1	0.473
11	1	62	9	2	-1	0.0665	0.2447	1	1	0.396
11	1	64	9	2	-1	0.0665	0.2447	1	0	0.486
11	1	66	1	1	-1	0.0665	0.2447	1	1	0.384
11	1	68	1	1	-1	0.0665	0.2447	1	1	0.462
11	1	70	1	2	-1	0.0665	0.2447	0	1	0.292
11	1	72	1	1	-1	0.0665	0.2447	0	1	0.484
11	1	74	1	2	-1	0.0665	0.2447	0	1	0.365
11	1	76	1	2	-1	0.0665	0.2447	1	1	0.480
11	1	78	1	2	-1	0.0665	0.2447	0	1	0.343
11	1	80	1	1	-1	0.0665	0.2447	1	1	0.452
11	1	82	1	1	-1	0.0665	0.2447	0	0	0.353
11	1	84	1	2	-1	0.0665	0.2447	0	1	0.395
11	1	86	1	1	-1	0.0665	0.2447	1	1	0.402
11	1	88	1	2	-1	0.0665	0.2447	0	1	0.402
11	1	90	1	2	-1	0.0665	0.2447	1	1	0.511
11	1	92	1	2	-1	0.0665	0.2447	1	1	0.408
11	1	94	1	1	-1	0.0665	0.2447	0	1	0.319
11	1	96	1	1	-1	0.0665	0.2447	1	1	0.373
11	1	98	1	2	-1	0.0665	0.2447	1	1	0.360
11	1	100	1	1	-1	0.0665	0.2447	0	1	0.473
11	1	102	1	1	-1	0.0665	0.2447	0	1	0.390
11	1	104	1	2	-1	0.0665	0.2447	0	1	0.439
11	1	106	1	1	-1	0.0665	0.2447	0	1	0.365
11	1	108	1	1	-1	0.0665	0.2447	1	1	0.459
11	1	110	1	1	-1	0.0665	0.2447	0	1	0.320
11	1	112	1	1	-1	0.0665	0.2447	1	1	0.376
11	1	114	1	2	-1	0.0665	0.2447	1	1	0.448
11	1	116	1	2	-1	0.0665	0.2447	1	0	0.448
11	1	118	1	2	-1	0.0665	0.2447	1	1	0.595
11	1	120	1	1	-1	0.0665	0.2447	1	1	0.342
11	1	122	1	2	-1	0.0665	0.2447	0	1	0.377
11	1	124	1	1	-1	0.0665	0.2447	0	1	0.380
11	1	126	1	2	-1	0.0665	0.2447	0	1	0.491
11	1	128	1	2	-1	0.0665	0.2447	1	1	0.517
