sub	sess	t	loc	cue	co1	co2	or	resp	rt
11	1	1	1	2	0.0665	0.2447	0	0	1.139
11	1	2	1	1	0.0665	0.2447	0	1	1.342
11	1	3	1	1	0.0665	0.2447	0	1	0.686
11	1	4	2	3	0.0665	0.2447	1	0	1.145
11	1	5	1	3	0.0665	0.2447	1	1	1.246
11	1	6	2	3	0.0665	0.2447	0	1	0.971
11	1	7	1	1	0.0665	0.2447	0	1	0.844
11	1	8	1	1	0.0665	0.2447	0	1	0.555
11	1	9	2	2	0.0665	0.2447	1	1	0.993
11	1	10	1	2	0.0665	0.2447	1	1	1.097
11	1	11	2	3	0.0665	0.2447	1	0	0.909
11	1	12	1	2	0.0665	0.2447	1	0	1.913
11	1	13	1	1	0.0665	0.2447	1	1	0.714
11	1	14	2	3	0.0665	0.2447	0	1	0.970
11	1	15	2	2	0.0665	0.2447	0	1	1.023
11	1	16	2	3	0.0665	0.2447	0	1	0.917
11	1	17	2	2	0.0665	0.2447	1	1	0.798
11	1	18	2	3	0.0665	0.2447	1	1	0.915
11	1	19	1	1	0.0665	0.2447	1	0	0.921
11	1	20	2	2	0.0665	0.2447	1	1	0.747
11	1	21	1	3	0.0665	0.2447	0	1	0.789
11	1	22	1	1	0.0665	0.2447	0	1	0.559
11	1	23	2	2	0.0665	0.2447	1	1	0.587
11	1	24	1	1	0.0665	0.2447	1	1	0.583
11	1	25	1	1	0.0665	0.2447	0	1	0.561
11	1	26	2	1	0.0665	0.2447	0	1	0.872
11	1	27	2	1	0.0665	0.2447	1	1	0.813
11	1	28	2	2	0.0665	0.2447	0	1	0.582
11	1	29	2	2	0.0665	0.2447	1	1	0.670
11	1	30	2	2	0.0665	0.2447	1	1	0.984
11	1	31	1	3	0.0665	0.2447	0	1	0.737
11	1	32	1	3	0.0665	0.2447	1	0	1.525
11	1	33	1	1	0.0665	0.2447	0	1	0.588
11	1	34	1	2	0.0665	0.2447	0	1	0.864
11	1	35	2	2	0.0665	0.2447	0	1	0.643
11	1	36	1	1	0.0665	0.2447	1	1	0.641
11	1	37	1	3	0.0665	0.2447	0	1	0.495
11	1	38	2	2	0.0665	0.2447	0	1	0.604
11	1	39	1	3	0.0665	0.2447	0	1	0.554
11	1	40	2	3	0.0665	0.2447	1	1	0.706
11	1	41	2	2	0.0665	0.2447	0	1	0.482
11	1	42	2	2	0.0665	0.2447	0	1	0.867
11	1	43	1	1	0.0665	0.2447	1	1	1.163
11	1	44	2	2	0.0665	0.2447	0	1	0.491
11	1	45	2	1	0.0665	0.2447	0	1	0.631
11	1	46	1	1	0.0665	0.2447	1	1	0.604
11	1	47	1	3	0.0665	0.2447	1	1	0.811
11	1	48	1	1	0.0665	0.2447	0	1	0.519
11	1	49	2	1	0.0665	0.2447	1	1	0.807
11	1	50	1	1	0.0665	0.2447	1	1	1.178
11	1	51	1	3	0.0665	0.2447	1	0	1.057
11	1	52	2	2	0.0665	0.2447	0	1	0.510
11	1	53	2	3	0.0665	0.2447	0	1	0.448
11	1	54	1	1	0.0665	0.2447	1	1	1.005
11	1	55	2	2	0.0665	0.2447	1	0	1.083
11	1	56	2	2	0.0665	0.2447	1	1	0.745
11	1	57	1	1	0.0665	0.2447	0	0	0.802
11	1	58	2	2	0.0665	0.2447	1	1	0.655
11	1	59	2	2	0.0665	0.2447	1	1	0.749
11	1	60	1	1	0.0665	0.2447	1	1	0.936
11	1	61	2	1	0.0665	0.2447	0	1	0.540
11	1	62	1	2	0.0665	0.2447	0	0	0.695
11	1	63	2	2	0.0665	0.2447	0	1	1.038
11	1	64	2	2	0.0665	0.2447	0	1	0.603
11	1	65	2	1	0.0665	0.2447	1	1	0.817
11	1	66	1	1	0.0665	0.2447	1	1	0.647
11	1	67	1	2	0.0665	0.2447	1	1	1.087
11	1	68	1	3	0.0665	0.2447	0	0	0.683
11	1	69	2	3	0.0665	0.2447	0	1	0.436
11	1	70	2	3	0.0665	0.2447	1	1	0.661
11	1	71	2	1	0.0665	0.2447	1	1	0.536
11	1	72	2	2	0.0665	0.2447	1	1	0.551
11	1	73	2	2	0.0665	0.2447	1	1	0.575
11	1	74	1	1	0.0665	0.2447	0	1	0.740
11	1	75	1	2	0.0665	0.2447	0	0	0.960
11	1	76	1	1	0.0665	0.2447	1	1	0.683
11	1	77	2	3	0.0665	0.2447	0	1	0.515
11	1	78	1	3	0.0665	0.2447	0	1	0.456
11	1	79	2	2	0.0665	0.2447	0	1	0.621
11	1	80	1	1	0.0665	0.2447	1	1	0.916
11	1	81	1	3	0.0665	0.2447	1	1	0.655
11	1	82	1	1	0.0665	0.2447	0	0	0.724
11	1	83	1	3	0.0665	0.2447	1	1	0.713
11	1	84	2	2	0.0665	0.2447	1	1	0.871
11	1	85	1	1	0.0665	0.2447	1	1	0.946
11	1	86	2	2	0.0665	0.2447	0	1	0.788
11	1	87	2	2	0.0665	0.2447	1	1	0.686
11	1	88	1	1	0.0665	0.2447	1	1	0.954
11	1	89	2	3	0.0665	0.2447	1	1	0.669
11	1	90	2	2	0.0665	0.2447	0	1	0.571
11	1	91	1	1	0.0665	0.2447	0	0	0.579
11	1	92	1	1	0.0665	0.2447	0	1	0.744
11	1	93	2	2	0.0665	0.2447	0	1	0.585
11	1	94	2	2	0.0665	0.2447	0	1	0.651
11	1	95	2	3	0.0665	0.2447	0	1	0.653
11	1	96	2	3	0.0665	0.2447	0	1	0.635
11	1	97	2	2	0.0665	0.2447	0	1	0.673
11	1	98	1	3	0.0665	0.2447	0	1	0.511
11	1	99	1	1	0.0665	0.2447	0	1	0.439
11	1	100	2	1	0.0665	0.2447	0	1	0.530
11	1	101	1	3	0.0665	0.2447	1	1	0.719
11	1	102	1	1	0.0665	0.2447	1	1	0.513
11	1	103	1	3	0.0665	0.2447	1	1	0.425
11	1	104	2	2	0.0665	0.2447	1	1	0.948
11	1	105	2	3	0.0665	0.2447	1	1	0.379
11	1	106	1	1	0.0665	0.2447	1	1	0.594
11	1	107	1	1	0.0665	0.2447	0	1	0.469
11	1	108	1	1	0.0665	0.2447	0	1	0.469
11	1	109	1	2	0.0665	0.2447	1	1	0.630
11	1	110	1	3	0.0665	0.2447	0	1	0.417
11	1	111	2	2	0.0665	0.2447	1	1	0.652
11	1	112	2	3	0.0665	0.2447	1	1	0.493
