sub	sess	t	loc	co1	co2	or	resp	rt
59	1	1	1	1.0000	1.0000	1	1	1.047
59	1	2	1	1.0000	1.0000	1	1	1.127
59	1	3	2	1.0000	1.0000	1	0	1.397
59	1	4	1	1.0000	1.0000	1	1	1.509
59	1	5	2	1.0000	1.0000	0	1	1.405
59	1	6	1	1.0000	1.0000	1	0	1.965
59	1	7	1	1.0000	1.0000	0	1	0.903
59	1	8	2	1.0000	1.0000	1	1	1.532
59	1	9	1	1.0000	1.0000	0	1	0.848
59	1	10	2	1.0000	1.0000	0	1	0.950
59	1	11	1	1.0000	1.0000	1	1	0.986
59	1	12	2	1.0000	1.0000	0	1	0.859
59	1	13	1	1.0000	1.0000	0	1	1.121
59	1	14	1	1.0000	1.0000	0	1	0.711
59	1	15	2	1.0000	1.0000	1	1	0.956
59	1	16	1	1.0000	1.0000	0	1	0.697
59	1	17	2	1.0000	1.0000	0	1	0.815
59	1	18	2	1.0000	1.0000	1	1	0.650
59	1	19	2	1.0000	1.0000	1	1	0.555
59	1	20	2	1.0000	1.0000	0	1	0.457
59	1	21	1	1.0000	1.0000	0	0	1.549
59	1	22	1	1.0000	1.0000	0	1	0.970
59	1	23	2	1.0000	1.0000	1	1	1.246
59	1	24	1	1.0000	1.0000	1	1	1.101
59	1	25	2	1.0000	1.0000	0	1	0.674
59	1	26	2	1.0000	1.0000	1	1	0.672
59	1	27	2	1.0000	1.0000	0	1	0.798
59	1	28	1	1.0000	1.0000	1	1	1.009
59	1	29	2	0.2500	0.2500	1	1	1.169
59	1	30	1	0.2629	0.2629	0	1	0.706
59	1	31	2	0.2758	0.2758	0	1	1.254
59	1	32	2	0.2887	0.2887	1	1	0.695
59	1	33	2	0.3016	0.3016	1	1	1.164
59	1	34	1	0.3145	0.3145	1	1	0.966
59	1	35	1	0.3274	0.3274	1	1	0.744
59	1	36	1	0.3403	0.3403	0	1	0.611
59	1	37	1	0.3532	0.3532	1	1	0.599
59	1	38	2	0.3661	0.3661	0	1	0.937
59	1	39	2	0.3790	0.3790	1	1	0.638
59	1	40	2	0.3919	0.3919	1	1	0.726
59	1	41	2	0.4048	0.4048	0	1	0.668
59	1	42	2	0.4177	0.4177	0	1	0.661
59	1	43	2	0.4306	0.4306	0	1	0.805
59	1	44	2	0.4435	0.4435	0	1	0.615
59	1	45	1	0.4565	0.4565	0	1	0.944
59	1	46	2	0.4694	0.4694	1	1	0.749
59	1	47	2	0.4823	0.4823	0	1	0.679
59	1	48	2	0.4952	0.4952	1	1	0.740
59	1	49	1	0.5081	0.5081	0	1	0.700
59	1	50	2	0.5210	0.5210	0	1	0.632
59	1	51	2	0.5339	0.5339	1	1	0.834
59	1	52	1	0.5468	0.5468	0	1	0.585
59	1	53	1	0.5597	0.5597	0	1	0.555
59	1	54	1	0.5726	0.5726	1	1	0.516
59	1	55	2	0.5855	0.5855	0	1	0.753
59	1	56	2	0.5984	0.5984	1	1	0.564
59	1	57	1	0.6113	0.6113	1	1	0.977
59	1	58	1	0.6242	0.6242	1	1	0.642
59	1	59	1	0.6371	0.6371	0	1	0.659
59	1	60	2	0.6500	0.6500	1	1	0.603
59	1	61	1	0.2500	0.2500	0	1	0.589
59	1	62	1	0.2629	0.2629	0	1	0.560
59	1	63	2	0.2758	0.2758	1	1	0.589
59	1	64	1	0.2887	0.2887	1	1	0.831
59	1	65	1	0.3016	0.3016	1	1	0.663
59	1	66	2	0.3145	0.3145	1	1	0.652
59	1	67	2	0.3274	0.3274	1	1	0.932
59	1	68	1	0.3403	0.3403	0	1	0.538
59	1	69	1	0.3532	0.3532	0	1	0.552
59	1	70	1	0.3661	0.3661	0	1	0.533
