sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
59	1	2	0	2	-1	0.0500	0.0500	1	0	1.098
59	1	4	0	1	-1	0.0500	0.0500	0	0	0.672
59	1	6	0	2	-1	0.0500	0.0500	0	1	0.416
59	1	8	0	2	-1	0.0500	0.0500	1	0	0.417
59	1	10	0	2	-1	0.0500	0.0500	0	1	0.857
59	1	12	0	1	-1	0.0500	0.0500	1	0	0.511
59	1	14	0	1	-1	0.0500	0.0500	1	1	0.692
59	1	16	0	1	-1	0.0500	0.0500	0	0	3.892
59	1	18	0	1	-1	0.0500	0.0500	1	0	0.625
59	1	20	0	1	-1	0.0500	0.0500	0	1	0.858
59	1	22	0	2	-1	0.0500	0.0500	0	1	0.584
59	1	24	0	2	-1	0.0500	0.0500	1	1	0.731
59	1	26	0	2	-1	0.0500	0.0500	1	1	0.782
59	1	28	0	2	-1	0.0500	0.0500	0	1	0.630
59	1	30	0	1	-1	0.0500	0.0500	0	1	0.585
59	1	32	0	1	-1	0.0500	0.0500	1	0	0.620
59	1	34	0	1	-1	0.0500	0.0500	0	1	0.507
59	1	36	0	2	-1	0.0500	0.0500	0	1	0.489
59	1	38	0	1	-1	0.0500	0.0500	0	1	0.434
59	1	40	0	1	-1	0.0500	0.0500	1	1	0.530
59	1	42	0	2	-1	0.0500	0.0500	1	0	0.463
59	1	44	0	1	-1	0.0500	0.0500	1	1	0.614
59	1	46	0	2	-1	0.0500	0.0500	0	1	0.630
59	1	48	0	2	-1	0.0500	0.0500	1	1	0.477
59	1	50	0	2	-1	0.0500	0.0500	0	1	0.717
59	1	52	0	1	-1	0.0500	0.0500	0	1	0.529
59	1	54	0	1	-1	0.0500	0.0500	1	1	0.566
59	1	56	0	2	-1	0.0500	0.0500	1	1	0.567
59	1	58	0	2	-1	0.0500	0.0500	0	1	0.547
59	1	60	0	2	-1	0.0500	0.0500	1	1	0.503
59	1	62	0	1	-1	0.0500	0.0500	0	1	0.461
59	1	64	0	1	-1	0.0500	0.0500	1	0	0.606
59	1	66	9	1	-1	0.0500	0.0500	1	1	0.459
59	1	68	9	2	-1	0.0500	0.0500	1	1	0.505
59	1	70	9	2	-1	0.0500	0.0500	1	1	0.486
59	1	72	9	2	-1	0.0500	0.0500	1	0	0.650
59	1	74	9	1	-1	0.0500	0.0500	1	1	0.682
59	1	76	9	1	-1	0.0500	0.0500	1	1	0.441
59	1	78	9	1	-1	0.0500	0.0500	1	1	0.416
59	1	80	9	1	-1	0.0500	0.0500	0	1	0.431
59	1	82	9	2	-1	0.0500	0.0500	1	1	0.405
59	1	84	9	1	-1	0.0500	0.0500	0	1	0.398
59	1	86	9	1	-1	0.0500	0.0500	0	1	0.399
59	1	88	9	1	-1	0.0500	0.0500	0	1	0.455
59	1	90	9	2	-1	0.0500	0.0500	0	0	0.351
59	1	92	9	2	-1	0.0500	0.0500	1	1	0.453
59	1	94	9	2	-1	0.0500	0.0500	1	1	0.491
59	1	96	9	2	-1	0.0500	0.0500	0	1	0.409
59	1	98	9	1	-1	0.0500	0.0500	0	1	0.385
59	1	100	9	2	-1	0.0500	0.0500	0	1	0.475
59	1	102	9	1	-1	0.0500	0.0500	1	1	0.427
59	1	104	9	2	-1	0.0500	0.0500	0	1	0.403
59	1	106	9	1	-1	0.0500	0.0500	1	1	0.468
59	1	108	9	1	-1	0.0500	0.0500	0	1	0.476
59	1	110	9	1	-1	0.0500	0.0500	0	0	0.715
59	1	112	9	2	-1	0.0500	0.0500	0	1	0.449
59	1	114	9	2	-1	0.0500	0.0500	0	1	0.417
59	1	116	9	2	-1	0.0500	0.0500	1	1	0.473
59	1	118	9	2	-1	0.0500	0.0500	0	1	0.510
59	1	120	9	1	-1	0.0500	0.0500	1	1	0.426
59	1	122	9	2	-1	0.0500	0.0500	1	1	0.508
59	1	124	9	1	-1	0.0500	0.0500	0	1	0.410
59	1	126	9	1	-1	0.0500	0.0500	1	0	1.125
59	1	128	9	2	-1	0.0500	0.0500	0	1	0.472
