sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
141	1	2	1	1	-1	0.0533	0.1347	1	0	0.427
141	1	4	1	1	-1	0.0533	0.1347	0	1	1.191
141	1	6	1	1	-1	0.0533	0.1347	0	1	0.582
141	1	8	1	2	-1	0.0533	0.1347	0	1	0.966
141	1	10	1	2	-1	0.0533	0.1347	1	1	0.630
141	1	12	1	1	-1	0.0533	0.1347	1	1	0.677
141	1	14	1	2	-1	0.0533	0.1347	0	1	0.713
141	1	16	1	1	-1	0.0533	0.1347	0	0	0.754
141	1	18	1	1	-1	0.0533	0.1347	0	1	0.004
141	1	20	1	1	-1	0.0533	0.1347	1	0	1.312
141	1	22	1	2	-1	0.0533	0.1347	0	1	1.048
141	1	24	1	1	-1	0.0533	0.1347	0	1	4.861
141	1	26	1	2	-1	0.0533	0.1347	1	1	3.030
141	1	28	1	2	-1	0.0533	0.1347	1	1	1.064
141	1	30	1	2	-1	0.0533	0.1347	1	0	1.447
141	1	32	1	2	-1	0.0533	0.1347	0	0	0.949
141	1	34	1	2	-1	0.0533	0.1347	0	1	0.719
141	1	36	1	1	-1	0.0533	0.1347	1	1	0.833
141	1	38	1	1	-1	0.0533	0.1347	0	0	0.763
141	1	40	1	1	-1	0.0533	0.1347	1	1	0.624
141	1	42	1	2	-1	0.0533	0.1347	1	1	0.915
141	1	44	1	2	-1	0.0533	0.1347	0	1	1.184
141	1	46	1	2	-1	0.0533	0.1347	0	1	0.909
141	1	48	1	1	-1	0.0533	0.1347	1	1	1.022
141	1	50	1	1	-1	0.0533	0.1347	0	1	0.780
141	1	52	1	1	-1	0.0533	0.1347	0	1	0.518
141	1	54	1	2	-1	0.0533	0.1347	1	1	0.705
141	1	56	1	2	-1	0.0533	0.1347	0	1	0.793
141	1	58	1	1	-1	0.0533	0.1347	1	1	0.648
141	1	60	1	2	-1	0.0533	0.1347	1	1	0.985
141	1	62	1	1	-1	0.0533	0.1347	1	1	0.572
141	1	64	1	2	-1	0.0533	0.1347	1	1	1.057
141	1	66	0	1	-1	0.0533	0.1347	0	1	0.789
141	1	68	0	1	-1	0.0533	0.1347	1	1	0.555
141	1	70	0	1	-1	0.0533	0.1347	0	1	0.540
141	1	72	0	1	-1	0.0533	0.1347	1	1	0.471
141	1	74	0	2	-1	0.0533	0.1347	1	1	0.595
141	1	76	0	2	-1	0.0533	0.1347	1	1	0.631
141	1	78	0	2	-1	0.0533	0.1347	1	1	0.574
141	1	80	0	2	-1	0.0533	0.1347	0	1	0.698
141	1	82	0	2	-1	0.0533	0.1347	0	1	0.613
141	1	84	0	1	-1	0.0533	0.1347	1	1	0.591
141	1	86	0	2	-1	0.0533	0.1347	1	1	0.518
141	1	88	0	1	-1	0.0533	0.1347	0	1	0.645
141	1	90	0	1	-1	0.0533	0.1347	0	1	0.557
141	1	92	0	2	-1	0.0533	0.1347	0	1	0.599
141	1	94	0	1	-1	0.0533	0.1347	1	1	0.593
141	1	96	0	1	-1	0.0533	0.1347	1	1	0.583
141	1	98	0	2	-1	0.0533	0.1347	0	1	0.533
141	1	100	0	1	-1	0.0533	0.1347	1	1	0.689
141	1	102	0	2	-1	0.0533	0.1347	0	1	0.523
141	1	104	0	2	-1	0.0533	0.1347	0	1	0.541
141	1	106	0	1	-1	0.0533	0.1347	0	0	0.730
141	1	108	0	1	-1	0.0533	0.1347	0	1	0.573
141	1	110	0	1	-1	0.0533	0.1347	1	1	0.643
141	1	112	0	1	-1	0.0533	0.1347	1	0	0.781
141	1	114	0	2	-1	0.0533	0.1347	1	1	0.690
141	1	116	0	2	-1	0.0533	0.1347	0	1	0.578
141	1	118	0	2	-1	0.0533	0.1347	1	0	0.940
141	1	120	0	1	-1	0.0533	0.1347	0	1	0.820
141	1	122	0	2	-1	0.0533	0.1347	0	1	0.543
141	1	124	0	2	-1	0.0533	0.1347	1	1	0.676
141	1	126	0	1	-1	0.0533	0.1347	0	1	0.477
141	1	128	0	2	-1	0.0533	0.1347	1	1	0.510
