sub	sess	t	loc	co1	co2	or	resp	rt
101	1	1	2	1.0000	1.0000	1	1	4.709
101	1	2	1	1.0000	1.0000	1	1	1.628
101	1	3	1	1.0000	1.0000	0	1	0.748
101	1	4	1	1.0000	1.0000	1	1	0.713
101	1	5	1	1.0000	1.0000	0	1	1.008
101	1	6	1	1.0000	1.0000	1	1	0.857
101	1	7	2	1.0000	1.0000	0	1	1.771
101	1	8	2	1.0000	1.0000	0	0	1.398
101	1	9	2	1.0000	1.0000	0	1	1.285
101	1	10	2	1.0000	1.0000	1	1	2.013
101	1	11	1	1.0000	1.0000	1	1	0.929
101	1	12	2	1.0000	1.0000	1	0	1.375
101	1	13	1	1.0000	1.0000	1	1	0.783
101	1	14	2	1.0000	1.0000	0	1	1.244
101	1	15	1	1.0000	1.0000	0	1	1.421
101	1	16	2	1.0000	1.0000	1	1	1.022
101	1	17	1	1.0000	1.0000	1	1	1.431
101	1	18	1	1.0000	1.0000	0	1	1.103
101	1	19	1	1.0000	1.0000	0	1	1.037
101	1	20	2	1.0000	1.0000	1	1	0.833
101	1	21	1	1.0000	1.0000	0	1	0.937
101	1	22	2	1.0000	1.0000	0	1	0.967
101	1	23	1	1.0000	1.0000	0	1	0.965
101	1	24	2	1.0000	1.0000	1	1	0.717
101	1	25	1	1.0000	1.0000	1	1	1.030
101	1	26	2	1.0000	1.0000	1	1	0.784
101	1	27	1	1.0000	1.0000	1	1	0.804
101	1	28	2	1.0000	1.0000	0	1	0.884
101	1	29	1	0.2500	0.2500	0	1	0.920
101	1	30	1	0.2629	0.2629	0	1	0.820
101	1	31	2	0.2758	0.2758	0	1	2.358
101	1	32	1	0.2887	0.2887	1	1	0.778
101	1	33	2	0.3016	0.3016	1	1	1.844
101	1	34	2	0.3145	0.3145	1	1	0.764
101	1	35	1	0.3274	0.3274	0	1	2.233
101	1	36	2	0.3403	0.3403	1	1	1.112
101	1	37	2	0.3532	0.3532	0	1	0.836
101	1	38	2	0.3661	0.3661	1	1	0.746
101	1	39	2	0.3790	0.3790	1	1	0.995
