sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
56	1	2	9	2	-1	0.0937	0.0888	1	1	1.614
56	1	4	9	2	-1	0.0937	0.0888	1	1	2.076
56	1	6	9	1	-1	0.0937	0.0888	0	1	3.937
56	1	8	9	1	-1	0.0937	0.0888	1	1	0.864
56	1	10	9	1	-1	0.0937	0.0888	1	1	0.783
56	1	12	9	2	-1	0.0937	0.0888	1	1	0.680
56	1	14	9	1	-1	0.0937	0.0888	0	1	0.556
56	1	16	9	1	-1	0.0937	0.0888	1	1	0.699
56	1	18	9	2	-1	0.0937	0.0888	0	1	0.735
56	1	20	9	1	-1	0.0937	0.0888	1	1	1.110
56	1	22	9	2	-1	0.0937	0.0888	0	1	0.658
56	1	24	9	1	-1	0.0937	0.0888	1	1	1.157
56	1	26	9	2	-1	0.0937	0.0888	1	1	0.769
56	1	28	9	1	-1	0.0937	0.0888	1	1	0.575
56	1	30	9	1	-1	0.0937	0.0888	1	1	0.568
56	1	32	9	1	-1	0.0937	0.0888	0	1	0.621
56	1	34	9	1	-1	0.0937	0.0888	0	1	0.542
56	1	36	9	2	-1	0.0937	0.0888	1	1	0.496
56	1	38	9	1	-1	0.0937	0.0888	0	1	0.440
56	1	40	9	1	-1	0.0937	0.0888	0	1	0.410
56	1	42	9	2	-1	0.0937	0.0888	0	1	0.668
56	1	44	9	2	-1	0.0937	0.0888	0	1	0.422
56	1	46	9	2	-1	0.0937	0.0888	0	1	0.395
56	1	48	9	1	-1	0.0937	0.0888	0	1	0.492
56	1	50	9	1	-1	0.0937	0.0888	1	1	0.567
56	1	52	9	2	-1	0.0937	0.0888	1	1	0.585
56	1	54	9	2	-1	0.0937	0.0888	0	1	0.496
56	1	56	9	2	-1	0.0937	0.0888	1	1	0.492
56	1	58	9	2	-1	0.0937	0.0888	0	1	0.560
56	1	60	9	2	-1	0.0937	0.0888	0	0	0.513
56	1	62	9	1	-1	0.0937	0.0888	0	1	0.621
56	1	64	9	2	-1	0.0937	0.0888	1	1	1.017
56	1	66	1	1	-1	0.0937	0.0888	0	1	0.661
56	1	68	1	2	-1	0.0937	0.0888	0	1	0.487
56	1	70	1	2	-1	0.0937	0.0888	0	1	0.462
56	1	72	1	1	-1	0.0937	0.0888	0	1	0.503
56	1	74	1	1	-1	0.0937	0.0888	0	1	0.419
56	1	76	1	2	-1	0.0937	0.0888	1	1	0.497
56	1	78	1	1	-1	0.0937	0.0888	1	0	0.448
56	1	80	1	2	-1	0.0937	0.0888	0	1	0.502
56	1	82	1	1	-1	0.0937	0.0888	0	1	0.711
56	1	84	1	2	-1	0.0937	0.0888	0	1	0.507
56	1	86	1	1	-1	0.0937	0.0888	1	1	0.558
56	1	88	1	2	-1	0.0937	0.0888	1	0	0.662
56	1	90	1	2	-1	0.0937	0.0888	0	1	0.601
56	1	92	1	2	-1	0.0937	0.0888	1	1	0.956
56	1	94	1	1	-1	0.0937	0.0888	1	1	0.746
56	1	96	1	2	-1	0.0937	0.0888	1	1	0.824
56	1	98	1	1	-1	0.0937	0.0888	1	1	0.685
56	1	100	1	1	-1	0.0937	0.0888	0	1	0.494
56	1	102	1	2	-1	0.0937	0.0888	1	1	0.701
56	1	104	1	2	-1	0.0937	0.0888	0	1	0.482
56	1	106	1	2	-1	0.0937	0.0888	1	1	0.887
56	1	108	1	1	-1	0.0937	0.0888	0	1	0.530
56	1	110	1	1	-1	0.0937	0.0888	1	1	0.528
56	1	112	1	2	-1	0.0937	0.0888	1	1	0.532
56	1	114	1	2	-1	0.0937	0.0888	1	1	0.968
56	1	116	1	1	-1	0.0937	0.0888	1	1	0.738
56	1	118	1	2	-1	0.0937	0.0888	0	1	0.522
56	1	120	1	2	-1	0.0937	0.0888	0	1	0.437
56	1	122	1	1	-1	0.0937	0.0888	1	1	0.589
56	1	124	1	1	-1	0.0937	0.0888	1	1	0.443
56	1	126	1	1	-1	0.0937	0.0888	0	1	0.644
56	1	128	1	1	-1	0.0937	0.0888	0	1	0.550
