sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
57	1	2	1	1	-1	0.0911	0.1949	0	1	1.629
57	1	4	1	2	-1	0.0911	0.1949	1	1	0.748
57	1	6	1	1	-1	0.0911	0.1949	0	1	0.585
57	1	8	1	1	-1	0.0911	0.1949	1	0	0.694
57	1	10	1	1	-1	0.0911	0.1949	0	1	0.589
57	1	12	1	1	-1	0.0911	0.1949	1	0	0.593
57	1	14	1	1	-1	0.0911	0.1949	0	1	0.420
57	1	16	1	2	-1	0.0911	0.1949	1	1	0.541
57	1	18	1	1	-1	0.0911	0.1949	1	1	1.058
57	1	20	1	2	-1	0.0911	0.1949	0	1	0.579
57	1	22	1	2	-1	0.0911	0.1949	1	1	0.487
57	1	24	1	2	-1	0.0911	0.1949	0	1	0.365
57	1	26	1	2	-1	0.0911	0.1949	1	1	0.481
57	1	28	1	1	-1	0.0911	0.1949	1	1	0.535
57	1	30	1	1	-1	0.0911	0.1949	0	1	0.613
57	1	32	1	2	-1	0.0911	0.1949	0	1	0.591
57	1	34	1	2	-1	0.0911	0.1949	0	1	0.529
57	1	36	1	2	-1	0.0911	0.1949	1	1	0.596
57	1	38	1	2	-1	0.0911	0.1949	0	1	0.471
57	1	40	1	2	-1	0.0911	0.1949	1	1	0.566
57	1	42	1	1	-1	0.0911	0.1949	1	1	0.585
57	1	44	1	1	-1	0.0911	0.1949	0	1	0.682
57	1	46	1	1	-1	0.0911	0.1949	1	0	0.768
57	1	48	1	1	-1	0.0911	0.1949	1	1	0.651
57	1	50	1	2	-1	0.0911	0.1949	0	1	0.506
57	1	52	1	1	-1	0.0911	0.1949	1	1	0.542
57	1	54	1	1	-1	0.0911	0.1949	0	1	0.596
57	1	56	1	2	-1	0.0911	0.1949	1	1	0.783
57	1	58	1	2	-1	0.0911	0.1949	0	1	0.713
57	1	60	1	2	-1	0.0911	0.1949	0	1	0.558
57	1	62	1	1	-1	0.0911	0.1949	0	1	0.522
57	1	64	1	2	-1	0.0911	0.1949	1	1	0.423
57	1	66	9	1	-1	0.0911	0.1949	1	1	0.598
57	1	68	9	2	-1	0.0911	0.1949	1	0	0.454
57	1	70	9	1	-1	0.0911	0.1949	1	0	0.495
57	1	72	9	1	-1	0.0911	0.1949	1	0	0.629
57	1	74	9	1	-1	0.0911	0.1949	0	1	0.477
57	1	76	9	2	-1	0.0911	0.1949	0	1	0.829
57	1	78	9	1	-1	0.0911	0.1949	0	1	0.469
57	1	80	9	1	-1	0.0911	0.1949	0	1	0.473
57	1	82	9	2	-1	0.0911	0.1949	0	1	0.551
57	1	84	9	2	-1	0.0911	0.1949	1	1	0.706
57	1	86	9	1	-1	0.0911	0.1949	1	1	0.713
57	1	88	9	1	-1	0.0911	0.1949	1	1	0.519
57	1	90	9	2	-1	0.0911	0.1949	1	1	0.572
57	1	92	9	2	-1	0.0911	0.1949	1	1	0.440
57	1	94	9	2	-1	0.0911	0.1949	1	1	0.472
57	1	96	9	2	-1	0.0911	0.1949	1	1	0.445
57	1	98	9	1	-1	0.0911	0.1949	1	1	0.350
57	1	100	9	1	-1	0.0911	0.1949	0	1	0.359
57	1	102	9	2	-1	0.0911	0.1949	0	1	0.531
57	1	104	9	2	-1	0.0911	0.1949	0	1	0.430
57	1	106	9	1	-1	0.0911	0.1949	0	1	0.342
57	1	108	9	2	-1	0.0911	0.1949	0	0	0.337
57	1	110	9	1	-1	0.0911	0.1949	0	1	0.468
57	1	112	9	2	-1	0.0911	0.1949	1	1	0.388
57	1	114	9	1	-1	0.0911	0.1949	1	1	0.695
57	1	116	9	1	-1	0.0911	0.1949	0	1	0.455
57	1	118	9	1	-1	0.0911	0.1949	1	1	0.702
57	1	120	9	2	-1	0.0911	0.1949	0	1	0.499
57	1	122	9	1	-1	0.0911	0.1949	0	1	0.440
57	1	124	9	2	-1	0.0911	0.1949	0	1	0.393
57	1	126	9	2	-1	0.0911	0.1949	1	0	0.354
57	1	128	9	2	-1	0.0911	0.1949	0	1	0.436
