sub	sess	t	loc	co1	co2	or	resp	rt
102	1	1	2	1.0000	1.0000	1	0	15.675
102	1	2	2	1.0000	1.0000	0	1	2.739
102	1	3	2	1.0000	1.0000	1	1	2.457
102	1	4	2	1.0000	1.0000	0	1	1.815
102	1	5	2	1.0000	1.0000	1	1	2.736
102	1	6	2	1.0000	1.0000	0	1	1.632
102	1	7	1	1.0000	1.0000	1	1	3.790
102	1	8	1	1.0000	1.0000	0	0	1.299
102	1	9	2	1.0000	1.0000	0	1	1.340
102	1	10	1	1.0000	1.0000	0	0	1.693
102	1	11	1	1.0000	1.0000	0	1	3.491
102	1	12	1	1.0000	1.0000	1	1	1.314
102	1	13	1	1.0000	1.0000	1	1	3.406
102	1	14	2	1.0000	1.0000	1	1	1.544
102	1	15	2	1.0000	1.0000	0	0	1.059
102	1	16	2	1.0000	1.0000	0	1	2.024
102	1	17	1	1.0000	1.0000	1	1	4.233
102	1	18	1	1.0000	1.0000	0	1	1.665
102	1	19	2	1.0000	1.0000	1	1	2.169
102	1	20	1	1.0000	1.0000	0	0	2.710
102	1	21	2	1.0000	1.0000	1	1	1.247
102	1	22	1	1.0000	1.0000	0	0	2.787
102	1	23	1	1.0000	1.0000	1	0	3.198
102	1	24	1	1.0000	1.0000	1	1	5.582
102	1	25	1	1.0000	1.0000	1	0	1.509
102	1	26	1	1.0000	1.0000	0	0	1.224
102	1	27	2	1.0000	1.0000	0	1	1.925
102	1	28	1	1.0000	1.0000	0	1	1.995
102	1	29	2	1.0000	1.0000	1	1	2.831
102	1	30	2	1.0000	1.0000	0	1	1.304
102	1	31	2	1.0000	1.0000	1	1	2.951
102	1	32	2	1.0000	1.0000	0	1	1.400
102	1	33	1	1.0000	1.0000	0	1	1.694
102	1	34	1	1.0000	1.0000	1	1	1.654
102	1	35	1	1.0000	1.0000	0	1	1.738
102	1	36	2	1.0000	1.0000	1	1	1.328
102	1	37	2	1.0000	1.0000	0	0	2.090
102	1	38	2	1.0000	1.0000	1	1	1.808
102	1	39	1	1.0000	1.0000	1	1	1.762
102	1	40	1	1.0000	1.0000	1	0	1.893
102	1	41	1	1.0000	1.0000	0	0	1.211
102	1	42	2	1.0000	1.0000	1	1	2.467
102	1	43	1	1.0000	1.0000	0	0	1.293
102	1	44	2	1.0000	1.0000	0	1	1.146
102	1	45	1	1.0000	1.0000	1	0	2.210
102	1	46	2	1.0000	1.0000	0	1	0.836
102	1	47	2	1.0000	1.0000	1	1	0.867
102	1	48	1	1.0000	1.0000	1	0	1.205
102	1	49	2	1.0000	1.0000	0	0	2.821
102	1	50	2	1.0000	1.0000	1	1	1.461
102	1	51	1	1.0000	1.0000	1	0	2.967
102	1	52	1	1.0000	1.0000	1	1	1.863
102	1	53	2	1.0000	1.0000	0	1	1.559
102	1	54	1	1.0000	1.0000	1	1	1.266
102	1	55	1	1.0000	1.0000	1	1	1.222
102	1	56	2	1.0000	1.0000	1	1	1.272
102	1	57	2	1.0000	1.0000	0	1	1.252
102	1	58	2	1.0000	1.0000	1	1	1.867
102	1	59	2	1.0000	1.0000	1	1	0.895
102	1	60	1	1.0000	1.0000	0	1	0.929
102	1	61	1	1.0000	1.0000	0	1	1.909
102	1	62	1	1.0000	1.0000	0	1	1.100
102	1	63	2	1.0000	1.0000	0	1	1.368
102	1	64	1	1.0000	1.0000	1	1	2.313
102	1	65	1	1.0000	1.0000	0	1	0.828
102	1	66	1	1.0000	1.0000	1	1	1.975
102	1	67	1	1.0000	1.0000	1	1	1.653
102	1	68	2	1.0000	1.0000	0	1	1.386
102	1	69	2	1.0000	1.0000	1	1	1.638
102	1	70	1	1.0000	1.0000	0	1	1.632
102	1	71	1	1.0000	1.0000	0	1	1.360
102	1	72	2	1.0000	1.0000	0	0	3.220
102	1	73	2	1.0000	1.0000	1	0	1.330
102	1	74	1	0.2500	0.2500	0	1	0.922
102	1	75	2	0.2629	0.2629	0	1	2.583
102	1	76	2	0.2758	0.2758	1	1	2.628
102	1	77	1	0.2887	0.2887	0	1	0.867
102	1	78	2	0.3016	0.3016	0	1	1.421
102	1	79	1	0.3145	0.3145	1	1	1.561
102	1	80	2	0.3274	0.3274	0	1	1.722
102	1	81	1	0.3403	0.3403	0	1	0.704
102	1	82	2	0.3532	0.3532	1	1	1.904
102	1	83	1	0.3661	0.3661	0	1	0.878
102	1	84	2	0.3790	0.3790	1	1	1.663
