sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
44	1	1	1	1	3	0.2836	0.1497	0	1	0.487	86	0	0
44	1	2	0	2	1	0.2836	0.1497	1	1	0.677	7	0	82
44	1	3	1	2	2	0.2836	0.1497	1	1	0.486	86	82	0
44	1	4	1	2	3	0.2836	0.1497	0	1	0.461	89	0	0
44	1	5	0	1	1	0.2836	0.1497	1	1	0.422	9	82	0
44	1	6	1	2	3	0.2836	0.1497	0	1	0.382	97	0	0
44	1	7	9	1	1	0.2836	0.1497	0	1	0.546	0	82	82
44	1	8	1	1	2	0.2836	0.1497	1	1	0.460	89	0	82
44	1	9	0	1	3	0.2836	0.1497	1	1	0.491	9	82	0
44	1	10	9	1	1	0.2836	0.1497	1	1	0.435	0	0	82
44	1	11	9	1	1	0.2836	0.1497	1	1	0.441	0	0	82
44	1	12	1	1	3	0.2836	0.1497	1	1	0.391	96	0	82
44	1	13	9	1	3	0.2836	0.1497	0	1	0.451	0	82	82
44	1	14	0	2	3	0.2836	0.1497	1	0	0.618	0	0	82
44	1	15	0	2	3	0.2836	0.1497	0	1	0.732	6	82	82
44	1	16	0	2	3	0.2836	0.1497	1	1	0.577	8	0	82
44	1	17	0	1	3	0.2836	0.1497	0	0	0.483	0	82	82
44	1	18	1	1	1	0.2836	0.1497	1	1	0.482	87	0	82
44	1	19	0	1	1	0.2836	0.1497	0	1	0.400	9	82	82
44	1	20	0	1	3	0.2836	0.1497	0	1	0.385	10	82	82
44	1	21	0	2	2	0.2836	0.1497	1	0	0.436	0	0	82
44	1	22	1	2	2	0.2836	0.1497	1	1	0.589	76	82	0
44	1	23	9	1	1	0.2836	0.1497	0	1	0.446	0	0	0
44	1	24	0	2	3	0.2836	0.1497	1	1	0.558	8	0	82
44	1	25	9	1	3	0.2836	0.1497	1	1	0.442	0	0	82
44	1	26	1	1	3	0.2836	0.1497	1	1	0.434	92	0	82
44	1	27	1	2	2	0.2836	0.1497	0	1	0.411	94	0	0
44	1	28	9	2	2	0.2836	0.1497	0	1	0.380	0	82	82
44	1	29	0	1	1	0.2836	0.1497	1	0	0.477	0	82	0
44	1	30	0	2	3	0.2836	0.1497	0	1	0.475	9	82	82
44	1	31	1	2	3	0.2836	0.1497	0	1	0.507	84	0	0
44	1	32	0	2	2	0.2836	0.1497	1	1	0.482	9	0	82
44	1	33	9	2	3	0.2836	0.1497	1	1	0.466	0	82	0
44	1	34	9	2	1	0.2836	0.1497	0	1	0.417	0	82	82
44	1	35	0	2	3	0.2836	0.1497	1	1	0.434	9	0	82
44	1	36	1	2	2	0.2836	0.1497	0	1	0.459	89	0	0
44	1	37	1	2	2	0.2836	0.1497	1	1	0.460	89	82	0
44	1	38	1	2	2	0.2836	0.1497	0	1	0.612	74	0	0
44	1	39	1	1	2	0.2836	0.1497	0	0	0.439	0	0	0
44	1	40	0	2	3	0.2836	0.1497	0	1	0.625	7	82	82
44	1	41	0	1	3	0.2836	0.1497	1	0	0.579	0	82	0
44	1	42	1	2	3	0.2836	0.1497	0	1	0.484	87	0	0
44	1	43	0	1	3	0.2836	0.1497	0	1	0.498	9	82	82
44	1	44	1	1	3	0.2836	0.1497	1	1	0.397	95	0	82
44	1	45	1	1	1	0.2836	0.1497	1	1	0.575	77	0	82
44	1	46	1	1	1	0.2836	0.1497	1	1	0.402	95	0	82
44	1	47	0	2	2	0.2836	0.1497	0	1	0.429	9	82	82
44	1	48	1	1	3	0.2836	0.1497	1	1	0.397	95	0	82
44	1	49	1	1	1	0.2836	0.1497	0	1	0.493	86	0	0
44	1	50	9	1	1	0.2836	0.1497	0	1	0.410	0	82	82
44	1	51	9	1	2	0.2836	0.1497	1	1	0.450	0	82	0
44	1	52	0	2	1	0.2836	0.1497	1	0	0.609	0	0	82
44	1	53	0	1	1	0.2836	0.1497	1	1	0.569	8	82	0
44	1	54	0	2	3	0.2836	0.1497	0	1	0.459	9	82	82
44	1	55	0	1	1	0.2836	0.1497	1	1	0.388	10	82	0
44	1	56	1	2	3	0.2836	0.1497	1	1	0.468	88	82	0
44	1	57	0	2	1	0.2836	0.1497	0	1	0.411	9	82	82
44	1	58	1	1	1	0.2836	0.1497	1	1	0.421	93	0	82
44	1	59	0	1	3	0.2836	0.1497	1	1	0.543	8	82	0
44	1	60	0	1	1	0.2836	0.1497	0	0	0.451	0	82	82
44	1	61	0	1	2	0.2836	0.1497	1	1	0.455	9	82	0
44	1	62	0	2	2	0.2836	0.1497	0	1	0.413	9	82	82
