sub	sess	t	loc	co1	co2	or	resp	rt
44	1	1	1	1.0000	1.0000	0	1	1.400
44	1	2	1	1.0000	1.0000	0	1	1.016
44	1	3	2	1.0000	1.0000	1	1	0.923
44	1	4	2	1.0000	1.0000	1	1	0.728
44	1	5	2	1.0000	1.0000	1	1	0.669
44	1	6	1	1.0000	1.0000	1	1	0.979
44	1	7	1	1.0000	1.0000	0	1	0.707
44	1	8	2	1.0000	1.0000	1	1	0.649
44	1	9	1	1.0000	1.0000	0	1	0.601
44	1	10	1	1.0000	1.0000	1	1	0.502
44	1	11	1	1.0000	1.0000	0	0	0.601
44	1	12	2	1.0000	1.0000	0	1	0.754
44	1	13	2	1.0000	1.0000	0	1	0.580
44	1	14	2	1.0000	1.0000	1	1	0.575
44	1	15	1	1.0000	1.0000	1	1	0.674
44	1	16	1	1.0000	1.0000	1	1	0.672
44	1	17	2	1.0000	1.0000	0	1	0.567
44	1	18	1	1.0000	1.0000	1	1	0.497
44	1	19	2	1.0000	1.0000	0	1	0.580
44	1	20	2	1.0000	1.0000	0	1	0.629
44	1	21	1	1.0000	1.0000	1	1	1.432
44	1	22	1	1.0000	1.0000	0	1	0.726
44	1	23	2	1.0000	1.0000	0	1	1.180
44	1	24	1	1.0000	1.0000	1	1	0.556
44	1	25	2	1.0000	1.0000	0	1	0.770
44	1	26	1	1.0000	1.0000	0	1	0.702
44	1	27	2	1.0000	1.0000	1	1	0.517
44	1	28	2	1.0000	1.0000	1	1	0.649
44	1	29	2	0.2500	0.2500	1	1	0.636
44	1	30	1	0.2629	0.2629	1	1	0.568
44	1	31	1	0.2758	0.2758	1	1	0.947
44	1	32	2	0.2887	0.2887	0	0	1.271
44	1	33	1	0.3016	0.3016	1	1	0.750
44	1	34	2	0.3145	0.3145	1	1	0.608
44	1	35	1	0.3274	0.3274	0	1	0.689
44	1	36	1	0.3403	0.3403	0	1	0.557
44	1	37	2	0.3532	0.3532	0	1	0.530
44	1	38	2	0.3661	0.3661	0	1	0.800
44	1	39	1	0.3790	0.3790	0	1	0.698
44	1	40	2	0.3919	0.3919	1	1	0.530
44	1	41	2	0.4048	0.4048	1	1	0.623
44	1	42	1	0.4177	0.4177	0	1	0.576
44	1	43	1	0.4306	0.4306	1	1	0.459
44	1	44	2	0.4435	0.4435	1	1	0.604
44	1	45	1	0.4565	0.4565	0	1	0.534
44	1	46	2	0.4694	0.4694	1	1	0.529
44	1	47	1	0.4823	0.4823	1	0	0.502
44	1	48	2	0.4952	0.4952	1	1	0.548
44	1	49	2	0.5081	0.5081	0	1	0.632
44	1	50	2	0.5210	0.5210	0	1	0.560
44	1	51	1	0.5339	0.5339	0	0	0.523
44	1	52	1	0.5468	0.5468	0	1	0.578
44	1	53	1	0.5597	0.5597	0	1	0.476
44	1	54	2	0.5726	0.5726	0	1	0.522
44	1	55	1	0.5855	0.5855	0	1	0.565
44	1	56	1	0.5984	0.5984	0	1	0.599
44	1	57	1	0.6113	0.6113	1	1	0.456
44	1	58	2	0.6242	0.6242	0	1	0.497
44	1	59	1	0.6371	0.6371	0	1	0.447
44	1	60	1	0.6500	0.6500	1	1	0.423
44	1	61	2	0.2500	0.2500	0	1	0.489
44	1	62	2	0.2629	0.2629	0	1	0.479
44	1	63	2	0.2758	0.2758	0	1	0.669
44	1	64	2	0.2887	0.2887	0	1	0.499
44	1	65	1	0.3016	0.3016	0	1	0.647
44	1	66	1	0.3145	0.3145	1	1	0.608
44	1	67	2	0.3274	0.3274	1	0	0.696
44	1	68	2	0.3403	0.3403	1	1	0.582
44	1	69	1	0.3532	0.3532	0	1	0.697
44	1	70	2	0.3661	0.3661	1	1	0.493
44	1	71	2	0.3790	0.3790	1	1	0.564
44	1	72	2	0.3919	0.3919	1	1	0.456
44	1	73	1	0.4048	0.4048	0	0	0.616
44	1	74	2	0.4177	0.4177	1	1	0.443
44	1	75	2	0.4306	0.4306	0	1	0.459
44	1	76	1	0.4435	0.4435	1	1	0.549
44	1	77	1	0.4565	0.4565	1	1	0.438
44	1	78	2	0.4694	0.4694	0	1	0.447
44	1	79	1	0.4823	0.4823	1	1	0.567
44	1	80	1	0.4952	0.4952	1	1	0.513
44	1	81	1	0.5081	0.5081	1	1	0.423
44	1	82	2	0.5210	0.5210	1	0	0.584
44	1	83	2	0.5339	0.5339	0	1	0.745
44	1	84	1	0.5468	0.5468	0	1	0.607
44	1	85	2	0.5597	0.5597	1	1	0.609
44	1	86	1	0.5726	0.5726	0	1	0.618
44	1	87	1	0.5855	0.5855	1	1	0.666
44	1	88	1	0.5984	0.5984	1	1	0.528
44	1	89	2	0.6113	0.6113	0	1	0.500
44	1	90	1	0.6242	0.6242	1	1	0.617
44	1	91	2	0.6371	0.6371	0	1	0.657
44	1	92	2	0.6500	0.6500	1	1	0.728
44	1	93	1	0.4030	0.6500	1	1	0.563
44	1	94	1	0.3977	0.6500	0	1	0.654
44	1	95	1	0.3924	0.6500	0	1	0.510
44	1	96	1	0.3871	0.6500	1	1	0.523
44	1	97	2	0.3871	0.3304	1	1	0.585
44	1	98	1	0.3818	0.3304	1	0	0.786
44	1	99	1	0.3974	0.3304	0	1	0.571
44	1	100	2	0.3974	0.3221	0	1	0.599
44	1	101	1	0.3927	0.3221	1	1	0.522
44	1	102	2	0.3927	0.3135	1	1	0.589
44	1	103	2	0.3927	0.3046	1	1	0.600
44	1	104	1	0.3881	0.3046	0	1	0.633
44	1	105	1	0.3835	0.3046	1	1	0.506
44	1	106	2	0.3835	0.2954	0	1	0.464
44	1	107	1	0.3790	0.2954	1	1	0.439
44	1	108	2	0.3790	0.2860	0	1	0.472
44	1	109	1	0.3746	0.2860	0	1	0.574
44	1	110	1	0.3701	0.2860	1	1	0.618
44	1	111	2	0.3701	0.2765	1	1	0.691
44	1	112	1	0.3657	0.2765	0	1	0.656
44	1	113	2	0.3657	0.2670	1	1	0.592
44	1	114	1	0.3613	0.2670	1	1	0.658
44	1	115	1	0.3569	0.2670	0	1	0.643
44	1	116	2	0.3569	0.2576	0	1	0.610
44	1	117	2	0.3569	0.2486	0	1	0.475
44	1	118	2	0.3569	0.2400	1	1	0.545
44	1	119	2	0.3569	0.2321	0	1	0.468
44	1	120	1	0.3525	0.2321	1	1	0.444
44	1	121	1	0.3480	0.2321	0	1	0.659
44	1	122	2	0.3480	0.2248	1	0	0.588
44	1	123	2	0.3480	0.2459	0	1	0.838
44	1	124	1	0.3436	0.2459	1	1	0.686
44	1	125	2	0.3436	0.2385	0	1	0.516
