sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
109	1	1	1	2	2	0.2063	0.0817	1	1	0.518	83	0	82
109	1	2	0	2	2	0.2063	0.0817	0	1	0.453	9	0	0
109	1	3	9	1	3	0.2063	0.0817	1	0	0.500	0	0	82
109	1	4	9	2	3	0.2063	0.0817	1	1	0.497	0	82	0
109	1	5	0	1	2	0.2063	0.0817	0	1	0.630	7	0	0
109	1	6	0	1	2	0.2063	0.0817	1	0	0.542	0	0	82
109	1	7	0	2	2	0.2063	0.0817	1	1	0.570	8	82	0
109	1	8	1	1	1	0.2063	0.0817	0	1	0.525	82	82	82
109	1	9	0	1	3	0.2063	0.0817	1	1	0.679	7	0	82
109	1	10	1	2	2	0.2063	0.0817	1	1	0.877	50	0	82
109	1	11	1	1	1	0.2063	0.0817	0	1	0.459	89	82	82
109	1	12	0	1	1	0.2063	0.0817	0	1	0.442	9	0	0
109	1	13	0	1	1	0.2063	0.0817	0	1	0.449	9	0	0
109	1	14	1	1	1	0.2063	0.0817	0	1	0.624	73	82	82
109	1	15	0	1	3	0.2063	0.0817	0	1	0.351	10	0	0
109	1	16	9	1	3	0.2063	0.0817	0	1	0.369	0	0	0
109	1	17	0	1	1	0.2063	0.0817	0	1	0.476	9	0	0
109	1	18	1	1	3	0.2063	0.0817	0	1	0.352	100	82	82
109	1	19	0	1	1	0.2063	0.0817	1	0	0.420	0	0	82
109	1	20	1	1	1	0.2063	0.0817	1	1	0.540	81	82	0
109	1	21	1	1	3	0.2063	0.0817	0	1	0.611	74	82	82
109	1	22	0	1	3	0.2063	0.0817	0	1	0.484	9	0	0
109	1	23	9	1	3	0.2063	0.0817	0	1	0.468	0	0	0
109	1	24	1	2	2	0.2063	0.0817	1	1	0.562	79	0	82
109	1	25	1	2	1	0.2063	0.0817	1	1	0.606	74	0	82
109	1	26	0	2	2	0.2063	0.0817	0	1	0.614	7	0	0
109	1	27	1	1	3	0.2063	0.0817	1	1	0.545	81	82	0
109	1	28	1	2	2	0.2063	0.0817	0	1	0.501	85	82	82
109	1	29	9	1	1	0.2063	0.0817	1	1	0.499	0	0	82
109	1	30	1	1	1	0.2063	0.0817	1	1	0.561	79	82	0
109	1	31	1	1	3	0.2063	0.0817	1	1	0.338	100	82	0
109	1	32	1	2	2	0.2063	0.0817	0	1	0.495	85	82	82
109	1	33	9	2	3	0.2063	0.0817	0	1	0.420	0	82	82
109	1	34	1	2	1	0.2063	0.0817	0	1	0.468	88	82	82
109	1	35	1	2	2	0.2063	0.0817	0	1	0.481	87	82	82
109	1	36	9	1	3	0.2063	0.0817	1	1	0.671	0	82	0
109	1	37	0	2	2	0.2063	0.0817	1	1	0.399	10	82	0
109	1	38	0	2	3	0.2063	0.0817	1	1	0.417	9	82	0
109	1	39	0	2	2	0.2063	0.0817	0	1	0.339	10	0	0
109	1	40	0	2	3	0.2063	0.0817	1	1	0.328	10	82	0
109	1	41	1	1	1	0.2063	0.0817	0	1	0.454	90	82	82
109	1	42	1	1	2	0.2063	0.0817	0	1	0.431	92	82	82
109	1	43	1	2	3	0.2063	0.0817	0	1	0.415	93	82	82
109	1	44	0	2	2	0.2063	0.0817	0	1	0.576	8	0	0
109	1	45	1	2	2	0.2063	0.0817	1	1	0.329	100	0	82
109	1	46	0	2	3	0.2063	0.0817	0	1	0.430	9	0	0
109	1	47	0	1	1	0.2063	0.0817	1	1	0.376	10	0	82
109	1	48	1	2	3	0.2063	0.0817	0	1	0.404	95	82	82
109	1	49	1	2	2	0.2063	0.0817	1	1	0.525	82	0	82
109	1	50	9	2	3	0.2063	0.0817	1	1	0.723	0	0	82
109	1	51	1	1	1	0.2063	0.0817	1	1	0.447	90	82	0
109	1	52	1	1	3	0.2063	0.0817	1	0	0.631	0	82	0
109	1	53	1	1	1	0.2063	0.0817	1	1	0.478	87	82	0
109	1	54	1	1	3	0.2063	0.0817	1	1	0.374	98	82	0
109	1	55	9	1	2	0.2063	0.0817	0	1	0.680	0	82	82
109	1	56	1	1	1	0.2063	0.0817	0	1	0.479	87	82	82
109	1	57	1	2	3	0.2063	0.0817	0	1	0.805	54	82	82
109	1	58	1	2	2	0.2063	0.0817	1	1	0.415	93	0	82
109	1	59	0	2	2	0.2063	0.0817	1	1	0.431	9	82	0
109	1	60	0	2	3	0.2063	0.0817	1	1	0.510	8	82	0
109	1	61	1	2	1	0.2063	0.0817	0	1	0.570	78	82	82
109	1	62	9	1	2	0.2063	0.0817	0	1	0.757	0	0	0
109	1	63	1	2	2	0.2063	0.0817	0	0	0.591	0	82	82
109	1	64	9	2	2	0.2063	0.0817	0	1	0.762	0	0	0
109	1	65	9	2	2	0.2063	0.0817	1	1	0.461	0	0	82
109	1	66	0	2	2	0.2063	0.0817	0	1	0.590	8	0	0
109	1	67	0	2	3	0.2063	0.0817	1	1	0.432	9	82	0
109	1	68	0	1	2	0.2063	0.0817	0	1	0.584	8	0	0
109	1	69	1	1	3	0.2063	0.0817	1	1	0.593	76	82	0
109	1	70	0	2	2	0.2063	0.0817	1	1	0.805	5	82	0
109	1	71	0	1	1	0.2063	0.0817	1	1	0.662	7	0	82
109	1	72	1	2	3	0.2063	0.0817	1	1	0.693	66	0	82
109	1	73	0	1	1	0.2063	0.0817	1	1	0.796	6	0	82
109	1	74	1	2	2	0.2063	0.0817	1	1	0.397	95	0	82
109	1	75	0	1	3	0.2063	0.0817	0	0	0.584	0	0	0
109	1	76	1	2	3	0.2063	0.0817	0	1	0.674	68	82	82
