sub	sess	t	loc	cue	co1	co2	or	resp	rt
24	1	1	1	1	0.0500	0.0500	0	1	9.060
24	1	2	2	2	0.0500	0.0500	0	1	2.008
24	1	3	2	1	0.0500	0.0500	0	1	2.111
24	1	4	1	1	0.0500	0.0500	1	1	2.600
24	1	5	2	2	0.0500	0.0500	0	1	1.411
24	1	6	2	3	0.0500	0.0500	0	1	1.763
24	1	7	1	3	0.0500	0.0500	1	1	1.397
24	1	8	1	1	0.0500	0.0500	1	1	1.550
24	1	9	1	3	0.0500	0.0500	0	1	1.808
24	1	10	1	1	0.0500	0.0500	1	1	1.520
24	1	11	1	1	0.0500	0.0500	1	1	1.327
24	1	12	1	1	0.0500	0.0500	0	1	1.436
24	1	13	1	3	0.0500	0.0500	1	1	1.436
24	1	14	2	2	0.0500	0.0500	0	1	1.306
24	1	15	1	2	0.0500	0.0500	1	1	3.974
24	1	16	1	1	0.0500	0.0500	1	1	1.304
24	1	17	2	2	0.0500	0.0500	0	1	1.124
24	1	18	1	1	0.0500	0.0500	0	1	1.870
24	1	19	1	1	0.0500	0.0500	0	1	1.148
24	1	20	2	3	0.0500	0.0500	1	1	1.316
24	1	21	1	3	0.0500	0.0500	1	1	2.975
24	1	22	1	1	0.0500	0.0500	0	1	1.718
24	1	23	2	2	0.0500	0.0500	1	1	2.024
24	1	24	2	1	0.0500	0.0500	1	1	2.856
24	1	25	1	3	0.0500	0.0500	0	1	1.952
24	1	26	2	2	0.0500	0.0500	1	1	1.939
24	1	27	1	3	0.0500	0.0500	0	1	1.676
24	1	28	2	1	0.0500	0.0500	0	0	1.624
24	1	29	1	1	0.0500	0.0500	1	0	1.502
24	1	30	2	3	0.0500	0.0500	0	1	1.904
24	1	31	2	2	0.0500	0.0500	1	1	1.875
24	1	32	2	2	0.0500	0.0500	0	1	1.200
24	1	33	2	3	0.0500	0.0500	1	1	1.347
24	1	34	2	2	0.0500	0.0500	1	1	2.075
24	1	35	1	1	0.0500	0.0500	0	1	1.766
24	1	36	2	2	0.0500	0.0500	1	1	2.209
24	1	37	1	2	0.0500	0.0500	1	1	3.869
24	1	38	1	1	0.0500	0.0500	0	1	2.592
24	1	39	2	2	0.0500	0.0500	0	1	1.486
24	1	40	2	2	0.0500	0.0500	1	1	2.082
24	1	41	1	2	0.0500	0.0500	0	1	2.705
24	1	42	2	2	0.0500	0.0500	0	1	1.840
24	1	43	2	2	0.0500	0.0500	0	1	3.654
24	1	44	2	3	0.0500	0.0500	1	1	1.221
24	1	45	2	2	0.0500	0.0500	1	1	1.252
24	1	46	2	3	0.0500	0.0500	1	1	1.197
24	1	47	1	3	0.0500	0.0500	1	1	1.284
24	1	48	1	1	0.0500	0.0500	0	1	1.245
24	1	49	1	1	0.0500	0.0500	1	0	2.286
24	1	50	2	1	0.0500	0.0500	1	1	1.547
24	1	51	2	3	0.0500	0.0500	0	1	1.368
24	1	52	1	1	0.0500	0.0500	1	1	1.239
24	1	53	1	2	0.0500	0.0500	0	1	2.024
24	1	54	2	2	0.0500	0.0500	1	1	1.157
24	1	55	2	3	0.0500	0.0500	0	0	2.373
24	1	56	1	3	0.0500	0.0500	0	1	2.188
24	1	57	2	3	0.0500	0.0500	0	1	1.371
24	1	58	1	2	0.0500	0.0500	1	1	2.330
24	1	59	2	3	0.0500	0.0500	1	1	1.806
24	1	60	1	1	0.0500	0.0500	1	1	1.454
24	1	61	2	3	0.0500	0.0500	1	1	1.335
24	1	62	1	1	0.0500	0.0500	1	1	1.141
24	1	63	1	1	0.0500	0.0500	0	1	1.461
24	1	64	2	2	0.0500	0.0500	1	1	1.109
24	1	65	1	1	0.0500	0.0500	1	1	1.363
24	1	66	2	1	0.0500	0.0500	0	1	1.563
24	1	67	1	1	0.0500	0.0500	0	1	2.559
24	1	68	2	3	0.0500	0.0500	0	1	1.046
24	1	69	2	2	0.0500	0.0500	0	1	1.947
24	1	70	1	3	0.0500	0.0500	0	1	2.161
24	1	71	2	2	0.0500	0.0500	0	1	1.036
24	1	72	1	2	0.0500	0.0500	0	1	2.150
24	1	73	1	1	0.0500	0.0500	1	1	0.896
24	1	74	1	3	0.0500	0.0500	0	1	1.272
24	1	75	1	3	0.0500	0.0500	1	1	0.970
24	1	76	1	1	0.0500	0.0500	0	1	1.118
24	1	77	2	3	0.0500	0.0500	0	0	1.280
24	1	78	1	1	0.0500	0.0500	0	1	2.432
24	1	79	2	2	0.0500	0.0500	1	1	1.562
24	1	80	2	1	0.0500	0.0500	0	1	1.030
24	1	81	1	1	0.0500	0.0500	1	1	1.472
24	1	82	2	2	0.0500	0.0500	0	1	1.031
24	1	83	2	2	0.0500	0.0500	0	1	1.056
24	1	84	2	3	0.0500	0.0500	0	1	1.572
24	1	85	2	3	0.0500	0.0500	1	0	1.003
24	1	86	1	3	0.0500	0.0500	1	1	1.051
24	1	87	2	1	0.0500	0.0500	1	1	1.879
24	1	88	2	2	0.0500	0.0500	1	1	1.085
24	1	89	1	3	0.0500	0.0500	0	1	2.301
24	1	90	1	1	0.0500	0.0500	0	1	1.147
24	1	91	2	3	0.0500	0.0500	1	1	0.893
24	1	92	1	1	0.0500	0.0500	0	1	3.466
24	1	93	1	3	0.0500	0.0500	1	1	1.053
24	1	94	1	2	0.0500	0.0500	0	0	1.792
24	1	95	1	3	0.0500	0.0500	1	1	1.901
24	1	96	2	2	0.0500	0.0500	1	1	1.137
24	1	97	1	2	0.0500	0.0500	1	0	1.292
24	1	98	2	2	0.0500	0.0500	1	1	1.196
24	1	99	2	2	0.0500	0.0500	0	0	1.059
24	1	100	2	2	0.0500	0.0500	0	0	0.909
24	1	101	1	1	0.0500	0.0500	1	1	1.516
24	1	102	2	1	0.0500	0.0500	1	1	1.313
24	1	103	2	2	0.0500	0.0500	0	1	0.784
24	1	104	1	1	0.0500	0.0500	1	1	1.300
24	1	105	1	3	0.0500	0.0500	0	0	1.987
24	1	106	1	1	0.0500	0.0500	0	0	1.772
24	1	107	1	1	0.0500	0.0500	0	1	1.143
24	1	108	2	2	0.0500	0.0500	1	1	0.966
24	1	109	1	1	0.0500	0.0500	1	1	1.302
24	1	110	2	2	0.0500	0.0500	0	0	1.292
24	1	111	2	2	0.0500	0.0500	1	1	0.995
24	1	112	2	2	0.0500	0.0500	1	1	0.936
