sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
1	1	1	1	1	1	0.0500	0.0882	1	1	0.591	76	82	0
1	1	2	1	2	2	0.0500	0.0882	0	1	0.428	92	82	82
1	1	3	1	1	3	0.0500	0.0882	0	1	0.598	75	82	82
1	1	4	0	2	3	0.0500	0.0882	0	1	0.500	9	0	0
1	1	5	1	1	1	0.0500	0.0882	1	1	0.470	88	82	0
1	1	6	0	1	1	0.0500	0.0882	0	1	0.731	6	0	0
1	1	7	1	2	2	0.0500	0.0882	0	1	0.460	89	82	82
1	1	8	1	2	3	0.0500	0.0882	0	1	0.412	94	82	82
1	1	9	9	1	1	0.0500	0.0882	0	1	0.794	0	0	0
1	1	10	0	1	1	0.0500	0.0882	0	0	0.821	0	0	0
1	1	11	1	2	3	0.0500	0.0882	1	1	0.565	78	0	82
1	1	12	0	2	3	0.0500	0.0882	1	1	0.580	8	82	0
1	1	13	1	2	3	0.0500	0.0882	0	1	0.528	82	82	82
1	1	14	0	1	1	0.0500	0.0882	0	1	0.558	8	0	0
1	1	15	9	1	3	0.0500	0.0882	0	1	0.543	0	0	0
1	1	16	9	2	2	0.0500	0.0882	0	1	0.477	0	0	0
1	1	17	1	1	2	0.0500	0.0882	1	1	0.573	78	82	0
1	1	18	0	1	2	0.0500	0.0882	1	1	0.572	8	0	82
1	1	19	1	1	3	0.0500	0.0882	0	1	0.568	78	82	82
1	1	20	1	1	3	0.0500	0.0882	1	1	0.675	68	82	0
1	1	21	0	1	1	0.0500	0.0882	1	1	0.599	8	0	82
1	1	22	1	1	1	0.0500	0.0882	0	1	0.486	86	82	82
1	1	23	0	1	1	0.0500	0.0882	0	1	0.477	9	0	0
1	1	24	9	1	3	0.0500	0.0882	1	0	0.555	0	0	82
1	1	25	1	1	1	0.0500	0.0882	0	1	0.517	83	82	82
1	1	26	1	2	2	0.0500	0.0882	1	1	0.505	84	0	82
1	1	27	1	2	2	0.0500	0.0882	0	1	0.515	84	82	82
1	1	28	0	1	2	0.0500	0.0882	0	1	0.476	9	0	0
1	1	29	0	1	3	0.0500	0.0882	1	1	0.720	6	0	82
1	1	30	1	1	3	0.0500	0.0882	1	1	0.533	82	82	0
1	1	31	0	1	1	0.0500	0.0882	0	1	0.455	9	0	0
1	1	32	9	1	1	0.0500	0.0882	1	1	0.469	0	0	82
1	1	33	1	2	3	0.0500	0.0882	1	1	0.485	87	0	82
1	1	34	9	2	3	0.0500	0.0882	1	1	0.597	0	82	0
1	1	35	1	2	2	0.0500	0.0882	1	1	0.449	90	0	82
1	1	36	0	1	3	0.0500	0.0882	0	1	0.562	8	0	0
1	1	37	0	2	3	0.0500	0.0882	1	1	0.620	7	82	0
1	1	38	0	2	2	0.0500	0.0882	1	1	0.528	8	82	0
1	1	39	9	1	2	0.0500	0.0882	0	1	0.539	0	0	0
1	1	40	0	1	1	0.0500	0.0882	0	1	0.773	6	0	0
1	1	41	9	1	3	0.0500	0.0882	0	1	0.569	0	82	82
1	1	42	0	1	3	0.0500	0.0882	1	0	0.766	0	0	82
1	1	43	0	1	3	0.0500	0.0882	0	1	0.569	8	0	0
1	1	44	0	2	2	0.0500	0.0882	1	1	0.558	8	82	0
1	1	45	0	1	3	0.0500	0.0882	0	1	0.536	8	0	0
1	1	46	1	2	3	0.0500	0.0882	1	1	0.496	85	0	82
1	1	47	1	2	3	0.0500	0.0882	1	1	0.533	82	0	82
1	1	48	9	1	3	0.0500	0.0882	1	1	1.079	0	0	82
1	1	49	0	2	2	0.0500	0.0882	0	1	0.551	8	0	0
1	1	50	0	2	2	0.0500	0.0882	0	1	0.493	9	0	0
1	1	51	0	1	1	0.0500	0.0882	1	1	0.470	9	0	82
1	1	52	0	2	2	0.0500	0.0882	0	1	0.465	9	0	0
1	1	53	9	2	2	0.0500	0.0882	1	1	0.457	0	82	0
1	1	54	1	1	3	0.0500	0.0882	0	1	0.615	74	82	82
1	1	55	9	1	3	0.0500	0.0882	1	1	0.520	0	82	0
1	1	56	1	2	1	0.0500	0.0882	1	1	0.533	82	0	82
1	1	57	0	1	3	0.0500	0.0882	1	1	0.675	7	0	82
1	1	58	0	1	3	0.0500	0.0882	1	1	0.684	7	0	82
1	1	59	1	2	3	0.0500	0.0882	1	1	0.497	85	0	82
1	1	60	1	2	2	0.0500	0.0882	0	1	0.483	87	82	82
1	1	61	0	2	2	0.0500	0.0882	1	1	0.489	9	82	0
1	1	62	1	1	3	0.0500	0.0882	1	1	0.456	89	82	0
1	1	63	1	2	3	0.0500	0.0882	1	1	0.505	85	0	82
1	1	64	0	2	2	0.0500	0.0882	0	1	0.454	9	0	0
1	1	65	1	1	2	0.0500	0.0882	1	1	0.563	79	82	0
1	1	66	9	1	3	0.0500	0.0882	0	1	0.497	0	0	0
1	1	67	1	1	3	0.0500	0.0882	1	1	0.506	84	82	0
1	1	68	0	2	2	0.0500	0.0882	1	1	0.452	9	82	0
1	1	69	1	2	2	0.0500	0.0882	0	1	0.457	89	82	82
1	1	70	1	2	3	0.0500	0.0882	1	1	0.395	96	0	82
1	1	71	1	2	1	0.0500	0.0882	1	1	0.347	100	0	82
1	1	72	0	2	2	0.0500	0.0882	0	1	0.330	10	0	0
1	1	73	1	2	1	0.0500	0.0882	1	1	0.364	99	0	82
1	1	74	0	1	1	0.0500	0.0882	1	1	0.583	8	0	82
1	1	75	0	1	2	0.0500	0.0882	0	0	0.375	0	0	0
1	1	76	1	2	2	0.0500	0.0882	0	1	0.394	96	82	82
1	1	77	0	2	2	0.0500	0.0882	0	1	0.384	10	0	0
1	1	78	0	2	3	0.0500	0.0882	0	1	0.426	9	0	0
1	1	79	0	1	3	0.0500	0.0882	1	1	0.548	8	0	82
1	1	80	0	1	1	0.0500	0.0882	1	1	0.743	6	0	82
1	1	81	1	1	1	0.0500	0.0882	1	1	0.599	75	82	0
1	1	82	1	2	3	0.0500	0.0882	0	1	0.393	96	82	82
1	1	83	0	1	2	0.0500	0.0882	0	0	0.631	0	0	0
1	1	84	0	2	2	0.0500	0.0882	0	1	0.465	9	0	0
1	1	85	9	1	3	0.0500	0.0882	0	1	0.540	0	82	82
1	1	86	1	2	2	0.0500	0.0882	1	1	0.392	96	0	82
1	1	87	9	1	1	0.0500	0.0882	0	1	0.387	0	0	0
1	1	88	9	2	3	0.0500	0.0882	1	0	0.647	0	82	0
1	1	89	0	1	3	0.0500	0.0882	1	1	0.788	6	0	82
1	1	90	9	1	3	0.0500	0.0882	1	1	0.494	0	82	0
1	1	91	1	2	2	0.0500	0.0882	0	1	0.529	82	82	82
1	1	92	1	1	3	0.0500	0.0882	1	1	0.431	92	82	0
1	1	93	1	1	3	0.0500	0.0882	1	1	0.408	94	82	0
1	1	94	9	2	3	0.0500	0.0882	0	1	0.413	0	82	82
1	1	95	1	1	2	0.0500	0.0882	0	0	0.431	0	82	82
1	1	96	0	1	3	0.0500	0.0882	0	0	0.774	0	0	0
1	1	97	9	2	3	0.0500	0.0882	0	1	0.691	0	0	0
1	1	98	1	2	3	0.0500	0.0882	0	1	0.514	84	82	82
1	1	99	9	1	1	0.0500	0.0882	1	1	0.439	0	82	0
1	1	100	1	2	3	0.0500	0.0882	0	1	0.437	91	82	82
1	1	101	0	2	2	0.0500	0.0882	0	1	0.403	9	0	0
1	1	102	0	2	3	0.0500	0.0882	0	1	0.488	9	0	0
1	1	103	0	2	3	0.0500	0.0882	0	1	0.411	9	0	0
1	1	104	0	2	1	0.0500	0.0882	1	1	0.726	6	82	0
1	1	105	1	1	1	0.0500	0.0882	1	1	0.475	87	82	0
1	1	106	1	2	2	0.0500	0.0882	0	1	0.338	100	82	82
1	1	107	9	2	3	0.0500	0.0882	0	1	0.552	0	0	0
1	1	108	9	2	3	0.0500	0.0882	0	1	0.450	0	82	82
1	1	109	0	2	3	0.0500	0.0882	1	1	0.690	7	82	0
1	1	110	0	1	3	0.0500	0.0882	1	1	0.601	7	0	82
1	1	111	1	2	2	0.0500	0.0882	1	1	0.546	80	0	82
1	1	112	1	1	3	0.0500	0.0882	0	1	0.498	85	82	82
1	1	113	0	1	1	0.0500	0.0882	0	1	0.490	9	0	0
1	1	114	0	1	3	0.0500	0.0882	1	0	0.612	0	0	82
1	1	115	1	1	3	0.0500	0.0882	0	1	0.468	88	82	82
1	1	116	0	2	3	0.0500	0.0882	0	1	0.515	8	0	0
1	1	117	0	2	3	0.0500	0.0882	1	1	0.657	7	82	0
1	1	118	0	2	1	0.0500	0.0882	1	1	0.601	7	82	0
