sub	sess	t	loc	cue	co1	co2	or	resp	rt
15	1	1	2	3	0.0931	0.1213	1	0	2.122
15	1	2	2	2	0.0931	0.1213	0	1	1.907
15	1	3	1	3	0.0931	0.1213	1	1	1.279
15	1	4	1	1	0.0931	0.1213	0	1	0.789
15	1	5	1	2	0.0931	0.1213	0	1	0.829
15	1	6	2	2	0.0931	0.1213	0	1	0.873
15	1	7	2	2	0.0931	0.1213	1	1	1.317
15	1	8	1	3	0.0931	0.1213	0	1	0.790
15	1	9	1	3	0.0931	0.1213	1	1	0.830
15	1	10	2	1	0.0931	0.1213	0	1	0.727
15	1	11	1	1	0.0931	0.1213	1	1	0.763
15	1	12	1	3	0.0931	0.1213	0	1	0.739
15	1	13	1	3	0.0931	0.1213	1	1	1.013
15	1	14	2	2	0.0931	0.1213	1	1	0.771
15	1	15	2	2	0.0931	0.1213	0	1	0.667
15	1	16	1	2	0.0931	0.1213	1	1	0.905
15	1	17	2	1	0.0931	0.1213	1	1	0.817
15	1	18	1	1	0.0931	0.1213	1	1	1.476
15	1	19	2	2	0.0931	0.1213	1	1	0.793
15	1	20	2	2	0.0931	0.1213	0	1	0.895
15	1	21	2	2	0.0931	0.1213	1	1	0.669
15	1	22	2	3	0.0931	0.1213	0	1	0.717
15	1	23	1	1	0.0931	0.1213	0	1	0.855
15	1	24	2	1	0.0931	0.1213	0	1	0.764
15	1	25	2	2	0.0931	0.1213	0	1	1.171
15	1	26	2	3	0.0931	0.1213	1	1	0.747
15	1	27	1	1	0.0931	0.1213	0	1	1.009
15	1	28	1	1	0.0931	0.1213	1	1	0.992
15	1	29	2	2	0.0931	0.1213	0	1	0.700
15	1	30	1	3	0.0931	0.1213	1	1	1.180
15	1	31	2	1	0.0931	0.1213	1	1	1.456
15	1	32	1	3	0.0931	0.1213	0	1	0.800
15	1	33	2	2	0.0931	0.1213	1	1	0.895
15	1	34	1	1	0.0931	0.1213	1	1	0.719
15	1	35	2	2	0.0931	0.1213	1	1	0.550
15	1	36	1	1	0.0931	0.1213	0	0	0.878
15	1	37	1	1	0.0931	0.1213	0	1	0.779
15	1	38	2	2	0.0931	0.1213	1	1	0.748
15	1	39	1	1	0.0931	0.1213	1	1	0.837
15	1	40	1	3	0.0931	0.1213	0	1	0.807
15	1	41	2	3	0.0931	0.1213	0	1	0.656
15	1	42	1	2	0.0931	0.1213	1	1	0.636
15	1	43	2	2	0.0931	0.1213	0	1	0.810
15	1	44	2	2	0.0931	0.1213	0	1	0.860
15	1	45	1	1	0.0931	0.1213	1	1	0.784
15	1	46	2	2	0.0931	0.1213	1	1	0.659
15	1	47	1	1	0.0931	0.1213	0	1	0.596
15	1	48	1	1	0.0931	0.1213	0	1	0.605
15	1	49	1	1	0.0931	0.1213	1	1	0.892
15	1	50	2	3	0.0931	0.1213	1	1	0.955
15	1	51	2	3	0.0931	0.1213	0	1	0.723
15	1	52	1	2	0.0931	0.1213	0	1	0.675
15	1	53	2	3	0.0931	0.1213	1	1	0.739
15	1	54	1	1	0.0931	0.1213	0	1	1.770
15	1	55	2	3	0.0931	0.1213	0	1	1.761
15	1	56	1	1	0.0931	0.1213	1	1	1.170
15	1	57	1	3	0.0931	0.1213	1	1	0.792
15	1	58	2	3	0.0931	0.1213	1	1	0.624
15	1	59	2	2	0.0931	0.1213	1	1	0.574
15	1	60	1	1	0.0931	0.1213	0	1	0.786
15	1	61	2	3	0.0931	0.1213	1	1	0.543
15	1	62	1	3	0.0931	0.1213	0	0	1.069
15	1	63	1	3	0.0931	0.1213	1	0	0.834
15	1	64	2	2	0.0931	0.1213	1	0	0.683
15	1	65	2	2	0.0931	0.1213	1	1	1.084
15	1	66	1	2	0.0931	0.1213	1	1	1.120
15	1	67	2	3	0.0931	0.1213	0	1	0.749
15	1	68	2	3	0.0931	0.1213	1	1	0.662
15	1	69	2	2	0.0931	0.1213	0	1	0.631
15	1	70	1	1	0.0931	0.1213	0	1	0.819
15	1	71	1	1	0.0931	0.1213	0	1	0.906
15	1	72	1	3	0.0931	0.1213	1	0	1.070
15	1	73	2	2	0.0931	0.1213	0	1	1.198
15	1	74	2	2	0.0931	0.1213	1	1	0.643
15	1	75	2	3	0.0931	0.1213	1	1	1.012
15	1	76	1	3	0.0931	0.1213	0	1	1.155
15	1	77	2	1	0.0931	0.1213	0	0	0.909
15	1	78	2	2	0.0931	0.1213	0	1	0.835
15	1	79	2	3	0.0931	0.1213	0	1	0.855
15	1	80	1	2	0.0931	0.1213	1	1	0.944
15	1	81	1	2	0.0931	0.1213	0	1	0.840
15	1	82	1	3	0.0931	0.1213	1	1	0.739
15	1	83	2	2	0.0931	0.1213	0	1	0.759
15	1	84	1	1	0.0931	0.1213	1	1	0.766
15	1	85	2	2	0.0931	0.1213	1	1	0.886
15	1	86	2	2	0.0931	0.1213	0	1	0.731
15	1	87	2	1	0.0931	0.1213	1	1	0.786
15	1	88	2	2	0.0931	0.1213	0	1	0.686
15	1	89	1	3	0.0931	0.1213	0	1	0.689
15	1	90	2	3	0.0931	0.1213	0	1	0.923
15	1	91	1	1	0.0931	0.1213	1	1	0.939
15	1	92	2	2	0.0931	0.1213	0	1	0.634
15	1	93	1	1	0.0931	0.1213	1	1	0.699
15	1	94	2	2	0.0931	0.1213	1	1	0.831
15	1	95	1	1	0.0931	0.1213	0	1	0.716
15	1	96	2	2	0.0931	0.1213	0	1	0.597
15	1	97	2	1	0.0931	0.1213	1	1	0.526
15	1	98	2	2	0.0931	0.1213	1	1	0.598
15	1	99	1	1	0.0931	0.1213	1	1	0.560
15	1	100	2	1	0.0931	0.1213	0	1	0.732
15	1	101	1	1	0.0931	0.1213	1	1	0.839
15	1	102	1	1	0.0931	0.1213	0	1	0.660
15	1	103	1	1	0.0931	0.1213	1	1	0.859
15	1	104	1	1	0.0931	0.1213	1	1	0.713
15	1	105	1	1	0.0931	0.1213	1	1	0.741
15	1	106	1	1	0.0931	0.1213	0	1	0.613
15	1	107	1	3	0.0931	0.1213	0	1	0.714
15	1	108	1	1	0.0931	0.1213	0	1	0.621
15	1	109	1	2	0.0931	0.1213	0	1	0.559
15	1	110	1	1	0.0931	0.1213	0	1	0.743
15	1	111	2	2	0.0931	0.1213	1	1	0.782
15	1	112	2	3	0.0931	0.1213	0	1	0.821
