sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
35	1	2	9	1	-1	0.0547	0.1436	0	1	1.164
35	1	4	9	1	-1	0.0547	0.1436	0	1	0.758
35	1	6	9	1	-1	0.0547	0.1436	0	1	0.602
35	1	8	9	1	-1	0.0547	0.1436	0	1	0.531
35	1	10	9	2	-1	0.0547	0.1436	1	1	0.504
35	1	12	9	2	-1	0.0547	0.1436	0	1	0.452
35	1	14	9	1	-1	0.0547	0.1436	1	1	0.443
35	1	16	9	2	-1	0.0547	0.1436	1	1	0.427
35	1	18	9	2	-1	0.0547	0.1436	0	1	0.371
35	1	20	9	1	-1	0.0547	0.1436	1	0	0.661
35	1	22	9	1	-1	0.0547	0.1436	1	1	0.468
35	1	24	9	2	-1	0.0547	0.1436	1	1	0.661
35	1	26	9	1	-1	0.0547	0.1436	1	0	0.731
35	1	28	9	1	-1	0.0547	0.1436	1	1	0.784
35	1	30	9	2	-1	0.0547	0.1436	1	1	0.459
35	1	32	9	1	-1	0.0547	0.1436	0	1	0.596
35	1	34	9	2	-1	0.0547	0.1436	0	1	0.510
35	1	36	9	2	-1	0.0547	0.1436	0	1	0.497
35	1	38	9	2	-1	0.0547	0.1436	0	1	0.614
35	1	40	9	1	-1	0.0547	0.1436	1	1	0.447
35	1	42	9	2	-1	0.0547	0.1436	1	1	0.413
35	1	44	9	2	-1	0.0547	0.1436	0	1	0.438
35	1	46	9	1	-1	0.0547	0.1436	0	1	0.447
35	1	48	9	2	-1	0.0547	0.1436	0	1	0.365
35	1	50	9	2	-1	0.0547	0.1436	0	1	0.311
35	1	52	9	1	-1	0.0547	0.1436	1	0	0.645
35	1	54	9	1	-1	0.0547	0.1436	0	0	0.598
35	1	56	9	2	-1	0.0547	0.1436	1	1	0.432
35	1	58	9	1	-1	0.0547	0.1436	1	0	0.633
35	1	60	9	1	-1	0.0547	0.1436	0	1	0.425
35	1	62	9	2	-1	0.0547	0.1436	1	1	0.411
35	1	64	9	2	-1	0.0547	0.1436	1	1	0.411
35	1	66	1	2	-1	0.0547	0.1436	1	1	0.393
35	1	68	1	2	-1	0.0547	0.1436	0	1	0.459
35	1	70	1	1	-1	0.0547	0.1436	1	1	0.484
35	1	72	1	1	-1	0.0547	0.1436	0	1	0.634
35	1	74	1	1	-1	0.0547	0.1436	1	0	0.586
35	1	76	1	1	-1	0.0547	0.1436	0	0	0.619
35	1	78	1	1	-1	0.0547	0.1436	0	1	0.437
35	1	80	1	2	-1	0.0547	0.1436	0	1	0.430
35	1	82	1	1	-1	0.0547	0.1436	1	1	0.454
35	1	84	1	2	-1	0.0547	0.1436	1	1	0.444
35	1	86	1	2	-1	0.0547	0.1436	0	1	0.380
35	1	88	1	1	-1	0.0547	0.1436	0	1	0.486
35	1	90	1	1	-1	0.0547	0.1436	1	1	0.418
35	1	92	1	2	-1	0.0547	0.1436	1	1	0.387
35	1	94	1	1	-1	0.0547	0.1436	0	1	0.429
35	1	96	1	2	-1	0.0547	0.1436	1	1	0.390
35	1	98	1	2	-1	0.0547	0.1436	1	1	0.369
35	1	100	1	1	-1	0.0547	0.1436	1	1	0.442
35	1	102	1	2	-1	0.0547	0.1436	0	1	0.338
35	1	104	1	1	-1	0.0547	0.1436	1	1	0.396
35	1	106	1	2	-1	0.0547	0.1436	0	1	0.328
35	1	108	1	2	-1	0.0547	0.1436	1	1	0.630
35	1	110	1	1	-1	0.0547	0.1436	1	1	0.447
35	1	112	1	1	-1	0.0547	0.1436	1	1	0.581
35	1	114	1	2	-1	0.0547	0.1436	0	1	0.392
35	1	116	1	2	-1	0.0547	0.1436	1	1	0.588
35	1	118	1	2	-1	0.0547	0.1436	0	1	0.383
35	1	120	1	1	-1	0.0547	0.1436	0	1	0.536
35	1	122	1	1	-1	0.0547	0.1436	0	1	0.406
35	1	124	1	2	-1	0.0547	0.1436	1	1	0.378
35	1	126	1	1	-1	0.0547	0.1436	0	1	0.334
35	1	128	1	2	-1	0.0547	0.1436	0	1	0.338
