sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
48	1	2	0	2	-1	0.0500	0.0649	1	1	1.055
48	1	4	0	1	-1	0.0500	0.0649	1	1	0.807
48	1	6	0	1	-1	0.0500	0.0649	1	1	0.588
48	1	8	0	1	-1	0.0500	0.0649	0	1	0.456
48	1	10	0	1	-1	0.0500	0.0649	1	1	0.441
48	1	12	0	2	-1	0.0500	0.0649	0	1	0.542
48	1	14	0	1	-1	0.0500	0.0649	1	1	0.492
48	1	16	0	1	-1	0.0500	0.0649	0	1	0.428
48	1	18	0	2	-1	0.0500	0.0649	1	1	0.504
48	1	20	0	2	-1	0.0500	0.0649	0	1	0.498
48	1	22	0	2	-1	0.0500	0.0649	0	1	0.590
48	1	24	0	2	-1	0.0500	0.0649	0	1	0.525
48	1	26	0	2	-1	0.0500	0.0649	1	1	0.506
48	1	28	0	1	-1	0.0500	0.0649	1	1	0.552
48	1	30	0	2	-1	0.0500	0.0649	1	1	0.446
48	1	32	0	2	-1	0.0500	0.0649	0	1	0.402
48	1	34	0	2	-1	0.0500	0.0649	1	1	0.413
48	1	36	0	1	-1	0.0500	0.0649	0	1	0.545
48	1	38	0	1	-1	0.0500	0.0649	0	1	0.397
48	1	40	0	1	-1	0.0500	0.0649	0	1	0.558
48	1	42	0	1	-1	0.0500	0.0649	1	1	0.403
48	1	44	0	1	-1	0.0500	0.0649	1	1	0.545
48	1	46	0	2	-1	0.0500	0.0649	0	1	0.389
48	1	48	0	2	-1	0.0500	0.0649	1	1	0.420
48	1	50	0	2	-1	0.0500	0.0649	0	0	0.606
48	1	52	0	1	-1	0.0500	0.0649	0	1	0.500
48	1	54	0	2	-1	0.0500	0.0649	1	1	0.455
48	1	56	0	2	-1	0.0500	0.0649	0	1	0.505
48	1	58	0	2	-1	0.0500	0.0649	1	1	0.556
48	1	60	0	1	-1	0.0500	0.0649	0	1	0.456
48	1	62	0	1	-1	0.0500	0.0649	0	1	0.598
48	1	64	0	1	-1	0.0500	0.0649	1	1	0.579
48	1	66	1	1	-1	0.0500	0.0649	0	0	0.576
48	1	68	1	2	-1	0.0500	0.0649	1	1	0.581
48	1	70	1	1	-1	0.0500	0.0649	1	0	0.649
48	1	72	1	2	-1	0.0500	0.0649	1	1	0.522
48	1	74	1	1	-1	0.0500	0.0649	1	1	0.552
48	1	76	1	2	-1	0.0500	0.0649	1	1	0.504
48	1	78	1	2	-1	0.0500	0.0649	0	1	0.607
48	1	80	1	1	-1	0.0500	0.0649	1	1	0.458
48	1	82	1	1	-1	0.0500	0.0649	1	1	0.501
48	1	84	1	1	-1	0.0500	0.0649	1	1	0.518
48	1	86	1	1	-1	0.0500	0.0649	0	1	0.439
48	1	88	1	2	-1	0.0500	0.0649	1	1	0.430
48	1	90	1	1	-1	0.0500	0.0649	0	0	0.492
48	1	92	1	2	-1	0.0500	0.0649	0	1	0.423
48	1	94	1	1	-1	0.0500	0.0649	0	1	0.372
48	1	96	1	1	-1	0.0500	0.0649	0	0	0.498
48	1	98	1	2	-1	0.0500	0.0649	1	1	0.548
48	1	100	1	2	-1	0.0500	0.0649	0	1	0.521
48	1	102	1	2	-1	0.0500	0.0649	0	1	0.767
48	1	104	1	2	-1	0.0500	0.0649	0	1	0.505
48	1	106	1	1	-1	0.0500	0.0649	1	1	0.478
48	1	108	1	2	-1	0.0500	0.0649	1	1	0.534
48	1	110	1	1	-1	0.0500	0.0649	0	1	0.723
48	1	112	1	2	-1	0.0500	0.0649	1	1	0.424
48	1	114	1	2	-1	0.0500	0.0649	0	0	0.584
48	1	116	1	1	-1	0.0500	0.0649	0	0	0.653
48	1	118	1	1	-1	0.0500	0.0649	0	1	0.514
48	1	120	1	1	-1	0.0500	0.0649	1	1	0.587
48	1	122	1	2	-1	0.0500	0.0649	0	1	0.518
48	1	124	1	2	-1	0.0500	0.0649	0	1	0.693
48	1	126	1	2	-1	0.0500	0.0649	1	1	0.498
48	1	128	1	1	-1	0.0500	0.0649	1	1	0.509
