sub	sess	t	loc	cue	co1	co2	or	resp	rt
71	1	1	2	2	0.1384	0.0763	1	0	7.560
71	1	2	2	3	0.1384	0.0763	0	1	1.643
71	1	3	1	3	0.1384	0.0763	0	1	2.061
71	1	4	1	1	0.1384	0.0763	0	1	1.531
71	1	5	1	3	0.1384	0.0763	0	0	1.873
71	1	6	1	1	0.1384	0.0763	1	0	1.097
71	1	7	1	2	0.1384	0.0763	1	1	1.311
71	1	8	1	1	0.1384	0.0763	0	1	1.192
71	1	9	2	1	0.1384	0.0763	1	1	1.214
71	1	10	2	2	0.1384	0.0763	1	0	0.867
71	1	11	1	1	0.1384	0.0763	1	1	1.766
71	1	12	1	2	0.1384	0.0763	0	0	1.863
71	1	13	2	2	0.1384	0.0763	0	1	1.466
71	1	14	1	1	0.1384	0.0763	1	1	1.758
71	1	15	2	2	0.1384	0.0763	1	1	2.078
71	1	16	1	1	0.1384	0.0763	1	0	1.744
71	1	17	2	1	0.1384	0.0763	1	0	1.317
71	1	18	1	2	0.1384	0.0763	1	0	3.223
71	1	19	1	1	0.1384	0.0763	0	1	1.463
71	1	20	1	1	0.1384	0.0763	0	1	1.290
71	1	21	1	1	0.1384	0.0763	1	1	1.194
71	1	22	1	1	0.1384	0.0763	1	1	1.154
71	1	23	2	2	0.1384	0.0763	0	1	0.845
71	1	24	2	1	0.1384	0.0763	0	1	0.812
71	1	25	2	2	0.1384	0.0763	0	1	0.753
71	1	26	2	2	0.1384	0.0763	1	1	0.565
71	1	27	2	2	0.1384	0.0763	0	1	0.840
71	1	28	2	2	0.1384	0.0763	1	1	0.561
71	1	29	1	3	0.1384	0.0763	0	1	1.340
71	1	30	1	3	0.1384	0.0763	0	0	1.000
71	1	31	1	3	0.1384	0.0763	1	0	0.977
71	1	32	1	1	0.1384	0.0763	0	1	0.899
71	1	33	2	3	0.1384	0.0763	0	1	0.817
71	1	34	1	1	0.1384	0.0763	1	1	2.659
71	1	35	1	1	0.1384	0.0763	0	1	1.075
71	1	36	2	2	0.1384	0.0763	1	0	0.998
71	1	37	2	2	0.1384	0.0763	0	1	1.819
71	1	38	1	2	0.1384	0.0763	0	1	0.904
71	1	39	1	3	0.1384	0.0763	1	0	2.632
71	1	40	1	3	0.1384	0.0763	1	1	1.192
71	1	41	2	2	0.1384	0.0763	0	1	1.465
71	1	42	2	2	0.1384	0.0763	0	1	0.669
71	1	43	1	1	0.1384	0.0763	0	1	2.661
71	1	44	1	1	0.1384	0.0763	0	1	1.376
71	1	45	1	3	0.1384	0.0763	1	1	1.137
71	1	46	2	3	0.1384	0.0763	0	1	0.939
71	1	47	2	3	0.1384	0.0763	0	0	0.944
71	1	48	2	1	0.1384	0.0763	0	1	1.919
71	1	49	2	3	0.1384	0.0763	1	1	0.927
71	1	50	2	2	0.1384	0.0763	1	1	0.616
71	1	51	1	1	0.1384	0.0763	1	1	0.852
71	1	52	2	3	0.1384	0.0763	1	0	0.795
71	1	53	2	3	0.1384	0.0763	1	1	0.904
71	1	54	2	2	0.1384	0.0763	0	1	1.142
71	1	55	2	3	0.1384	0.0763	1	1	1.863
71	1	56	2	2	0.1384	0.0763	1	1	0.902
71	1	57	1	1	0.1384	0.0763	1	1	1.552
71	1	58	2	2	0.1384	0.0763	0	1	0.636
71	1	59	2	1	0.1384	0.0763	0	1	0.868
71	1	60	1	1	0.1384	0.0763	1	1	1.628
