sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
132	1	1	0	1	-1	0.2072	0.2728	0	0	1.947
132	1	2	0	1	-1	0.2072	0.2728	1	1	0.656
132	1	3	0	2	-1	0.2072	0.2728	0	1	0.510
132	1	4	0	1	-1	0.2072	0.2728	0	1	0.547
132	1	5	0	1	-1	0.2072	0.2728	0	1	0.440
132	1	6	0	2	-1	0.2072	0.2728	1	1	0.446
132	1	7	0	2	-1	0.2072	0.2728	1	1	0.404
132	1	8	0	1	-1	0.2072	0.2728	0	1	0.381
132	1	9	0	2	-1	0.2072	0.2728	0	1	0.454
132	1	10	0	2	-1	0.2072	0.2728	0	1	0.383
132	1	11	0	1	-1	0.2072	0.2728	1	1	0.392
132	1	12	0	2	-1	0.2072	0.2728	0	1	0.371
132	1	13	0	2	-1	0.2072	0.2728	1	1	0.455
132	1	14	0	1	-1	0.2072	0.2728	0	1	0.303
132	1	15	0	1	-1	0.2072	0.2728	1	1	0.375
132	1	16	0	1	-1	0.2072	0.2728	1	1	0.321
132	1	17	0	2	-1	0.2072	0.2728	0	1	0.317
132	1	18	0	1	-1	0.2072	0.2728	1	1	0.288
132	1	19	0	2	-1	0.2072	0.2728	1	1	0.399
132	1	20	0	1	-1	0.2072	0.2728	1	1	0.368
132	1	21	0	2	-1	0.2072	0.2728	1	1	0.340
132	1	22	0	2	-1	0.2072	0.2728	1	1	0.329
132	1	23	0	1	-1	0.2072	0.2728	0	1	0.413
132	1	24	0	2	-1	0.2072	0.2728	1	1	0.437
132	1	25	0	1	-1	0.2072	0.2728	0	1	0.309
132	1	26	0	1	-1	0.2072	0.2728	1	1	0.368
132	1	27	0	1	-1	0.2072	0.2728	0	1	0.291
132	1	28	0	1	-1	0.2072	0.2728	1	1	0.352
132	1	29	0	2	-1	0.2072	0.2728	1	1	0.444
132	1	30	0	2	-1	0.2072	0.2728	0	1	0.364
132	1	31	0	2	-1	0.2072	0.2728	0	1	0.421
132	1	32	0	2	-1	0.2072	0.2728	0	1	0.559
132	1	33	1	1	-1	0.2072	0.2728	1	1	0.311
132	1	34	1	1	-1	0.2072	0.2728	1	1	0.347
132	1	35	1	2	-1	0.2072	0.2728	0	1	0.335
132	1	36	1	1	-1	0.2072	0.2728	0	1	0.308
132	1	37	1	2	-1	0.2072	0.2728	1	1	0.393
132	1	38	1	1	-1	0.2072	0.2728	0	1	0.300
132	1	39	1	1	-1	0.2072	0.2728	1	1	0.271
132	1	40	1	1	-1	0.2072	0.2728	1	1	0.328
132	1	41	1	2	-1	0.2072	0.2728	1	1	0.277
132	1	42	1	1	-1	0.2072	0.2728	0	1	0.380
132	1	43	1	2	-1	0.2072	0.2728	0	1	0.335
132	1	44	1	1	-1	0.2072	0.2728	1	1	0.339
132	1	45	1	1	-1	0.2072	0.2728	0	1	0.305
132	1	46	1	1	-1	0.2072	0.2728	1	1	0.350
132	1	47	1	2	-1	0.2072	0.2728	0	1	0.339
132	1	48	1	1	-1	0.2072	0.2728	1	1	0.273
132	1	49	1	2	-1	0.2072	0.2728	0	1	0.305
132	1	50	1	2	-1	0.2072	0.2728	0	1	0.304
132	1	51	1	2	-1	0.2072	0.2728	1	1	0.406
132	1	52	1	2	-1	0.2072	0.2728	0	1	0.310
132	1	53	1	1	-1	0.2072	0.2728	0	1	0.332
132	1	54	1	2	-1	0.2072	0.2728	0	1	0.360
132	1	55	1	1	-1	0.2072	0.2728	1	1	0.389
132	1	56	1	2	-1	0.2072	0.2728	1	1	0.431
132	1	57	1	1	-1	0.2072	0.2728	0	1	0.329
132	1	58	1	2	-1	0.2072	0.2728	1	1	0.357
132	1	59	1	1	-1	0.2072	0.2728	0	1	0.351
132	1	60	1	2	-1	0.2072	0.2728	0	1	0.324
132	1	61	1	2	-1	0.2072	0.2728	1	1	0.409
132	1	62	1	2	-1	0.2072	0.2728	1	1	0.347
132	1	63	1	2	-1	0.2072	0.2728	1	1	0.328
132	1	64	1	1	-1	0.2072	0.2728	0	1	0.355
