sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
67	1	2	0	2	-1	0.0540	0.0500	1	1	1.218
67	1	4	0	1	-1	0.0540	0.0500	0	1	0.900
67	1	6	0	1	-1	0.0540	0.0500	0	1	0.973
67	1	8	0	2	-1	0.0540	0.0500	1	1	1.314
67	1	10	0	1	-1	0.0540	0.0500	1	1	0.938
67	1	12	0	1	-1	0.0540	0.0500	0	1	0.831
67	1	14	0	2	-1	0.0540	0.0500	1	0	0.873
67	1	16	0	1	-1	0.0540	0.0500	1	0	0.996
67	1	18	0	1	-1	0.0540	0.0500	1	1	1.201
67	1	20	0	2	-1	0.0540	0.0500	0	1	3.344
67	1	22	0	1	-1	0.0540	0.0500	0	1	1.024
67	1	24	0	2	-1	0.0540	0.0500	0	1	0.741
67	1	26	0	1	-1	0.0540	0.0500	1	1	0.645
67	1	28	0	1	-1	0.0540	0.0500	0	1	0.668
67	1	30	0	2	-1	0.0540	0.0500	0	1	0.794
67	1	32	0	2	-1	0.0540	0.0500	1	1	0.791
67	1	34	0	1	-1	0.0540	0.0500	0	1	0.610
67	1	36	0	2	-1	0.0540	0.0500	0	1	0.727
67	1	38	0	2	-1	0.0540	0.0500	0	1	0.701
67	1	40	0	2	-1	0.0540	0.0500	0	1	0.751
67	1	42	0	1	-1	0.0540	0.0500	1	1	0.732
67	1	44	0	2	-1	0.0540	0.0500	1	1	0.761
67	1	46	0	1	-1	0.0540	0.0500	0	1	0.613
67	1	48	0	2	-1	0.0540	0.0500	0	1	0.538
67	1	50	0	2	-1	0.0540	0.0500	1	0	0.852
67	1	52	0	1	-1	0.0540	0.0500	0	1	0.707
67	1	54	0	1	-1	0.0540	0.0500	1	1	0.879
67	1	56	0	2	-1	0.0540	0.0500	1	1	0.912
67	1	58	0	2	-1	0.0540	0.0500	1	1	1.192
67	1	60	0	1	-1	0.0540	0.0500	1	1	0.827
67	1	62	0	1	-1	0.0540	0.0500	1	1	0.736
67	1	64	0	2	-1	0.0540	0.0500	0	0	1.008
67	1	66	1	2	-1	0.0540	0.0500	0	0	0.875
67	1	68	1	2	-1	0.0540	0.0500	0	1	0.709
67	1	70	1	1	-1	0.0540	0.0500	1	1	0.798
67	1	72	1	1	-1	0.0540	0.0500	0	1	0.979
67	1	74	1	1	-1	0.0540	0.0500	0	1	0.724
67	1	76	1	2	-1	0.0540	0.0500	0	0	0.836
67	1	78	1	2	-1	0.0540	0.0500	1	1	0.657
67	1	80	1	1	-1	0.0540	0.0500	1	0	0.673
67	1	82	1	2	-1	0.0540	0.0500	1	1	0.417
67	1	84	1	1	-1	0.0540	0.0500	0	1	0.960
67	1	86	1	2	-1	0.0540	0.0500	1	1	0.603
67	1	88	1	2	-1	0.0540	0.0500	0	0	0.639
67	1	90	1	1	-1	0.0540	0.0500	0	1	2.303
67	1	92	1	1	-1	0.0540	0.0500	0	1	0.722
67	1	94	1	1	-1	0.0540	0.0500	1	1	0.913
67	1	96	1	2	-1	0.0540	0.0500	0	0	2.635
67	1	98	1	1	-1	0.0540	0.0500	0	1	0.656
67	1	100	1	2	-1	0.0540	0.0500	1	1	0.722
67	1	102	1	1	-1	0.0540	0.0500	1	1	0.677
67	1	104	1	2	-1	0.0540	0.0500	0	0	1.321
67	1	106	1	2	-1	0.0540	0.0500	0	1	0.907
67	1	108	1	2	-1	0.0540	0.0500	1	1	0.685
67	1	110	1	1	-1	0.0540	0.0500	1	1	1.632
67	1	112	1	1	-1	0.0540	0.0500	0	0	0.703
67	1	114	1	1	-1	0.0540	0.0500	1	1	0.653
67	1	116	1	1	-1	0.0540	0.0500	1	1	0.657
67	1	118	1	1	-1	0.0540	0.0500	1	1	0.552
67	1	120	1	1	-1	0.0540	0.0500	0	1	0.983
67	1	122	1	2	-1	0.0540	0.0500	1	1	0.661
67	1	124	1	2	-1	0.0540	0.0500	1	1	0.505
67	1	126	1	2	-1	0.0540	0.0500	1	0	1.542
67	1	128	1	2	-1	0.0540	0.0500	0	0	0.781
