sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
104	1	1	0	2	2	0.0500	0.1279	1	1	0.599	8	0	82
104	1	2	1	2	2	0.0500	0.1279	1	1	0.621	73	82	0
104	1	3	1	1	3	0.0500	0.1279	1	0	0.657	0	0	82
104	1	4	0	1	1	0.0500	0.1279	0	1	1.313	5	82	82
104	1	5	9	1	2	0.0500	0.1279	1	1	0.699	0	0	82
104	1	6	0	2	3	0.0500	0.1279	0	1	0.742	6	82	82
104	1	7	1	1	2	0.0500	0.1279	0	1	1.066	50	0	0
104	1	8	1	2	2	0.0500	0.1279	1	1	0.568	78	82	0
104	1	9	0	2	2	0.0500	0.1279	1	1	0.546	8	0	82
104	1	10	0	2	3	0.0500	0.1279	1	1	1.044	5	0	82
104	1	11	0	1	1	0.0500	0.1279	0	1	0.602	7	82	82
104	1	12	1	1	2	0.0500	0.1279	1	1	0.847	50	0	82
104	1	13	0	1	1	0.0500	0.1279	1	1	1.031	5	82	0
104	1	14	0	2	3	0.0500	0.1279	0	1	0.668	7	82	82
104	1	15	1	2	2	0.0500	0.1279	0	1	0.544	81	0	0
104	1	16	0	2	2	0.0500	0.1279	1	1	0.507	8	0	82
104	1	17	9	2	3	0.0500	0.1279	0	1	0.532	0	82	82
104	1	18	1	1	3	0.0500	0.1279	0	1	1.157	50	0	0
104	1	19	0	2	3	0.0500	0.1279	1	1	0.543	8	0	82
104	1	20	0	2	3	0.0500	0.1279	1	1	0.533	8	0	82
104	1	21	0	2	3	0.0500	0.1279	1	1	0.458	9	0	82
104	1	22	0	1	3	0.0500	0.1279	0	1	0.460	9	82	82
104	1	23	0	1	3	0.0500	0.1279	1	1	0.711	6	82	0
104	1	24	0	2	2	0.0500	0.1279	0	0	0.470	0	82	82
104	1	25	1	2	3	0.0500	0.1279	1	1	0.683	67	82	0
104	1	26	1	1	3	0.0500	0.1279	0	0	2.017	0	0	0
104	1	27	9	1	3	0.0500	0.1279	0	1	0.426	0	82	82
104	1	28	0	1	1	0.0500	0.1279	0	1	1.169	5	82	82
104	1	29	9	1	3	0.0500	0.1279	0	1	0.456	0	82	82
104	1	30	0	2	1	0.0500	0.1279	1	1	0.870	5	0	82
104	1	31	9	1	1	0.0500	0.1279	0	1	0.595	0	82	82
104	1	32	1	2	3	0.0500	0.1279	1	1	0.738	61	82	0
104	1	33	0	2	3	0.0500	0.1279	0	1	0.527	8	82	82
104	1	34	9	2	3	0.0500	0.1279	0	1	0.473	0	0	0
104	1	35	9	2	1	0.0500	0.1279	1	1	0.658	0	82	0
104	1	36	9	2	3	0.0500	0.1279	0	1	0.552	0	82	82
104	1	37	0	1	3	0.0500	0.1279	1	1	0.792	6	82	0
104	1	38	0	2	3	0.0500	0.1279	0	1	0.627	7	82	82
104	1	39	1	2	3	0.0500	0.1279	0	1	0.806	54	0	0
104	1	40	0	1	1	0.0500	0.1279	0	1	0.484	9	82	82
104	1	41	1	2	2	0.0500	0.1279	1	1	0.454	90	82	0
104	1	42	0	2	3	0.0500	0.1279	1	1	0.485	9	0	82
104	1	43	1	2	1	0.0500	0.1279	0	1	0.578	77	0	0
104	1	44	0	1	3	0.0500	0.1279	0	1	0.699	7	82	82
104	1	45	1	1	3	0.0500	0.1279	0	0	0.505	0	0	0
104	1	46	9	1	2	0.0500	0.1279	0	1	0.648	0	0	0
104	1	47	0	1	1	0.0500	0.1279	0	1	0.476	9	82	82
104	1	48	1	1	2	0.0500	0.1279	1	1	0.698	65	0	82
104	1	49	9	1	3	0.0500	0.1279	0	0	0.627	0	0	0
104	1	50	9	1	3	0.0500	0.1279	0	1	1.199	0	82	82
104	1	51	1	1	3	0.0500	0.1279	1	1	0.929	50	0	82
104	1	52	0	2	3	0.0500	0.1279	0	0	0.692	0	82	82
104	1	53	1	2	1	0.0500	0.1279	1	1	0.486	86	82	0
104	1	54	0	1	2	0.0500	0.1279	0	1	0.616	7	82	82
104	1	55	9	1	1	0.0500	0.1279	0	0	1.133	0	0	0
104	1	56	0	1	1	0.0500	0.1279	0	1	0.725	6	82	82
104	1	57	0	1	2	0.0500	0.1279	1	1	0.800	6	82	0
104	1	58	1	2	2	0.0500	0.1279	1	1	0.727	62	82	0
104	1	59	0	2	3	0.0500	0.1279	1	1	0.602	7	0	82
104	1	60	1	2	3	0.0500	0.1279	1	1	0.509	84	82	0
104	1	61	1	2	2	0.0500	0.1279	0	0	0.735	0	0	0
104	1	62	0	1	1	0.0500	0.1279	1	1	0.694	7	82	0
104	1	63	9	1	2	0.0500	0.1279	0	1	0.491	0	82	82
104	1	64	0	2	2	0.0500	0.1279	1	1	0.592	8	0	82
104	1	65	9	2	3	0.0500	0.1279	0	0	0.883	0	0	0
104	1	66	1	2	3	0.0500	0.1279	0	1	0.613	74	0	0
104	1	67	9	1	1	0.0500	0.1279	0	1	0.581	0	0	0
104	1	68	0	1	1	0.0500	0.1279	1	1	1.335	5	82	0
104	1	69	9	1	1	0.0500	0.1279	0	1	0.576	0	0	0
104	1	70	0	1	2	0.0500	0.1279	0	1	0.729	6	82	82
104	1	71	0	1	3	0.0500	0.1279	1	1	0.558	8	82	0
104	1	72	0	1	3	0.0500	0.1279	0	1	0.513	8	82	82
104	1	73	1	2	3	0.0500	0.1279	0	0	0.733	0	0	0
104	1	74	9	1	1	0.0500	0.1279	1	1	0.695	0	82	0
104	1	75	9	2	2	0.0500	0.1279	0	1	0.776	0	0	0
104	1	76	1	1	3	0.0500	0.1279	0	0	0.735	0	0	0
104	1	77	9	1	3	0.0500	0.1279	0	1	1.089	0	82	82
104	1	78	9	2	2	0.0500	0.1279	0	0	0.577	0	0	0
104	1	79	1	1	1	0.0500	0.1279	1	1	0.639	71	0	82
104	1	80	0	1	3	0.0500	0.1279	1	1	0.539	8	82	0
104	1	81	1	1	1	0.0500	0.1279	1	1	0.676	67	0	82
104	1	82	0	2	3	0.0500	0.1279	1	1	0.451	9	0	82
104	1	83	9	2	2	0.0500	0.1279	1	1	0.399	0	82	0
104	1	84	1	1	3	0.0500	0.1279	1	1	0.733	62	0	82
104	1	85	9	2	3	0.0500	0.1279	0	1	0.522	0	0	0
104	1	86	1	1	1	0.0500	0.1279	1	0	1.338	0	0	82
104	1	87	0	1	1	0.0500	0.1279	0	1	0.769	6	82	82
104	1	88	9	1	3	0.0500	0.1279	0	1	0.548	0	0	0
104	1	89	0	1	3	0.0500	0.1279	1	1	0.696	7	82	0
104	1	90	0	1	2	0.0500	0.1279	0	1	0.643	7	82	82
104	1	91	1	2	3	0.0500	0.1279	1	1	0.467	88	82	0
104	1	92	0	1	3	0.0500	0.1279	0	1	0.690	7	82	82
104	1	93	1	2	2	0.0500	0.1279	1	1	0.470	88	82	0
104	1	94	1	2	3	0.0500	0.1279	0	1	0.506	84	0	0
104	1	95	0	1	3	0.0500	0.1279	1	1	0.601	7	82	0
104	1	96	1	2	3	0.0500	0.1279	0	1	0.414	94	0	0
104	1	97	0	2	3	0.0500	0.1279	0	1	0.690	7	82	82
104	1	98	9	2	2	0.0500	0.1279	0	1	0.655	0	82	82
104	1	99	0	2	2	0.0500	0.1279	0	1	0.500	8	82	82
104	1	100	0	1	3	0.0500	0.1279	0	1	0.500	8	82	82
104	1	101	9	2	3	0.0500	0.1279	1	1	0.499	0	82	0
104	1	102	9	1	3	0.0500	0.1279	1	1	0.932	0	82	0
104	1	103	0	1	3	0.0500	0.1279	0	1	0.702	6	82	82
104	1	104	9	2	2	0.0500	0.1279	1	1	0.484	0	82	0
104	1	105	1	1	2	0.0500	0.1279	1	0	0.531	0	0	82
104	1	106	0	1	1	0.0500	0.1279	0	1	0.548	8	82	82
104	1	107	0	2	3	0.0500	0.1279	0	1	0.716	6	82	82
104	1	108	0	2	3	0.0500	0.1279	1	1	0.978	5	0	82
104	1	109	0	2	2	0.0500	0.1279	1	1	0.488	9	0	82
104	1	110	1	1	3	0.0500	0.1279	1	0	1.736	0	0	82
104	1	111	0	2	3	0.0500	0.1279	1	1	0.479	9	0	82
104	1	112	9	1	3	0.0500	0.1279	1	1	1.554	0	0	82
104	1	113	1	1	3	0.0500	0.1279	1	0	1.509	0	0	82
104	1	114	1	1	3	0.0500	0.1279	0	0	0.805	0	0	0
104	1	115	1	2	3	0.0500	0.1279	1	1	0.701	65	82	0
104	1	116	0	1	3	0.0500	0.1279	1	0	1.263	0	82	0
104	1	117	9	2	2	0.0500	0.1279	1	0	0.908	0	0	82
104	1	118	9	2	2	0.0500	0.1279	0	1	0.736	0	0	0
104	1	119	0	2	3	0.0500	0.1279	0	1	0.569	8	82	82
104	1	120	9	2	3	0.0500	0.1279	1	0	1.674	0	82	0
104	1	121	1	1	1	0.0500	0.1279	0	1	0.547	80	0	0
104	1	122	9	1	1	0.0500	0.1279	1	1	0.498	0	0	82
104	1	123	0	2	2	0.0500	0.1279	0	0	0.436	0	82	82
104	1	124	1	1	3	0.0500	0.1279	1	0	0.823	0	0	82
104	1	125	0	1	1	0.0500	0.1279	0	1	0.709	6	82	82
104	1	126	1	1	1	0.0500	0.1279	1	1	0.749	60	0	82
104	1	127	1	1	2	0.0500	0.1279	0	1	0.930	50	0	0
104	1	128	0	2	2	0.0500	0.1279	1	1	0.608	7	0	82
104	1	129	1	1	1	0.0500	0.1279	0	1	0.576	77	0	0
104	1	130	0	1	1	0.0500	0.1279	1	1	0.652	7	82	0
104	1	131	1	1	3	0.0500	0.1279	0	1	0.513	84	0	0
104	1	132	0	1	1	0.0500	0.1279	0	1	0.481	9	82	82
104	1	133	9	2	2	0.0500	0.1279	0	1	0.694	0	82	82
104	1	134	0	1	1	0.0500	0.1279	0	1	0.541	8	82	82
104	1	135	1	2	2	0.0500	0.1279	0	1	0.568	78	0	0
104	1	136	0	2	2	0.0500	0.1279	0	1	0.693	7	82	82
104	1	137	1	2	2	0.0500	0.1279	0	1	0.770	58	0	0
104	1	138	1	1	3	0.0500	0.1279	1	1	1.668	50	0	82
104	1	139	0	1	3	0.0500	0.1279	1	1	0.655	7	82	0
104	1	140	0	2	2	0.0500	0.1279	1	1	0.490	9	0	82
104	1	141	0	2	2	0.0500	0.1279	1	1	0.540	8	0	82
104	1	142	0	2	2	0.0500	0.1279	0	1	0.589	8	82	82
104	1	143	1	1	3	0.0500	0.1279	1	1	0.928	50	0	82
104	1	144	9	2	2	0.0500	0.1279	0	1	0.582	0	0	0
104	1	145	0	1	1	0.0500	0.1279	0	1	0.514	8	82	82
104	1	146	1	2	2	0.0500	0.1279	1	1	0.403	95	82	0
104	1	147	1	2	2	0.0500	0.1279	1	1	0.377	97	82	0
104	1	148	9	1	1	0.0500	0.1279	1	0	0.719	0	82	0
104	1	149	1	2	2	0.0500	0.1279	1	1	0.447	90	82	0
104	1	150	0	2	3	0.0500	0.1279	0	0	0.434	0	82	82
104	1	151	1	2	3	0.0500	0.1279	0	1	0.686	66	0	0
