sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
73	1	2	1	1	-1	0.0594	0.0528	1	0	1.857
73	1	4	1	2	-1	0.0594	0.0528	0	1	1.492
73	1	6	1	1	-1	0.0594	0.0528	0	1	0.701
73	1	8	1	2	-1	0.0594	0.0528	0	1	0.606
73	1	10	1	1	-1	0.0594	0.0528	1	1	0.901
73	1	12	1	2	-1	0.0594	0.0528	0	1	1.154
73	1	14	1	1	-1	0.0594	0.0528	1	1	0.701
73	1	16	1	2	-1	0.0594	0.0528	0	1	1.956
73	1	18	1	1	-1	0.0594	0.0528	0	1	0.620
73	1	20	1	1	-1	0.0594	0.0528	1	1	1.100
73	1	22	1	1	-1	0.0594	0.0528	0	1	0.595
73	1	24	1	2	-1	0.0594	0.0528	1	1	0.819
73	1	26	1	2	-1	0.0594	0.0528	0	0	0.867
73	1	28	1	1	-1	0.0594	0.0528	0	1	0.577
73	1	30	1	2	-1	0.0594	0.0528	0	0	0.838
73	1	32	1	2	-1	0.0594	0.0528	0	1	0.650
73	1	34	1	2	-1	0.0594	0.0528	1	1	0.740
73	1	36	1	1	-1	0.0594	0.0528	1	1	1.056
73	1	38	1	1	-1	0.0594	0.0528	1	1	0.735
73	1	40	1	1	-1	0.0594	0.0528	0	1	0.868
73	1	42	1	2	-1	0.0594	0.0528	1	1	0.745
73	1	44	1	1	-1	0.0594	0.0528	1	1	0.597
73	1	46	1	2	-1	0.0594	0.0528	1	1	0.689
73	1	48	1	2	-1	0.0594	0.0528	0	0	0.750
73	1	50	1	2	-1	0.0594	0.0528	1	1	0.617
73	1	52	1	2	-1	0.0594	0.0528	1	1	0.574
73	1	54	1	1	-1	0.0594	0.0528	0	1	0.784
73	1	56	1	1	-1	0.0594	0.0528	0	0	0.766
73	1	58	1	2	-1	0.0594	0.0528	1	1	0.645
73	1	60	1	1	-1	0.0594	0.0528	1	0	0.973
73	1	62	1	2	-1	0.0594	0.0528	1	1	0.595
73	1	64	1	1	-1	0.0594	0.0528	0	1	0.862
73	1	66	0	1	-1	0.0594	0.0528	1	1	0.778
73	1	68	0	1	-1	0.0594	0.0528	0	1	0.529
73	1	70	0	2	-1	0.0594	0.0528	0	1	0.604
73	1	72	0	1	-1	0.0594	0.0528	0	1	0.468
73	1	74	0	1	-1	0.0594	0.0528	1	1	0.722
73	1	76	0	2	-1	0.0594	0.0528	1	1	1.028
73	1	78	0	1	-1	0.0594	0.0528	0	1	0.528
73	1	80	0	1	-1	0.0594	0.0528	1	1	0.530
73	1	82	0	1	-1	0.0594	0.0528	1	1	0.540
73	1	84	0	1	-1	0.0594	0.0528	0	1	0.524
73	1	86	0	1	-1	0.0594	0.0528	0	1	0.536
73	1	88	0	2	-1	0.0594	0.0528	0	0	0.892
73	1	90	0	2	-1	0.0594	0.0528	1	1	0.649
73	1	92	0	2	-1	0.0594	0.0528	0	1	0.620
73	1	94	0	1	-1	0.0594	0.0528	0	1	0.498
73	1	96	0	2	-1	0.0594	0.0528	0	0	0.828
73	1	98	0	2	-1	0.0594	0.0528	1	1	0.593
73	1	100	0	2	-1	0.0594	0.0528	1	1	0.547
73	1	102	0	1	-1	0.0594	0.0528	1	1	0.533
73	1	104	0	2	-1	0.0594	0.0528	1	1	0.500
73	1	106	0	2	-1	0.0594	0.0528	0	1	0.584
73	1	108	0	2	-1	0.0594	0.0528	1	1	0.453
73	1	110	0	1	-1	0.0594	0.0528	0	0	0.467
73	1	112	0	1	-1	0.0594	0.0528	1	1	0.486
73	1	114	0	2	-1	0.0594	0.0528	1	1	0.698
73	1	116	0	2	-1	0.0594	0.0528	1	1	0.509
73	1	118	0	1	-1	0.0594	0.0528	1	0	0.824
73	1	120	0	1	-1	0.0594	0.0528	1	1	0.533
73	1	122	0	2	-1	0.0594	0.0528	0	1	0.650
73	1	124	0	2	-1	0.0594	0.0528	0	1	0.499
73	1	126	0	1	-1	0.0594	0.0528	0	1	0.613
73	1	128	0	2	-1	0.0594	0.0528	0	1	0.525
