sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
38	1	1	0	1	3	0.3703	0.2372	0	1	0.544	8	82	82
38	1	2	9	2	3	0.3703	0.2372	1	1	0.877	0	82	0
38	1	3	0	1	2	0.3703	0.2372	1	0	0.669	0	82	0
38	1	4	1	2	3	0.3703	0.2372	0	1	0.724	63	0	0
38	1	5	1	2	2	0.3703	0.2372	0	0	0.736	0	0	0
38	1	6	1	2	1	0.3703	0.2372	1	1	1.430	50	82	0
38	1	7	9	2	2	0.3703	0.2372	0	1	0.612	0	82	82
38	1	8	9	2	2	0.3703	0.2372	1	1	0.622	0	82	0
38	1	9	1	2	2	0.3703	0.2372	0	1	0.703	65	0	0
38	1	10	0	2	3	0.3703	0.2372	1	1	0.635	7	0	82
38	1	11	0	1	1	0.3703	0.2372	1	1	0.677	7	82	0
38	1	12	0	2	3	0.3703	0.2372	1	1	0.748	6	0	82
38	1	13	9	2	3	0.3703	0.2372	1	1	0.600	0	82	0
38	1	14	1	2	3	0.3703	0.2372	1	1	0.488	86	82	0
38	1	15	0	1	2	0.3703	0.2372	0	1	0.877	5	82	82
38	1	16	0	2	1	0.3703	0.2372	0	1	0.926	5	82	82
38	1	17	9	2	1	0.3703	0.2372	0	1	0.883	0	82	82
38	1	18	0	1	3	0.3703	0.2372	1	1	1.137	5	82	0
38	1	19	1	1	2	0.3703	0.2372	0	1	0.590	76	0	0
38	1	20	0	1	3	0.3703	0.2372	1	0	0.921	0	82	0
38	1	21	9	2	2	0.3703	0.2372	0	1	0.752	0	82	82
38	1	22	1	1	1	0.3703	0.2372	0	1	0.779	57	0	0
38	1	23	1	1	1	0.3703	0.2372	1	1	0.707	64	0	82
38	1	24	0	1	3	0.3703	0.2372	1	1	0.706	6	82	0
38	1	25	0	1	2	0.3703	0.2372	1	1	0.593	8	82	0
38	1	26	1	1	3	0.3703	0.2372	0	1	0.604	75	0	0
38	1	27	1	2	3	0.3703	0.2372	0	1	0.662	69	0	0
38	1	28	1	1	1	0.3703	0.2372	1	1	0.613	74	0	82
38	1	29	0	1	3	0.3703	0.2372	1	1	0.590	8	82	0
38	1	30	1	2	2	0.3703	0.2372	1	1	0.554	80	82	0
38	1	31	9	2	2	0.3703	0.2372	1	1	0.604	0	0	82
38	1	32	1	1	3	0.3703	0.2372	0	0	3.397	0	0	0
38	1	33	1	1	3	0.3703	0.2372	0	1	0.630	72	0	0
38	1	34	0	1	1	0.3703	0.2372	1	1	0.832	5	82	0
38	1	35	9	2	3	0.3703	0.2372	0	1	0.752	0	82	82
38	1	36	0	1	3	0.3703	0.2372	1	1	1.026	5	82	0
38	1	37	0	1	3	0.3703	0.2372	0	1	0.826	5	82	82
38	1	38	0	2	2	0.3703	0.2372	0	1	0.659	7	82	82
38	1	39	1	1	1	0.3703	0.2372	0	1	0.547	80	0	0
38	1	40	1	1	1	0.3703	0.2372	0	1	0.527	82	0	0
38	1	41	1	2	2	0.3703	0.2372	0	1	1.095	50	0	0
38	1	42	1	2	2	0.3703	0.2372	1	1	0.755	60	82	0
38	1	43	1	2	2	0.3703	0.2372	0	1	0.630	72	0	0
38	1	44	0	2	2	0.3703	0.2372	0	1	0.597	8	82	82
38	1	45	0	1	2	0.3703	0.2372	1	1	0.663	7	82	0
38	1	46	1	1	3	0.3703	0.2372	0	1	0.840	51	0	0
38	1	47	1	1	3	0.3703	0.2372	1	1	1.032	50	0	82
38	1	48	0	1	1	0.3703	0.2372	0	1	0.680	7	82	82
38	1	49	1	1	1	0.3703	0.2372	1	1	0.684	67	0	82
38	1	50	1	2	3	0.3703	0.2372	1	1	0.762	59	82	0
38	1	51	1	1	3	0.3703	0.2372	1	1	0.727	62	0	82
38	1	52	0	2	2	0.3703	0.2372	1	1	0.610	7	0	82
38	1	53	0	2	3	0.3703	0.2372	1	1	0.549	8	0	82
38	1	54	0	1	3	0.3703	0.2372	0	1	0.583	8	82	82
38	1	55	9	1	1	0.3703	0.2372	1	1	0.852	0	0	82
38	1	56	9	2	2	0.3703	0.2372	0	1	0.732	0	0	0
38	1	57	1	2	2	0.3703	0.2372	1	1	0.640	71	82	0
38	1	58	0	2	3	0.3703	0.2372	1	1	0.504	8	0	82
38	1	59	9	1	3	0.3703	0.2372	1	1	0.734	0	82	0
38	1	60	0	1	3	0.3703	0.2372	0	1	0.555	8	82	82
38	1	61	9	2	2	0.3703	0.2372	0	0	0.776	0	0	0
38	1	62	1	1	1	0.3703	0.2372	0	1	0.628	72	0	0
38	1	63	0	2	3	0.3703	0.2372	0	1	0.733	6	82	82
38	1	64	0	2	2	0.3703	0.2372	1	1	0.642	7	0	82
38	1	65	0	2	2	0.3703	0.2372	1	1	0.739	6	0	82
38	1	66	0	1	1	0.3703	0.2372	1	1	1.543	5	82	0
38	1	67	1	1	1	0.3703	0.2372	0	1	0.620	73	0	0
38	1	68	0	1	3	0.3703	0.2372	1	1	0.644	7	82	0
38	1	69	0	2	2	0.3703	0.2372	1	1	0.814	5	0	82
38	1	70	0	1	1	0.3703	0.2372	0	1	0.504	8	82	82
38	1	71	0	2	3	0.3703	0.2372	1	1	0.660	7	0	82
38	1	72	1	1	3	0.3703	0.2372	1	1	0.644	71	0	82
38	1	73	0	1	3	0.3703	0.2372	1	1	0.653	7	82	0
38	1	74	0	1	3	0.3703	0.2372	1	1	0.564	8	82	0
38	1	75	1	1	1	0.3703	0.2372	0	1	0.503	85	0	0
38	1	76	1	2	3	0.3703	0.2372	1	1	0.927	50	82	0
38	1	77	9	2	3	0.3703	0.2372	0	1	0.697	0	0	0
38	1	78	9	2	3	0.3703	0.2372	1	1	0.609	0	82	0
38	1	79	9	1	1	0.3703	0.2372	0	1	0.547	0	82	82
38	1	80	0	2	3	0.3703	0.2372	1	1	0.646	7	0	82
38	1	81	0	1	3	0.3703	0.2372	1	1	1.041	5	82	0
38	1	82	1	1	3	0.3703	0.2372	0	1	0.545	81	0	0
38	1	83	1	2	3	0.3703	0.2372	1	1	0.667	68	82	0
38	1	84	0	1	3	0.3703	0.2372	1	1	0.466	9	82	0
38	1	85	1	2	3	0.3703	0.2372	0	1	0.578	77	0	0
38	1	86	1	1	3	0.3703	0.2372	0	1	0.435	91	0	0
38	1	87	0	2	3	0.3703	0.2372	0	1	0.493	9	82	82
38	1	88	9	2	3	0.3703	0.2372	1	1	0.842	0	0	82
38	1	89	1	1	1	0.3703	0.2372	0	1	0.474	88	0	0
38	1	90	0	2	2	0.3703	0.2372	0	1	0.595	8	82	82
38	1	91	1	2	3	0.3703	0.2372	0	0	0.519	0	0	0
38	1	92	1	2	3	0.3703	0.2372	0	1	0.515	84	0	0
38	1	93	9	1	1	0.3703	0.2372	1	1	0.599	0	0	82
38	1	94	0	2	3	0.3703	0.2372	1	1	0.576	8	0	82
38	1	95	1	1	1	0.3703	0.2372	1	0	0.377	0	0	82
38	1	96	0	2	1	0.3703	0.2372	0	1	0.902	5	82	82
38	1	97	9	1	1	0.3703	0.2372	1	1	0.428	0	0	82
38	1	98	0	1	1	0.3703	0.2372	1	1	0.699	7	82	0
38	1	99	9	1	1	0.3703	0.2372	0	1	0.432	0	82	82
38	1	100	9	2	2	0.3703	0.2372	0	1	0.542	0	0	0
38	1	101	1	1	3	0.3703	0.2372	1	1	0.736	61	0	82
38	1	102	9	2	1	0.3703	0.2372	1	1	0.813	0	0	82
38	1	103	0	1	3	0.3703	0.2372	0	1	0.463	9	82	82
38	1	104	1	2	3	0.3703	0.2372	1	1	0.456	89	82	0
38	1	105	9	1	3	0.3703	0.2372	1	1	0.495	0	0	82
38	1	106	1	2	2	0.3703	0.2372	0	1	0.597	75	0	0
38	1	107	1	2	3	0.3703	0.2372	1	1	0.533	82	82	0
38	1	108	0	2	3	0.3703	0.2372	0	1	0.585	8	82	82
38	1	109	0	2	1	0.3703	0.2372	1	1	0.498	9	0	82
38	1	110	1	2	2	0.3703	0.2372	0	1	0.432	92	0	0
38	1	111	1	1	1	0.3703	0.2372	0	1	0.462	89	0	0
38	1	112	1	2	3	0.3703	0.2372	1	1	0.468	88	82	0
38	1	113	1	2	2	0.3703	0.2372	0	1	0.387	96	0	0
38	1	114	0	2	3	0.3703	0.2372	0	0	0.381	0	82	82
38	1	115	0	2	2	0.3703	0.2372	1	0	0.502	0	0	82
38	1	116	9	1	2	0.3703	0.2372	1	1	0.547	0	0	82
38	1	117	1	2	2	0.3703	0.2372	0	1	0.414	94	0	0
38	1	118	9	2	3	0.3703	0.2372	1	1	0.511	0	0	82
38	1	119	9	1	2	0.3703	0.2372	0	1	0.478	0	82	82
38	1	120	0	2	2	0.3703	0.2372	1	1	0.499	9	0	82
38	1	121	9	1	3	0.3703	0.2372	1	0	0.652	0	82	0
38	1	122	0	2	3	0.3703	0.2372	1	1	0.745	6	0	82
38	1	123	0	1	3	0.3703	0.2372	0	1	0.485	9	82	82
38	1	124	0	1	3	0.3703	0.2372	1	1	0.755	6	82	0
38	1	125	0	1	1	0.3703	0.2372	1	1	0.918	5	82	0
38	1	126	0	2	2	0.3703	0.2372	0	1	0.457	9	82	82
38	1	127	1	2	3	0.3703	0.2372	0	1	0.544	81	0	0
38	1	128	0	1	3	0.3703	0.2372	0	1	0.459	9	82	82
38	1	129	0	1	1	0.3703	0.2372	1	1	0.664	7	82	0
38	1	130	1	1	3	0.3703	0.2372	0	1	0.405	95	0	0
38	1	131	9	1	3	0.3703	0.2372	1	0	0.628	0	82	0
38	1	132	0	2	3	0.3703	0.2372	0	0	0.518	0	82	82
38	1	133	0	2	1	0.3703	0.2372	1	1	0.556	8	0	82
38	1	134	1	2	3	0.3703	0.2372	0	1	0.461	89	0	0
38	1	135	0	2	3	0.3703	0.2372	1	1	0.652	7	0	82
38	1	136	0	2	3	0.3703	0.2372	0	1	0.566	8	82	82
38	1	137	0	2	3	0.3703	0.2372	1	1	0.498	9	0	82
38	1	138	1	2	2	0.3703	0.2372	1	1	0.550	80	82	0
38	1	139	0	1	3	0.3703	0.2372	1	1	0.435	9	82	0
38	1	140	1	1	1	0.3703	0.2372	0	1	0.410	94	0	0
38	1	141	0	2	1	0.3703	0.2372	0	1	0.549	8	82	82
38	1	142	1	1	3	0.3703	0.2372	0	1	0.720	63	0	0
38	1	143	9	2	2	0.3703	0.2372	1	1	0.484	0	0	82
38	1	144	0	1	3	0.3703	0.2372	0	1	0.640	7	82	82
38	1	145	1	1	3	0.3703	0.2372	0	1	0.511	84	0	0
38	1	146	0	1	3	0.3703	0.2372	1	1	0.564	8	82	0
38	1	147	0	2	3	0.3703	0.2372	0	1	0.792	6	82	82
38	1	148	0	1	1	0.3703	0.2372	0	1	0.681	7	82	82
38	1	149	0	1	1	0.3703	0.2372	0	1	0.430	9	82	82
38	1	150	1	1	3	0.3703	0.2372	0	1	0.400	95	0	0
38	1	151	0	2	2	0.3703	0.2372	1	1	0.611	7	0	82
38	1	152	0	1	1	0.3703	0.2372	1	1	0.483	9	82	0
38	1	153	0	1	1	0.3703	0.2372	1	0	0.962	0	82	0
38	1	154	0	2	3	0.3703	0.2372	1	1	0.750	6	0	82
38	1	155	1	2	3	0.3703	0.2372	1	1	0.755	59	82	0
38	1	156	0	2	2	0.3703	0.2372	1	1	0.551	8	0	82
38	1	157	1	1	1	0.3703	0.2372	0	1	0.522	83	0	0
38	1	158	1	2	1	0.3703	0.2372	0	1	0.710	64	0	0
38	1	159	0	2	3	0.3703	0.2372	0	1	0.541	8	82	82
38	1	160	9	1	3	0.3703	0.2372	0	1	0.442	0	0	0
38	1	161	9	2	3	0.3703	0.2372	0	1	0.555	0	82	82
38	1	162	1	2	2	0.3703	0.2372	1	1	0.462	89	82	0
38	1	163	1	2	3	0.3703	0.2372	0	1	0.575	78	0	0
38	1	164	9	2	2	0.3703	0.2372	1	1	0.514	0	82	0
38	1	165	1	2	3	0.3703	0.2372	0	1	0.578	77	0	0
38	1	166	0	2	3	0.3703	0.2372	0	1	0.643	7	82	82
38	1	167	0	1	3	0.3703	0.2372	1	1	0.614	7	82	0
38	1	168	0	2	2	0.3703	0.2372	0	1	0.448	9	82	82
38	1	169	0	2	2	0.3703	0.2372	1	1	0.470	9	0	82
38	1	170	1	2	2	0.3703	0.2372	1	1	0.598	75	82	0
38	1	171	9	1	1	0.3703	0.2372	0	1	0.464	0	0	0
38	1	172	0	1	1	0.3703	0.2372	1	1	0.511	8	82	0
38	1	173	0	1	3	0.3703	0.2372	0	1	0.412	9	82	82
38	1	174	1	2	2	0.3703	0.2372	1	1	0.404	95	82	0
