sub	sess	t	loc	co1	co2	or	resp	rt
120	1	1	1	1.0000	1.0000	0	0	2.659
120	1	2	2	1.0000	1.0000	0	1	2.441
120	1	3	1	1.0000	1.0000	1	1	2.312
120	1	4	1	1.0000	1.0000	1	1	1.733
120	1	5	2	1.0000	1.0000	0	1	1.537
120	1	6	2	1.0000	1.0000	0	1	1.754
120	1	7	1	1.0000	1.0000	1	1	1.533
120	1	8	1	1.0000	1.0000	0	1	2.123
120	1	9	2	1.0000	1.0000	0	1	1.417
120	1	10	2	1.0000	1.0000	0	1	1.147
120	1	11	1	1.0000	1.0000	1	1	1.172
120	1	12	1	1.0000	1.0000	0	1	1.157
120	1	13	1	1.0000	1.0000	1	1	0.934
120	1	14	2	1.0000	1.0000	1	1	1.952
120	1	15	1	1.0000	1.0000	1	1	1.373
120	1	16	1	1.0000	1.0000	0	1	1.434
120	1	17	2	1.0000	1.0000	0	1	1.128
120	1	18	2	1.0000	1.0000	1	1	0.917
120	1	19	1	1.0000	1.0000	0	1	1.097
120	1	20	2	1.0000	1.0000	1	1	2.030
120	1	21	1	1.0000	1.0000	1	1	2.630
120	1	22	2	1.0000	1.0000	0	1	2.014
120	1	23	2	1.0000	1.0000	0	0	2.177
120	1	24	1	1.0000	1.0000	0	1	1.554
120	1	25	1	1.0000	1.0000	0	1	1.485
120	1	26	1	1.0000	1.0000	1	1	1.008
120	1	27	2	1.0000	1.0000	1	1	1.536
120	1	28	2	1.0000	1.0000	1	1	1.395
120	1	29	2	0.2500	0.2500	1	1	1.097
120	1	30	2	0.2629	0.2629	0	0	1.550
120	1	31	2	0.2758	0.2758	0	1	0.960
120	1	32	1	0.2887	0.2887	0	1	1.882
120	1	33	1	0.3016	0.3016	1	1	1.393
120	1	34	1	0.3145	0.3145	0	1	1.652
120	1	35	2	0.3274	0.3274	0	1	1.181
120	1	36	1	0.3403	0.3403	1	1	0.855
120	1	37	2	0.3532	0.3532	1	1	1.991
120	1	38	2	0.3661	0.3661	0	1	0.799
120	1	39	1	0.3790	0.3790	1	1	0.962
120	1	40	2	0.3919	0.3919	0	1	0.918
120	1	41	1	0.4048	0.4048	0	1	1.242
120	1	42	1	0.4177	0.4177	1	1	0.999
120	1	43	2	0.4306	0.4306	0	1	1.209
120	1	44	2	0.4435	0.4435	1	1	1.049
120	1	45	2	0.4565	0.4565	1	1	1.177
120	1	46	2	0.4694	0.4694	0	1	0.908
120	1	47	1	0.4823	0.4823	0	1	1.376
120	1	48	1	0.4952	0.4952	1	1	1.036
120	1	49	1	0.5081	0.5081	1	1	1.045
120	1	50	2	0.5210	0.5210	0	1	1.404
120	1	51	1	0.5339	0.5339	0	1	1.212
120	1	52	2	0.5468	0.5468	1	1	1.542
120	1	53	1	0.5597	0.5597	1	1	1.705
120	1	54	1	0.5726	0.5726	0	1	0.735
120	1	55	2	0.5855	0.5855	1	1	0.971
120	1	56	1	0.5984	0.5984	1	1	0.798
120	1	57	2	0.6113	0.6113	1	1	0.774
120	1	58	1	0.6242	0.6242	1	1	0.784
120	1	59	2	0.6371	0.6371	0	1	1.282
120	1	60	2	0.6500	0.6500	1	1	0.863
120	1	61	1	0.2500	0.2500	0	1	0.883
120	1	62	1	0.2629	0.2629	0	1	1.425
120	1	63	1	0.2758	0.2758	1	1	0.699
120	1	64	1	0.2887	0.2887	1	1	0.752
120	1	65	2	0.3016	0.3016	1	1	1.139
120	1	66	2	0.3145	0.3145	0	1	0.808
120	1	67	2	0.3274	0.3274	1	1	0.746
120	1	68	2	0.3403	0.3403	1	1	0.708
120	1	69	1	0.3532	0.3532	0	1	0.667
120	1	70	1	0.3661	0.3661	0	1	0.736
120	1	71	1	0.3790	0.3790	1	1	0.876
120	1	72	2	0.3919	0.3919	0	1	1.139
120	1	73	1	0.4048	0.4048	0	1	1.131
120	1	74	2	0.4177	0.4177	0	1	1.343
120	1	75	2	0.4306	0.4306	0	1	0.729
120	1	76	1	0.4435	0.4435	0	0	0.838
120	1	77	1	0.4565	0.4565	0	1	0.676
120	1	78	1	0.4694	0.4694	0	1	0.874
120	1	79	2	0.4823	0.4823	1	1	0.960
120	1	80	1	0.4952	0.4952	0	1	0.753
120	1	81	1	0.5081	0.5081	1	1	0.843
120	1	82	2	0.5210	0.5210	1	1	0.860
120	1	83	2	0.5339	0.5339	1	1	0.730
120	1	84	2	0.5468	0.5468	0	1	0.733
120	1	85	2	0.5597	0.5597	1	1	1.273
120	1	86	1	0.5726	0.5726	1	1	0.726
120	1	87	1	0.5855	0.5855	1	1	0.803
120	1	88	2	0.5984	0.5984	0	1	0.606
120	1	89	1	0.6113	0.6113	1	1	0.679
120	1	90	2	0.6242	0.6242	0	1	0.996
120	1	91	1	0.6371	0.6371	0	1	1.318
120	1	92	2	0.6500	0.6500	1	1	0.756
120	1	93	2	0.6371	0.2293	1	1	0.945
120	1	94	1	0.2562	0.2293	0	1	1.030
120	1	95	2	0.2562	0.2218	0	0	1.271
120	1	96	2	0.2562	0.2435	1	1	0.645
120	1	97	1	0.2443	0.2435	0	1	1.290
120	1	98	1	0.2307	0.2435	0	1	1.553
120	1	99	1	0.2152	0.2435	0	1	0.813
120	1	100	2	0.2152	0.2370	0	1	1.615
120	1	101	1	0.1976	0.2370	0	1	1.045
120	1	102	2	0.1976	0.2306	1	1	0.923
120	1	103	1	0.1781	0.2306	0	1	1.968
120	1	104	1	0.1581	0.2306	1	1	1.002
120	1	105	2	0.1581	0.2243	0	1	1.052
120	1	106	2	0.1581	0.2181	0	1	1.058
120	1	107	2	0.1581	0.2120	1	1	1.538
120	1	108	1	0.1392	0.2120	1	1	0.896
120	1	109	2	0.1392	0.2061	0	1	1.798
120	1	110	2	0.1392	0.2001	1	1	0.888
120	1	111	1	0.1222	0.2001	0	1	1.262
120	1	112	2	0.1222	0.1944	0	1	1.140
120	1	113	2	0.1222	0.1888	1	1	0.992
120	1	114	2	0.1222	0.1833	1	1	0.839
120	1	115	1	0.1069	0.1833	0	1	0.807
120	1	116	2	0.1069	0.1778	1	1	1.985
120	1	117	1	0.0929	0.1778	0	1	0.851
120	1	118	1	0.0800	0.1778	1	1	0.756
120	1	119	2	0.0800	0.1725	0	1	1.152
120	1	120	2	0.0800	0.1672	0	1	2.219
120	1	121	2	0.0800	0.1621	1	1	1.805
