sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
146	1	1	9	2	2	0.0857	0.3339	1	0	0.449	0	0	82
146	1	2	0	1	1	0.0857	0.3339	1	1	0.506	8	82	0
146	1	3	1	1	1	0.0857	0.3339	0	0	0.472	0	0	0
146	1	4	0	1	3	0.0857	0.3339	1	0	0.483	0	82	0
146	1	5	0	2	3	0.0857	0.3339	0	1	0.385	10	82	82
146	1	6	1	1	1	0.0857	0.3339	1	1	0.473	88	0	82
146	1	7	0	2	2	0.0857	0.3339	0	1	0.327	10	82	82
146	1	8	1	1	1	0.0857	0.3339	1	1	0.460	89	0	82
146	1	9	0	2	3	0.0857	0.3339	1	0	0.336	0	0	82
146	1	10	0	1	3	0.0857	0.3339	0	0	0.435	0	82	82
146	1	11	0	2	1	0.0857	0.3339	0	1	0.557	8	82	82
146	1	12	1	2	2	0.0857	0.3339	0	1	0.503	85	0	0
146	1	13	1	1	3	0.0857	0.3339	0	0	0.487	0	0	0
146	1	14	0	1	2	0.0857	0.3339	0	1	0.599	8	82	82
146	1	15	1	1	2	0.0857	0.3339	1	1	0.718	63	0	82
146	1	16	9	1	1	0.0857	0.3339	1	1	0.487	0	82	0
146	1	17	0	2	3	0.0857	0.3339	1	1	0.538	8	0	82
146	1	18	0	1	1	0.0857	0.3339	1	1	0.643	7	82	0
146	1	19	1	2	2	0.0857	0.3339	0	1	0.442	91	0	0
146	1	20	0	2	3	0.0857	0.3339	1	1	0.505	8	0	82
146	1	21	9	1	1	0.0857	0.3339	0	1	0.558	0	0	0
146	1	22	1	2	3	0.0857	0.3339	0	1	0.438	91	0	0
146	1	23	1	2	3	0.0857	0.3339	0	1	0.485	87	0	0
146	1	24	0	1	3	0.0857	0.3339	1	1	0.486	9	82	0
146	1	25	1	2	2	0.0857	0.3339	0	1	0.404	95	0	0
146	1	26	1	1	3	0.0857	0.3339	0	0	0.402	0	0	0
146	1	27	1	1	1	0.0857	0.3339	1	1	0.482	87	0	82
146	1	28	1	2	3	0.0857	0.3339	1	1	0.384	97	82	0
146	1	29	9	2	2	0.0857	0.3339	1	1	0.384	0	82	0
146	1	30	9	2	3	0.0857	0.3339	0	1	0.443	0	0	0
146	1	31	1	2	1	0.0857	0.3339	0	1	0.467	88	0	0
146	1	32	9	2	2	0.0857	0.3339	1	1	0.443	0	0	82
146	1	33	0	1	1	0.0857	0.3339	0	0	0.430	0	82	82
146	1	34	1	2	3	0.0857	0.3339	0	1	0.411	94	0	0
146	1	35	1	1	1	0.0857	0.3339	0	0	0.451	0	0	0
146	1	36	1	2	2	0.0857	0.3339	1	1	0.527	82	82	0
146	1	37	1	1	3	0.0857	0.3339	0	1	0.451	90	0	0
146	1	38	1	2	2	0.0857	0.3339	0	1	0.510	84	0	0
146	1	39	0	1	1	0.0857	0.3339	0	1	0.435	9	82	82
146	1	40	1	1	3	0.0857	0.3339	0	1	0.474	88	0	0
146	1	41	1	1	3	0.0857	0.3339	0	1	0.519	83	0	0
146	1	42	1	2	2	0.0857	0.3339	0	1	0.432	92	0	0
146	1	43	9	2	1	0.0857	0.3339	1	1	0.557	0	0	82
146	1	44	0	1	3	0.0857	0.3339	0	1	0.459	9	82	82
146	1	45	1	1	1	0.0857	0.3339	0	1	0.518	83	0	0
146	1	46	1	2	3	0.0857	0.3339	0	1	0.425	92	0	0
146	1	47	0	1	3	0.0857	0.3339	0	1	0.451	9	82	82
146	1	48	0	2	3	0.0857	0.3339	0	1	0.456	9	82	82
146	1	49	0	2	2	0.0857	0.3339	0	1	0.328	10	82	82
146	1	50	1	1	2	0.0857	0.3339	0	0	0.442	0	0	0
146	1	51	9	2	3	0.0857	0.3339	0	1	0.382	0	82	82
146	1	52	9	2	3	0.0857	0.3339	1	1	0.495	0	82	0
146	1	53	9	1	3	0.0857	0.3339	0	1	0.401	0	82	82
146	1	54	0	1	3	0.0857	0.3339	0	1	0.478	9	82	82
146	1	55	1	1	2	0.0857	0.3339	0	1	0.471	88	0	0
146	1	56	1	1	3	0.0857	0.3339	1	0	0.421	0	0	82
146	1	57	0	2	3	0.0857	0.3339	1	1	1.056	5	0	82
146	1	58	0	1	1	0.0857	0.3339	0	1	0.428	9	82	82
146	1	59	1	2	3	0.0857	0.3339	1	1	0.532	82	82	0
146	1	60	1	1	1	0.0857	0.3339	0	1	0.395	96	0	0
146	1	61	1	1	2	0.0857	0.3339	0	1	0.463	89	0	0
146	1	62	0	1	1	0.0857	0.3339	1	1	0.521	8	82	0
146	1	63	0	1	1	0.0857	0.3339	1	1	0.648	7	82	0
146	1	64	9	1	1	0.0857	0.3339	0	1	0.488	0	82	82
146	1	65	9	1	3	0.0857	0.3339	1	1	0.581	0	82	0
146	1	66	1	2	2	0.0857	0.3339	0	1	0.490	86	0	0
146	1	67	9	1	3	0.0857	0.3339	0	1	0.720	0	0	0
146	1	68	0	2	1	0.0857	0.3339	0	1	0.388	10	82	82
146	1	69	1	1	1	0.0857	0.3339	1	1	0.453	90	0	82
146	1	70	9	1	2	0.0857	0.3339	1	1	0.562	0	82	0
146	1	71	0	1	1	0.0857	0.3339	0	1	0.602	7	82	82
146	1	72	0	2	2	0.0857	0.3339	0	1	0.407	9	82	82
146	1	73	1	2	3	0.0857	0.3339	1	1	0.497	85	82	0
146	1	74	0	2	2	0.0857	0.3339	0	1	0.402	9	82	82
146	1	75	1	2	2	0.0857	0.3339	1	1	0.400	95	82	0
146	1	76	9	1	1	0.0857	0.3339	1	0	0.672	0	0	82
146	1	77	0	2	2	0.0857	0.3339	0	0	0.633	0	82	82
146	1	78	1	2	3	0.0857	0.3339	0	1	0.393	96	0	0
146	1	79	1	2	2	0.0857	0.3339	0	1	0.417	93	0	0
146	1	80	1	1	1	0.0857	0.3339	1	1	0.480	87	0	82
146	1	81	1	1	3	0.0857	0.3339	0	1	0.514	84	0	0
146	1	82	1	1	3	0.0857	0.3339	1	0	0.855	0	0	82
146	1	83	0	1	3	0.0857	0.3339	1	0	0.593	0	82	0
146	1	84	1	1	1	0.0857	0.3339	1	0	0.799	0	0	82
146	1	85	1	1	3	0.0857	0.3339	1	0	0.578	0	0	82
146	1	86	1	2	2	0.0857	0.3339	0	1	0.598	75	0	0
146	1	87	9	2	2	0.0857	0.3339	1	1	0.490	0	82	0
146	1	88	1	1	3	0.0857	0.3339	1	1	0.486	86	0	82
146	1	89	0	1	1	0.0857	0.3339	1	0	0.586	0	82	0
146	1	90	0	1	3	0.0857	0.3339	1	1	0.470	9	82	0
146	1	91	9	1	2	0.0857	0.3339	1	1	0.687	0	0	82
146	1	92	0	2	3	0.0857	0.3339	0	1	0.424	9	82	82
146	1	93	1	1	1	0.0857	0.3339	1	1	0.502	85	0	82
146	1	94	0	1	3	0.0857	0.3339	0	1	0.526	8	82	82
146	1	95	1	1	3	0.0857	0.3339	1	1	0.559	79	0	82
146	1	96	9	1	1	0.0857	0.3339	0	1	0.462	0	0	0
146	1	97	1	1	3	0.0857	0.3339	0	1	0.418	93	0	0
146	1	98	1	1	1	0.0857	0.3339	1	1	0.493	86	0	82
146	1	99	9	2	2	0.0857	0.3339	0	1	0.462	0	82	82
146	1	100	1	2	2	0.0857	0.3339	0	1	0.386	96	0	0
146	1	101	1	2	2	0.0857	0.3339	1	1	0.470	88	82	0
146	1	102	0	2	3	0.0857	0.3339	1	1	0.462	9	0	82
146	1	103	0	1	1	0.0857	0.3339	1	1	0.507	8	82	0
146	1	104	0	1	1	0.0857	0.3339	1	1	0.788	6	82	0
146	1	105	1	2	3	0.0857	0.3339	1	1	0.485	87	82	0
146	1	106	9	2	3	0.0857	0.3339	1	1	0.499	0	0	82
146	1	107	9	2	2	0.0857	0.3339	0	1	0.436	0	0	0
146	1	108	1	2	2	0.0857	0.3339	0	1	0.324	100	0	0
146	1	109	1	1	3	0.0857	0.3339	1	1	0.469	88	0	82
146	1	110	1	2	3	0.0857	0.3339	1	1	0.506	84	82	0
146	1	111	9	2	3	0.0857	0.3339	1	0	0.443	0	0	82
146	1	112	0	1	3	0.0857	0.3339	1	1	0.621	7	82	0
146	1	113	9	2	3	0.0857	0.3339	0	1	0.397	0	82	82
146	1	114	0	2	2	0.0857	0.3339	1	1	0.499	9	0	82
146	1	115	0	2	3	0.0857	0.3339	0	1	0.417	9	82	82
146	1	116	0	2	3	0.0857	0.3339	0	1	0.466	9	82	82
146	1	117	0	1	3	0.0857	0.3339	0	1	0.664	7	82	82
146	1	118	0	1	1	0.0857	0.3339	1	1	0.731	6	82	0
146	1	119	0	2	2	0.0857	0.3339	0	1	0.370	10	82	82
146	1	120	0	1	1	0.0857	0.3339	0	1	0.460	9	82	82
146	1	121	1	2	1	0.0857	0.3339	0	1	0.616	73	0	0
146	1	122	1	1	2	0.0857	0.3339	0	1	0.485	87	0	0
146	1	123	0	1	3	0.0857	0.3339	1	1	0.584	8	82	0
146	1	124	0	2	1	0.0857	0.3339	1	1	0.790	6	0	82
146	1	125	1	2	3	0.0857	0.3339	1	1	0.406	94	82	0
146	1	126	0	1	1	0.0857	0.3339	0	1	0.460	9	82	82
146	1	127	9	1	1	0.0857	0.3339	1	0	0.898	0	82	0
146	1	128	1	1	3	0.0857	0.3339	1	1	0.633	72	0	82
146	1	129	1	1	3	0.0857	0.3339	0	1	0.530	82	0	0
146	1	130	0	1	2	0.0857	0.3339	1	1	0.814	5	82	0
146	1	131	1	1	1	0.0857	0.3339	0	1	0.418	93	0	0
146	1	132	9	1	1	0.0857	0.3339	0	1	0.396	0	82	82
146	1	133	1	2	3	0.0857	0.3339	1	1	0.452	90	82	0
146	1	134	0	1	1	0.0857	0.3339	0	1	0.436	9	82	82
146	1	135	0	1	3	0.0857	0.3339	0	1	0.515	8	82	82
146	1	136	0	1	1	0.0857	0.3339	0	1	0.400	10	82	82
146	1	137	1	1	3	0.0857	0.3339	1	1	0.484	87	0	82
146	1	138	1	1	1	0.0857	0.3339	0	1	0.618	73	0	0
146	1	139	1	2	2	0.0857	0.3339	1	1	0.532	82	82	0
146	1	140	0	2	2	0.0857	0.3339	1	1	0.465	9	0	82
146	1	141	0	2	2	0.0857	0.3339	0	1	0.413	9	82	82
146	1	142	1	1	3	0.0857	0.3339	0	1	0.728	62	0	0
146	1	143	1	2	2	0.0857	0.3339	0	1	0.392	96	0	0
146	1	144	0	2	1	0.0857	0.3339	0	1	0.409	9	82	82
146	1	145	0	1	3	0.0857	0.3339	0	1	0.496	9	82	82
146	1	146	1	2	2	0.0857	0.3339	1	1	0.401	95	82	0
146	1	147	0	1	2	0.0857	0.3339	0	1	0.542	8	82	82
146	1	148	0	2	1	0.0857	0.3339	0	1	0.436	9	82	82
146	1	149	0	2	2	0.0857	0.3339	0	1	0.409	9	82	82
146	1	150	9	1	1	0.0857	0.3339	0	1	0.367	0	0	0
146	1	151	1	1	1	0.0857	0.3339	1	1	0.425	92	0	82
146	1	152	0	2	2	0.0857	0.3339	0	1	0.346	10	82	82
146	1	153	0	1	3	0.0857	0.3339	1	1	0.779	6	82	0
146	1	154	1	2	2	0.0857	0.3339	0	1	0.375	98	0	0
146	1	155	0	2	1	0.0857	0.3339	1	1	0.851	5	0	82
146	1	156	0	1	2	0.0857	0.3339	0	1	0.504	8	82	82
146	1	157	0	2	2	0.0857	0.3339	1	1	0.606	7	0	82
146	1	158	1	1	3	0.0857	0.3339	0	1	0.419	93	0	0
146	1	159	1	1	3	0.0857	0.3339	1	1	0.446	90	0	82
146	1	160	0	2	2	0.0857	0.3339	0	1	0.401	9	82	82
146	1	161	1	2	2	0.0857	0.3339	1	1	0.882	50	82	0
146	1	162	9	1	3	0.0857	0.3339	1	1	0.390	0	0	82
146	1	163	1	1	1	0.0857	0.3339	1	1	0.488	86	0	82
146	1	164	0	1	3	0.0857	0.3339	0	1	0.470	9	82	82
146	1	165	1	2	1	0.0857	0.3339	1	1	0.391	96	82	0
146	1	166	0	1	3	0.0857	0.3339	1	1	0.645	7	82	0
146	1	167	1	2	3	0.0857	0.3339	0	1	0.632	72	0	0
146	1	168	1	2	2	0.0857	0.3339	0	1	0.464	89	0	0
146	1	169	1	2	3	0.0857	0.3339	0	1	0.377	97	0	0
146	1	170	9	1	1	0.0857	0.3339	0	1	0.443	0	0	0
146	1	171	0	1	3	0.0857	0.3339	0	1	0.596	8	82	82
146	1	172	0	2	3	0.0857	0.3339	1	1	0.556	8	0	82
146	1	173	1	1	3	0.0857	0.3339	0	1	0.421	93	0	0
146	1	174	0	1	1	0.0857	0.3339	0	1	0.428	9	82	82
146	1	175	0	1	1	0.0857	0.3339	1	0	0.572	0	82	0
146	1	176	9	2	2	0.0857	0.3339	0	1	0.436	0	0	0
146	1	177	9	2	2	0.0857	0.3339	1	1	0.646	0	0	82
146	1	178	9	1	2	0.0857	0.3339	0	0	0.465	0	82	82
146	1	179	1	1	1	0.0857	0.3339	0	1	0.430	92	0	0
146	1	180	1	2	2	0.0857	0.3339	1	1	0.417	93	82	0
146	1	181	9	1	1	0.0857	0.3339	1	0	0.802	0	82	0
146	1	182	0	1	1	0.0857	0.3339	0	1	0.426	9	82	82
146	1	183	1	1	1	0.0857	0.3339	0	1	0.453	90	0	0
146	1	184	9	1	3	0.0857	0.3339	0	1	0.430	0	0	0
146	1	185	9	2	3	0.0857	0.3339	0	1	0.489	0	0	0
146	1	186	0	2	3	0.0857	0.3339	0	1	0.416	9	82	82
146	1	187	1	1	1	0.0857	0.3339	1	0	0.504	0	0	82
146	1	188	0	2	3	0.0857	0.3339	0	1	0.410	9	82	82
146	1	189	0	2	2	0.0857	0.3339	0	1	0.387	10	82	82
146	1	190	0	2	3	0.0857	0.3339	1	1	0.595	8	0	82
146	1	191	0	2	2	0.0857	0.3339	1	1	0.673	7	0	82
146	1	192	1	2	3	0.0857	0.3339	0	1	0.403	95	0	0
146	1	193	0	2	3	0.0857	0.3339	1	1	0.802	5	0	82
146	1	194	9	1	3	0.0857	0.3339	1	0	0.737	0	82	0
146	1	195	1	1	3	0.0857	0.3339	1	1	0.711	64	0	82
146	1	196	0	2	2	0.0857	0.3339	0	1	0.480	9	82	82
146	1	197	9	1	3	0.0857	0.3339	1	1	0.445	0	0	82
146	1	198	0	1	1	0.0857	0.3339	0	1	0.563	8	82	82
146	1	199	9	1	3	0.0857	0.3339	0	1	0.573	0	0	0
146	1	200	9	2	3	0.0857	0.3339	1	1	0.562	0	82	0
146	1	201	9	2	2	0.0857	0.3339	1	1	0.396	0	82	0
146	1	202	0	2	3	0.0857	0.3339	0	1	0.381	10	82	82
146	1	203	0	1	1	0.0857	0.3339	1	1	0.688	7	82	0
146	1	204	1	2	2	0.0857	0.3339	1	1	0.378	97	82	0
