sub	sess	t	loc	cue	co1	co2	or	resp	rt
146	1	1	2	2	0.0857	0.3339	1	1	0.836
146	1	2	2	2	0.0857	0.3339	1	1	0.639
146	1	3	2	2	0.0857	0.3339	1	1	0.591
146	1	4	1	1	0.0857	0.3339	0	1	0.517
146	1	5	1	3	0.0857	0.3339	1	1	2.802
146	1	6	2	3	0.0857	0.3339	0	1	0.959
146	1	7	2	3	0.0857	0.3339	1	1	0.671
146	1	8	2	2	0.0857	0.3339	1	1	0.595
146	1	9	1	1	0.0857	0.3339	0	1	0.514
146	1	10	1	1	0.0857	0.3339	1	1	0.568
146	1	11	1	1	0.0857	0.3339	0	1	0.679
146	1	12	1	2	0.0857	0.3339	1	1	1.909
146	1	13	2	2	0.0857	0.3339	0	1	0.565
146	1	14	2	2	0.0857	0.3339	0	1	0.632
146	1	15	1	2	0.0857	0.3339	0	0	1.399
146	1	16	2	2	0.0857	0.3339	0	1	0.509
146	1	17	2	3	0.0857	0.3339	1	1	0.515
146	1	18	1	3	0.0857	0.3339	1	1	0.805
146	1	19	1	1	0.0857	0.3339	1	1	0.672
146	1	20	2	3	0.0857	0.3339	0	1	0.846
146	1	21	2	2	0.0857	0.3339	0	1	0.528
146	1	22	1	1	0.0857	0.3339	1	1	0.566
146	1	23	2	1	0.0857	0.3339	1	1	2.030
146	1	24	1	1	0.0857	0.3339	1	1	0.564
146	1	25	2	3	0.0857	0.3339	0	1	0.596
146	1	26	2	1	0.0857	0.3339	0	1	0.602
146	1	27	2	3	0.0857	0.3339	1	1	0.601
146	1	28	1	1	0.0857	0.3339	0	1	0.549
146	1	29	1	1	0.0857	0.3339	0	1	0.597
146	1	30	1	2	0.0857	0.3339	0	1	0.664
146	1	31	2	2	0.0857	0.3339	1	0	0.546
146	1	32	2	2	0.0857	0.3339	1	1	0.595
146	1	33	1	1	0.0857	0.3339	1	0	0.913
146	1	34	1	1	0.0857	0.3339	1	1	0.701
146	1	35	1	1	0.0857	0.3339	0	1	0.650
146	1	36	2	2	0.0857	0.3339	0	1	0.799
146	1	37	2	2	0.0857	0.3339	1	1	0.670
146	1	38	1	1	0.0857	0.3339	1	1	0.568
146	1	39	1	3	0.0857	0.3339	0	1	0.674
146	1	40	2	3	0.0857	0.3339	0	1	0.679
146	1	41	2	2	0.0857	0.3339	0	1	0.533
146	1	42	2	2	0.0857	0.3339	0	1	0.700
146	1	43	1	1	0.0857	0.3339	0	1	0.836
146	1	44	2	1	0.0857	0.3339	1	0	1.519
146	1	45	1	3	0.0857	0.3339	0	1	0.633
146	1	46	2	2	0.0857	0.3339	0	1	0.682
146	1	47	2	3	0.0857	0.3339	1	1	0.591
146	1	48	1	1	0.0857	0.3339	1	1	0.691
146	1	49	2	1	0.0857	0.3339	0	1	0.556
146	1	50	1	3	0.0857	0.3339	1	1	0.714
146	1	51	1	3	0.0857	0.3339	0	1	0.624
146	1	52	1	1	0.0857	0.3339	0	1	0.548
146	1	53	2	2	0.0857	0.3339	1	1	0.534
146	1	54	1	3	0.0857	0.3339	1	0	0.733
146	1	55	1	2	0.0857	0.3339	1	0	2.781
146	1	56	1	3	0.0857	0.3339	0	1	1.841
146	1	57	1	3	0.0857	0.3339	0	1	0.723
146	1	58	2	3	0.0857	0.3339	1	1	0.556
146	1	59	2	2	0.0857	0.3339	1	1	0.616
146	1	60	1	1	0.0857	0.3339	0	1	0.601
146	1	61	1	1	0.0857	0.3339	0	1	0.627
146	1	62	2	2	0.0857	0.3339	0	1	0.593
146	1	63	2	2	0.0857	0.3339	1	1	0.760
146	1	64	2	2	0.0857	0.3339	1	1	0.676
146	1	65	2	1	0.0857	0.3339	1	1	0.499
