sub	sess	t	loc	co1	co2	or	resp	rt
100	1	1	2	1.0000	1.0000	1	0	13.428
100	1	2	2	1.0000	1.0000	1	0	1.630
100	1	3	1	1.0000	1.0000	1	1	1.256
100	1	4	2	1.0000	1.0000	0	1	0.821
100	1	5	1	1.0000	1.0000	1	1	0.584
100	1	6	1	1.0000	1.0000	0	1	1.456
100	1	7	2	1.0000	1.0000	0	1	0.765
100	1	8	2	1.0000	1.0000	1	0	0.559
100	1	9	2	1.0000	1.0000	0	1	0.646
100	1	10	1	1.0000	1.0000	1	1	0.925
100	1	11	1	1.0000	1.0000	0	1	0.898
100	1	12	1	1.0000	1.0000	0	1	0.658
100	1	13	1	1.0000	1.0000	0	1	0.533
100	1	14	2	1.0000	1.0000	0	1	1.323
100	1	15	2	1.0000	1.0000	1	0	1.281
100	1	16	1	1.0000	1.0000	1	1	0.719
100	1	17	2	1.0000	1.0000	1	1	1.200
100	1	18	2	1.0000	1.0000	0	1	0.632
100	1	19	1	1.0000	1.0000	1	1	0.741
100	1	20	1	1.0000	1.0000	0	1	0.582
100	1	21	1	1.0000	1.0000	0	1	0.644
100	1	22	2	1.0000	1.0000	0	1	0.642
100	1	23	2	1.0000	1.0000	0	1	0.671
100	1	24	2	1.0000	1.0000	1	1	0.710
100	1	25	1	1.0000	1.0000	0	1	0.723
100	1	26	1	1.0000	1.0000	1	1	0.905
100	1	27	2	1.0000	1.0000	1	1	0.738
100	1	28	1	1.0000	1.0000	0	1	1.192
100	1	29	1	1.0000	1.0000	1	1	0.542
100	1	30	2	0.2500	0.2500	0	1	0.545
100	1	31	2	0.2629	0.2629	1	1	0.526
100	1	32	1	0.2758	0.2758	0	1	0.535
100	1	33	1	0.2887	0.2887	0	1	0.981
100	1	34	2	0.3016	0.3016	0	1	1.044
100	1	35	1	0.3145	0.3145	0	1	0.590
100	1	36	1	0.3274	0.3274	1	1	0.633
100	1	37	2	0.3403	0.3403	1	1	0.687
100	1	38	2	0.3532	0.3532	0	1	1.029
100	1	39	1	0.3661	0.3661	1	1	0.672
100	1	40	2	0.3790	0.3790	1	1	0.822
100	1	41	1	0.3919	0.3919	1	1	0.852
100	1	42	2	0.4048	0.4048	1	1	0.686
100	1	43	1	0.4177	0.4177	0	1	0.730
100	1	44	2	0.4306	0.4306	1	1	0.793
