sub	sess	t	loc	co1	co2	or	resp	rt
98	1	1	2	1.0000	1.0000	1	0	18.024
98	1	2	1	1.0000	1.0000	0	0	2.027
98	1	3	1	1.0000	1.0000	0	0	1.188
98	1	4	1	1.0000	1.0000	0	1	1.319
98	1	5	1	1.0000	1.0000	1	0	0.921
98	1	6	2	1.0000	1.0000	0	0	0.790
98	1	7	1	1.0000	1.0000	1	1	1.363
98	1	8	1	1.0000	1.0000	0	0	8.547
98	1	9	2	1.0000	1.0000	0	1	1.969
98	1	10	2	1.0000	1.0000	1	1	2.148
98	1	11	1	1.0000	1.0000	0	0	5.270
98	1	12	1	1.0000	1.0000	1	0	3.408
98	1	13	1	1.0000	1.0000	1	0	1.774
98	1	14	2	1.0000	1.0000	1	1	2.548
98	1	15	2	1.0000	1.0000	0	1	2.804
98	1	16	2	1.0000	1.0000	0	1	1.869
98	1	17	1	1.0000	1.0000	1	0	2.240
98	1	18	1	1.0000	1.0000	0	0	1.313
98	1	19	2	1.0000	1.0000	1	1	1.301
98	1	20	2	1.0000	1.0000	0	1	1.261
98	1	21	2	1.0000	1.0000	1	1	2.461
98	1	22	2	1.0000	1.0000	0	0	1.567
98	1	23	2	1.0000	1.0000	1	1	1.387
98	1	24	1	1.0000	1.0000	1	1	2.502
98	1	25	1	1.0000	1.0000	1	0	4.223
98	1	26	2	1.0000	1.0000	0	0	2.205
98	1	27	2	1.0000	1.0000	1	1	2.324
98	1	28	2	1.0000	1.0000	1	1	3.283
98	1	29	2	1.0000	1.0000	0	1	0.918
98	1	30	2	1.0000	1.0000	0	0	1.338
98	1	31	1	1.0000	1.0000	0	1	2.068
98	1	32	1	1.0000	1.0000	0	0	3.659
98	1	33	2	1.0000	1.0000	0	1	1.532
98	1	34	2	1.0000	1.0000	1	0	2.382
98	1	35	2	1.0000	1.0000	1	0	8.075
98	1	36	2	1.0000	1.0000	0	1	0.802
98	1	37	1	1.0000	1.0000	1	0	2.064
98	1	38	2	1.0000	1.0000	1	1	2.235
