sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
127	1	1	1	1	1	0.1217	0.0500	0	1	0.925	50	82	82
127	1	2	1	2	2	0.1217	0.0500	1	1	0.809	54	0	82
127	1	3	1	2	3	0.1217	0.0500	1	1	0.553	80	0	82
127	1	4	1	2	3	0.1217	0.0500	0	1	0.579	77	82	82
127	1	5	1	1	3	0.1217	0.0500	0	1	0.654	70	82	82
127	1	6	1	2	2	0.1217	0.0500	1	1	0.486	86	0	82
127	1	7	1	1	1	0.1217	0.0500	0	1	0.534	82	82	82
127	1	8	1	2	1	0.1217	0.0500	0	1	0.483	87	82	82
127	1	9	0	1	3	0.1217	0.0500	1	1	0.633	7	0	82
127	1	10	0	1	1	0.1217	0.0500	0	1	0.760	6	0	0
127	1	11	0	1	3	0.1217	0.0500	0	1	0.812	5	0	0
127	1	12	1	2	2	0.1217	0.0500	0	1	0.580	77	82	82
127	1	13	1	1	1	0.1217	0.0500	0	1	0.648	70	82	82
127	1	14	0	1	3	0.1217	0.0500	1	0	0.887	0	0	82
127	1	15	1	2	3	0.1217	0.0500	1	1	0.718	63	0	82
127	1	16	0	1	2	0.1217	0.0500	1	1	0.586	8	0	82
127	1	17	9	1	1	0.1217	0.0500	0	1	0.558	0	0	0
127	1	18	0	2	3	0.1217	0.0500	0	1	0.655	7	0	0
127	1	19	0	1	3	0.1217	0.0500	0	0	0.735	0	0	0
127	1	20	0	1	3	0.1217	0.0500	1	0	0.946	0	0	82
127	1	21	1	2	3	0.1217	0.0500	0	1	0.690	66	82	82
127	1	22	0	2	3	0.1217	0.0500	0	1	0.576	8	0	0
127	1	23	9	2	2	0.1217	0.0500	0	1	0.482	0	0	0
127	1	24	0	2	1	0.1217	0.0500	1	1	0.778	6	82	0
127	1	25	1	2	3	0.1217	0.0500	0	1	0.570	78	82	82
127	1	26	1	1	3	0.1217	0.0500	1	1	0.484	87	82	0
127	1	27	0	1	1	0.1217	0.0500	1	1	1.012	5	0	82
127	1	28	9	1	1	0.1217	0.0500	1	1	0.580	0	82	0
127	1	29	1	2	1	0.1217	0.0500	0	1	0.572	78	82	82
127	1	30	0	2	2	0.1217	0.0500	0	1	0.542	8	0	0
127	1	31	0	2	2	0.1217	0.0500	1	1	0.728	6	82	0
127	1	32	0	2	2	0.1217	0.0500	0	1	0.549	8	0	0
127	1	33	0	2	1	0.1217	0.0500	0	1	0.502	8	0	0
127	1	34	0	2	3	0.1217	0.0500	0	1	0.531	8	0	0
127	1	35	0	2	2	0.1217	0.0500	1	0	0.623	0	82	0
127	1	36	9	2	3	0.1217	0.0500	1	1	0.609	0	0	82
127	1	37	1	1	1	0.1217	0.0500	0	1	0.562	79	82	82
127	1	38	0	2	3	0.1217	0.0500	0	1	0.516	8	0	0
127	1	39	9	1	1	0.1217	0.0500	0	1	0.465	0	0	0
127	1	40	0	1	3	0.1217	0.0500	0	1	0.618	7	0	0
127	1	41	1	1	3	0.1217	0.0500	1	1	0.572	78	82	0
127	1	42	0	2	2	0.1217	0.0500	1	1	0.958	5	82	0
127	1	43	1	2	3	0.1217	0.0500	0	1	0.617	73	82	82
127	1	44	0	2	1	0.1217	0.0500	1	1	0.978	5	82	0
127	1	45	1	2	2	0.1217	0.0500	1	1	0.598	75	0	82
127	1	46	1	2	2	0.1217	0.0500	0	1	0.542	81	82	82
127	1	47	9	2	2	0.1217	0.0500	1	1	0.713	0	82	0
127	1	48	9	2	3	0.1217	0.0500	0	1	0.533	0	82	82
127	1	49	0	1	3	0.1217	0.0500	1	1	0.976	5	0	82
127	1	50	0	1	3	0.1217	0.0500	0	0	0.716	0	0	0
127	1	51	9	1	3	0.1217	0.0500	1	1	0.729	0	82	0
127	1	52	9	2	2	0.1217	0.0500	0	1	0.583	0	0	0
127	1	53	1	2	2	0.1217	0.0500	1	1	0.584	77	0	82
127	1	54	1	1	3	0.1217	0.0500	0	1	0.649	70	82	82
127	1	55	9	1	3	0.1217	0.0500	0	1	0.582	0	82	82
127	1	56	0	1	3	0.1217	0.0500	0	1	0.601	7	0	0
127	1	57	9	1	1	0.1217	0.0500	0	1	0.626	0	0	0
127	1	58	1	1	1	0.1217	0.0500	0	1	0.657	69	82	82
127	1	59	0	1	3	0.1217	0.0500	1	1	0.880	5	0	82
127	1	60	1	2	3	0.1217	0.0500	0	1	0.597	75	82	82
127	1	61	0	1	2	0.1217	0.0500	0	1	0.605	7	0	0
127	1	62	0	2	3	0.1217	0.0500	0	1	0.495	9	0	0
127	1	63	1	2	3	0.1217	0.0500	0	1	0.590	76	82	82
127	1	64	1	1	3	0.1217	0.0500	0	1	0.670	68	82	82
127	1	65	9	1	3	0.1217	0.0500	1	1	0.460	0	82	0
127	1	66	1	1	2	0.1217	0.0500	0	1	0.412	94	82	82
127	1	67	9	1	1	0.1217	0.0500	1	1	0.534	0	82	0
127	1	68	1	2	2	0.1217	0.0500	0	1	0.601	75	82	82
127	1	69	9	1	3	0.1217	0.0500	0	0	0.489	0	0	0
127	1	70	1	2	3	0.1217	0.0500	0	1	0.614	74	82	82
127	1	71	1	2	3	0.1217	0.0500	1	1	0.456	89	0	82
127	1	72	0	2	3	0.1217	0.0500	1	1	0.646	7	82	0
127	1	73	1	1	3	0.1217	0.0500	0	1	0.559	79	82	82
127	1	74	0	2	3	0.1217	0.0500	0	1	0.592	8	0	0
127	1	75	9	2	3	0.1217	0.0500	0	1	0.450	0	0	0
127	1	76	1	1	1	0.1217	0.0500	0	1	0.521	83	82	82
127	1	77	0	2	3	0.1217	0.0500	0	1	0.439	9	0	0
127	1	78	0	2	2	0.1217	0.0500	0	1	0.433	9	0	0
127	1	79	1	2	3	0.1217	0.0500	0	1	0.480	87	82	82
127	1	80	1	2	3	0.1217	0.0500	1	0	0.580	0	0	82
127	1	81	1	2	3	0.1217	0.0500	1	1	0.565	79	0	82
127	1	82	9	2	2	0.1217	0.0500	1	1	0.711	0	82	0
127	1	83	1	2	3	0.1217	0.0500	0	1	0.469	88	82	82
127	1	84	1	2	2	0.1217	0.0500	1	1	0.458	89	0	82
127	1	85	0	2	3	0.1217	0.0500	1	1	0.586	8	82	0
127	1	86	0	2	2	0.1217	0.0500	0	1	0.459	9	0	0
127	1	87	0	2	3	0.1217	0.0500	1	1	3.137	5	82	0
127	1	88	0	2	2	0.1217	0.0500	1	1	0.443	9	82	0
127	1	89	9	2	3	0.1217	0.0500	0	1	0.553	0	82	82
127	1	90	1	2	3	0.1217	0.0500	1	0	0.654	0	0	82
