sub	sess	t	loc	cue	co1	co2	or	resp	rt
119	1	1	1	2	0.0877	0.0500	0	1	2.986
119	1	2	2	3	0.0877	0.0500	1	1	0.872
119	1	3	1	1	0.0877	0.0500	1	1	0.808
119	1	4	1	3	0.0877	0.0500	0	1	0.664
119	1	5	2	2	0.0877	0.0500	0	1	0.923
119	1	6	2	3	0.0877	0.0500	0	1	0.774
119	1	7	2	3	0.0877	0.0500	1	1	0.615
119	1	8	1	1	0.0877	0.0500	1	1	0.868
119	1	9	1	1	0.0877	0.0500	0	1	0.526
119	1	10	2	2	0.0877	0.0500	1	1	0.754
119	1	11	2	2	0.0877	0.0500	0	1	0.857
119	1	12	2	1	0.0877	0.0500	0	1	0.690
119	1	13	2	2	0.0877	0.0500	0	1	0.679
119	1	14	1	3	0.0877	0.0500	1	1	0.675
119	1	15	1	1	0.0877	0.0500	0	1	0.753
119	1	16	2	1	0.0877	0.0500	0	1	0.709
119	1	17	1	2	0.0877	0.0500	0	1	0.819
119	1	18	2	3	0.0877	0.0500	1	1	0.495
119	1	19	2	3	0.0877	0.0500	0	1	0.620
119	1	20	1	1	0.0877	0.0500	1	1	0.542
119	1	21	2	3	0.0877	0.0500	1	1	0.634
119	1	22	1	1	0.0877	0.0500	0	1	0.548
119	1	23	2	3	0.0877	0.0500	0	1	0.747
119	1	24	1	1	0.0877	0.0500	0	0	0.669
119	1	25	1	1	0.0877	0.0500	0	1	0.682
119	1	26	1	2	0.0877	0.0500	1	1	0.581
119	1	27	2	2	0.0877	0.0500	0	1	0.744
119	1	28	2	3	0.0877	0.0500	0	1	0.465
119	1	29	2	1	0.0877	0.0500	1	1	0.510
119	1	30	1	3	0.0877	0.0500	1	1	0.688
119	1	31	1	3	0.0877	0.0500	1	1	0.487
119	1	32	2	2	0.0877	0.0500	0	1	0.527
119	1	33	1	1	0.0877	0.0500	1	1	0.495
119	1	34	1	3	0.0877	0.0500	0	1	0.593
119	1	35	2	2	0.0877	0.0500	0	1	0.547
119	1	36	1	1	0.0877	0.0500	1	1	0.528
119	1	37	2	2	0.0877	0.0500	1	1	0.489
119	1	38	1	1	0.0877	0.0500	1	1	0.534
119	1	39	2	2	0.0877	0.0500	1	1	0.507
119	1	40	2	2	0.0877	0.0500	1	1	0.473
119	1	41	1	3	0.0877	0.0500	1	1	0.488
119	1	42	1	1	0.0877	0.0500	1	1	0.467
119	1	43	2	2	0.0877	0.0500	0	1	0.630
119	1	44	2	2	0.0877	0.0500	1	1	0.452
119	1	45	1	3	0.0877	0.0500	0	1	0.585
119	1	46	2	2	0.0877	0.0500	1	1	0.473
119	1	47	1	1	0.0877	0.0500	0	1	0.495
119	1	48	1	1	0.0877	0.0500	1	1	0.508
119	1	49	1	1	0.0877	0.0500	0	1	0.439
119	1	50	2	2	0.0877	0.0500	1	1	0.452
119	1	51	2	2	0.0877	0.0500	0	1	0.666
119	1	52	1	2	0.0877	0.0500	1	1	0.436
119	1	53	1	3	0.0877	0.0500	0	1	0.478
119	1	54	1	1	0.0877	0.0500	0	1	0.584
119	1	55	2	2	0.0877	0.0500	1	0	0.650
119	1	56	2	1	0.0877	0.0500	1	1	0.452
119	1	57	2	3	0.0877	0.0500	0	1	0.617
119	1	58	1	1	0.0877	0.0500	1	1	0.519
119	1	59	2	1	0.0877	0.0500	1	1	0.467
119	1	60	1	1	0.0877	0.0500	1	1	0.586
119	1	61	2	2	0.0877	0.0500	1	1	0.504
119	1	62	1	2	0.0877	0.0500	1	1	0.476
119	1	63	2	3	0.0877	0.0500	1	1	0.704
119	1	64	1	1	0.0877	0.0500	0	1	0.526
119	1	65	2	2	0.0877	0.0500	1	1	0.673
119	1	66	1	3	0.0877	0.0500	0	1	0.494
