sub	sess	t	loc	cue	co1	co2	or	resp	rt
42	1	1	1	1	0.0500	0.0586	1	1	0.804
42	1	2	2	2	0.0500	0.0586	1	1	0.649
42	1	3	2	3	0.0500	0.0586	0	1	0.668
42	1	4	2	3	0.0500	0.0586	0	1	0.724
42	1	5	2	3	0.0500	0.0586	1	1	0.603
42	1	6	2	3	0.0500	0.0586	1	1	0.633
42	1	7	1	1	0.0500	0.0586	0	1	0.711
42	1	8	2	2	0.0500	0.0586	0	1	1.170
42	1	9	1	1	0.0500	0.0586	1	1	0.823
42	1	10	1	3	0.0500	0.0586	1	1	0.605
42	1	11	2	2	0.0500	0.0586	1	1	0.837
42	1	12	2	2	0.0500	0.0586	1	1	0.710
42	1	13	1	1	0.0500	0.0586	1	1	0.723
42	1	14	2	2	0.0500	0.0586	1	1	0.772
42	1	15	2	3	0.0500	0.0586	1	1	0.686
42	1	16	1	1	0.0500	0.0586	1	0	0.794
42	1	17	1	3	0.0500	0.0586	0	1	0.706
42	1	18	2	2	0.0500	0.0586	0	1	0.600
42	1	19	1	1	0.0500	0.0586	0	1	0.580
42	1	20	1	1	0.0500	0.0586	1	1	0.630
42	1	21	1	2	0.0500	0.0586	1	1	0.586
42	1	22	1	1	0.0500	0.0586	0	1	0.624
42	1	23	2	1	0.0500	0.0586	1	1	1.288
42	1	24	2	1	0.0500	0.0586	0	1	0.590
42	1	25	1	1	0.0500	0.0586	1	1	0.578
42	1	26	1	3	0.0500	0.0586	0	1	0.575
42	1	27	1	2	0.0500	0.0586	0	1	0.594
42	1	28	2	1	0.0500	0.0586	1	1	0.609
42	1	29	1	2	0.0500	0.0586	0	1	0.563
42	1	30	2	2	0.0500	0.0586	0	1	0.649
42	1	31	1	1	0.0500	0.0586	1	1	0.758
42	1	32	1	3	0.0500	0.0586	1	1	0.652
42	1	33	2	3	0.0500	0.0586	0	0	1.087
42	1	34	2	2	0.0500	0.0586	1	1	0.670
42	1	35	2	2	0.0500	0.0586	1	1	0.704
42	1	36	1	1	0.0500	0.0586	0	0	0.787
42	1	37	1	3	0.0500	0.0586	1	1	0.655
42	1	38	2	2	0.0500	0.0586	0	1	0.737
