sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt
42	1	2	1	2	-1	0.0500	0.0586	1	1	0.522
42	1	4	1	2	-1	0.0500	0.0586	1	1	0.643
42	1	6	1	1	-1	0.0500	0.0586	0	1	0.847
42	1	8	1	1	-1	0.0500	0.0586	0	1	0.556
42	1	10	1	2	-1	0.0500	0.0586	1	1	0.565
42	1	12	1	2	-1	0.0500	0.0586	0	1	0.555
42	1	14	1	2	-1	0.0500	0.0586	0	1	0.516
42	1	16	1	2	-1	0.0500	0.0586	1	1	0.571
42	1	18	1	1	-1	0.0500	0.0586	0	1	0.583
42	1	20	1	2	-1	0.0500	0.0586	0	1	0.383
42	1	22	1	2	-1	0.0500	0.0586	1	1	0.329
42	1	24	1	2	-1	0.0500	0.0586	1	1	0.451
42	1	26	1	2	-1	0.0500	0.0586	0	1	0.393
42	1	28	1	1	-1	0.0500	0.0586	0	1	0.472
42	1	30	1	2	-1	0.0500	0.0586	1	1	0.499
42	1	32	1	1	-1	0.0500	0.0586	1	1	0.503
42	1	34	1	1	-1	0.0500	0.0586	0	1	0.361
42	1	36	1	1	-1	0.0500	0.0586	0	1	0.353
42	1	38	1	2	-1	0.0500	0.0586	0	1	0.678
42	1	40	1	1	-1	0.0500	0.0586	0	1	0.521
42	1	42	1	2	-1	0.0500	0.0586	0	1	0.392
42	1	44	1	1	-1	0.0500	0.0586	1	1	0.525
42	1	46	1	2	-1	0.0500	0.0586	1	1	0.485
42	1	48	1	1	-1	0.0500	0.0586	1	1	0.607
42	1	50	1	1	-1	0.0500	0.0586	1	1	0.769
42	1	52	1	1	-1	0.0500	0.0586	1	1	0.481
42	1	54	1	1	-1	0.0500	0.0586	1	1	0.439
42	1	56	1	2	-1	0.0500	0.0586	0	1	0.364
42	1	58	1	2	-1	0.0500	0.0586	0	1	0.439
42	1	60	1	1	-1	0.0500	0.0586	0	1	0.398
42	1	62	1	1	-1	0.0500	0.0586	1	1	0.429
42	1	64	1	1	-1	0.0500	0.0586	1	1	0.423
42	1	66	0	1	-1	0.0500	0.0586	1	1	0.524
42	1	68	0	1	-1	0.0500	0.0586	1	1	0.438
42	1	70	0	1	-1	0.0500	0.0586	0	1	0.452
42	1	72	0	1	-1	0.0500	0.0586	1	1	0.333
42	1	74	0	2	-1	0.0500	0.0586	0	1	0.413
42	1	76	0	2	-1	0.0500	0.0586	1	1	0.353
42	1	78	0	2	-1	0.0500	0.0586	0	1	0.346
42	1	80	0	2	-1	0.0500	0.0586	1	1	0.374
42	1	82	0	2	-1	0.0500	0.0586	0	1	0.371
42	1	84	0	1	-1	0.0500	0.0586	0	1	0.450
42	1	86	0	1	-1	0.0500	0.0586	1	1	0.379
42	1	88	0	1	-1	0.0500	0.0586	1	1	0.677
42	1	90	0	1	-1	0.0500	0.0586	0	1	0.560
42	1	92	0	2	-1	0.0500	0.0586	1	1	0.473
42	1	94	0	2	-1	0.0500	0.0586	1	1	0.436
42	1	96	0	2	-1	0.0500	0.0586	0	1	0.446
42	1	98	0	2	-1	0.0500	0.0586	1	1	0.391
42	1	100	0	1	-1	0.0500	0.0586	0	1	0.400
42	1	102	0	2	-1	0.0500	0.0586	1	1	0.353
42	1	104	0	1	-1	0.0500	0.0586	0	1	0.396
42	1	106	0	2	-1	0.0500	0.0586	0	1	0.457
42	1	108	0	2	-1	0.0500	0.0586	1	1	0.402
42	1	110	0	2	-1	0.0500	0.0586	0	1	0.438
42	1	112	0	1	-1	0.0500	0.0586	0	1	0.440
42	1	114	0	1	-1	0.0500	0.0586	0	1	0.368
42	1	116	0	2	-1	0.0500	0.0586	0	1	0.362
42	1	118	0	1	-1	0.0500	0.0586	0	1	0.360
42	1	120	0	1	-1	0.0500	0.0586	1	1	0.467
42	1	122	0	1	-1	0.0500	0.0586	1	1	0.425
42	1	124	0	2	-1	0.0500	0.0586	1	1	0.470
42	1	126	0	1	-1	0.0500	0.0586	1	1	0.453
42	1	128	0	2	-1	0.0500	0.0586	0	1	0.415
