sub	sess	t	rew	loc	cue	co1	co2	or	resp	rt	rew_tot	left_col	right_col
133	1	1	1	2	3	0.0500	0.0656	1	1	1.002	50	0	82
133	1	2	0	2	2	0.0500	0.0656	1	1	0.939	5	82	0
133	1	3	1	2	1	0.0500	0.0656	0	1	0.735	61	82	82
133	1	4	0	2	3	0.0500	0.0656	1	1	0.837	5	82	0
133	1	5	1	1	3	0.0500	0.0656	0	1	0.687	66	82	82
133	1	6	1	2	3	0.0500	0.0656	1	1	1.012	50	0	82
133	1	7	9	1	3	0.0500	0.0656	1	1	0.422	0	82	0
133	1	8	1	1	1	0.0500	0.0656	1	1	0.886	50	82	0
133	1	9	0	1	3	0.0500	0.0656	0	1	0.491	9	0	0
133	1	10	1	2	2	0.0500	0.0656	0	1	1.032	50	82	82
133	1	11	9	1	3	0.0500	0.0656	1	0	0.769	0	0	82
133	1	12	1	2	2	0.0500	0.0656	1	1	0.662	69	0	82
133	1	13	1	2	3	0.0500	0.0656	1	1	0.676	67	0	82
133	1	14	9	2	1	0.0500	0.0656	1	1	0.586	0	0	82
133	1	15	0	1	1	0.0500	0.0656	1	0	0.674	0	0	82
133	1	16	0	2	3	0.0500	0.0656	0	1	0.392	10	0	0
133	1	17	1	2	3	0.0500	0.0656	0	1	0.513	84	82	82
133	1	18	0	1	3	0.0500	0.0656	1	0	0.599	0	0	82
133	1	19	0	2	3	0.0500	0.0656	1	1	0.535	8	82	0
133	1	20	9	2	2	0.0500	0.0656	1	1	0.613	0	82	0
133	1	21	1	1	1	0.0500	0.0656	0	1	1.448	50	82	82
133	1	22	1	1	3	0.0500	0.0656	0	1	0.613	74	82	82
133	1	23	9	2	2	0.0500	0.0656	0	1	0.581	0	82	82
133	1	24	0	2	2	0.0500	0.0656	0	1	0.471	9	0	0
133	1	25	9	1	1	0.0500	0.0656	1	1	0.703	0	82	0
133	1	26	1	2	2	0.0500	0.0656	1	1	0.860	50	0	82
133	1	27	9	2	3	0.0500	0.0656	0	1	0.739	0	82	82
133	1	28	1	2	3	0.0500	0.0656	0	1	0.478	87	82	82
133	1	29	0	2	2	0.0500	0.0656	1	1	0.595	8	82	0
133	1	30	0	1	3	0.0500	0.0656	0	0	0.725	0	0	0
133	1	31	9	1	3	0.0500	0.0656	1	1	0.505	0	0	82
