sub	sess	t	loc	cue	co1	co2	or	resp	rt
107	1	1	1	1	0.1155	0.2495	0	0	1.095
107	1	2	2	2	0.1155	0.2495	1	1	1.043
107	1	3	2	2	0.1155	0.2495	0	1	0.699
107	1	4	2	2	0.1155	0.2495	1	1	0.599
107	1	5	1	3	0.1155	0.2495	1	0	1.344
107	1	6	2	2	0.1155	0.2495	1	1	0.646
107	1	7	1	1	0.1155	0.2495	0	1	0.819
107	1	8	2	3	0.1155	0.2495	1	1	0.784
107	1	9	1	1	0.1155	0.2495	1	1	0.886
107	1	10	1	2	0.1155	0.2495	1	1	0.930
107	1	11	1	1	0.1155	0.2495	0	1	0.707
107	1	12	1	1	0.1155	0.2495	1	1	0.830
107	1	13	2	1	0.1155	0.2495	0	0	2.532
107	1	14	2	3	0.1155	0.2495	0	1	0.551
107	1	15	1	2	0.1155	0.2495	0	1	0.857
107	1	16	1	3	0.1155	0.2495	0	1	1.203
107	1	17	1	3	0.1155	0.2495	1	1	0.596
107	1	18	2	3	0.1155	0.2495	0	1	0.789
107	1	19	2	2	0.1155	0.2495	1	0	0.860
107	1	20	2	2	0.1155	0.2495	0	1	0.518
107	1	21	2	1	0.1155	0.2495	1	1	0.666
107	1	22	1	1	0.1155	0.2495	0	1	0.769
107	1	23	1	3	0.1155	0.2495	0	1	0.748
107	1	24	1	1	0.1155	0.2495	1	1	0.704
107	1	25	1	1	0.1155	0.2495	1	0	1.589
107	1	26	2	2	0.1155	0.2495	0	1	0.553
107	1	27	1	3	0.1155	0.2495	0	1	0.646
107	1	28	2	2	0.1155	0.2495	1	1	0.804
107	1	29	2	2	0.1155	0.2495	1	1	1.143
107	1	30	1	1	0.1155	0.2495	0	1	0.914
107	1	31	1	1	0.1155	0.2495	1	1	0.751
107	1	32	1	3	0.1155	0.2495	1	1	1.899
107	1	33	1	1	0.1155	0.2495	0	1	0.548
107	1	34	1	3	0.1155	0.2495	1	1	0.634
107	1	35	2	2	0.1155	0.2495	1	1	0.579
107	1	36	2	1	0.1155	0.2495	0	1	0.505
107	1	37	2	2	0.1155	0.2495	0	1	0.505
107	1	38	2	3	0.1155	0.2495	1	1	0.573
107	1	39	2	1	0.1155	0.2495	1	1	0.658
107	1	40	2	2	0.1155	0.2495	0	1	0.484
107	1	41	2	2	0.1155	0.2495	1	1	0.673
107	1	42	1	2	0.1155	0.2495	1	1	0.854
107	1	43	1	1	0.1155	0.2495	1	1	0.839
107	1	44	2	3	0.1155	0.2495	0	1	0.768
107	1	45	1	1	0.1155	0.2495	1	1	0.667
107	1	46	2	3	0.1155	0.2495	0	1	0.840
107	1	47	2	3	0.1155	0.2495	1	1	0.804
107	1	48	1	1	0.1155	0.2495	0	1	0.819
107	1	49	1	3	0.1155	0.2495	0	1	0.549
107	1	50	2	3	0.1155	0.2495	1	1	3.152
107	1	51	1	1	0.1155	0.2495	0	1	0.748
107	1	52	1	1	0.1155	0.2495	1	1	0.659
107	1	53	2	2	0.1155	0.2495	0	1	0.474
107	1	54	2	2	0.1155	0.2495	0	1	0.569
107	1	55	1	2	0.1155	0.2495	0	1	0.809
107	1	56	2	2	0.1155	0.2495	0	1	0.496
107	1	57	1	1	0.1155	0.2495	1	1	0.664
107	1	58	2	2	0.1155	0.2495	1	1	0.611
107	1	59	2	2	0.1155	0.2495	1	0	0.592
107	1	60	1	1	0.1155	0.2495	1	0	1.516
107	1	61	2	2	0.1155	0.2495	0	1	0.563
107	1	62	2	2	0.1155	0.2495	0	1	0.481
107	1	63	1	3	0.1155	0.2495	1	1	0.632
107	1	64	2	2	0.1155	0.2495	0	1	0.433
107	1	65	1	3	0.1155	0.2495	0	1	0.819
107	1	66	2	1	0.1155	0.2495	0	1	0.579
107	1	67	2	1	0.1155	0.2495	0	1	1.339
107	1	68	2	2	0.1155	0.2495	0	1	0.546
107	1	69	2	2	0.1155	0.2495	1	1	0.478
107	1	70	1	1	0.1155	0.2495	0	1	0.630
107	1	71	1	2	0.1155	0.2495	1	1	0.840
107	1	72	2	2	0.1155	0.2495	0	1	0.663
107	1	73	2	2	0.1155	0.2495	1	1	0.527
107	1	74	1	1	0.1155	0.2495	0	1	0.715
107	1	75	1	1	0.1155	0.2495	0	1	1.615
107	1	76	2	1	0.1155	0.2495	1	1	0.626
107	1	77	1	1	0.1155	0.2495	1	1	0.803
107	1	78	1	1	0.1155	0.2495	1	1	0.722
107	1	79	1	1	0.1155	0.2495	0	0	1.329
107	1	80	1	3	0.1155	0.2495	1	1	0.707
107	1	81	1	3	0.1155	0.2495	0	1	0.893
107	1	82	1	1	0.1155	0.2495	0	1	0.642
107	1	83	1	1	0.1155	0.2495	0	1	0.463
107	1	84	1	2	0.1155	0.2495	1	0	1.283
107	1	85	1	1	0.1155	0.2495	1	0	1.207
107	1	86	1	1	0.1155	0.2495	1	1	0.764
107	1	87	1	2	0.1155	0.2495	0	0	1.796
107	1	88	1	3	0.1155	0.2495	0	1	0.627
107	1	89	2	1	0.1155	0.2495	1	1	0.814
107	1	90	1	1	0.1155	0.2495	0	1	0.535
107	1	91	2	3	0.1155	0.2495	0	0	0.989
107	1	92	2	2	0.1155	0.2495	1	1	0.748
107	1	93	2	3	0.1155	0.2495	1	0	0.867
107	1	94	1	1	0.1155	0.2495	0	1	0.684
107	1	95	2	2	0.1155	0.2495	0	1	0.853
107	1	96	1	3	0.1155	0.2495	1	1	1.002
107	1	97	2	2	0.1155	0.2495	1	1	0.634
107	1	98	2	3	0.1155	0.2495	0	1	0.545
107	1	99	2	2	0.1155	0.2495	0	1	0.502
107	1	100	2	3	0.1155	0.2495	1	1	0.543
107	1	101	1	1	0.1155	0.2495	1	0	0.507
107	1	102	2	3	0.1155	0.2495	1	1	0.525
107	1	103	1	1	0.1155	0.2495	1	1	1.153
107	1	104	2	3	0.1155	0.2495	1	1	0.533
107	1	105	1	3	0.1155	0.2495	0	1	0.697
107	1	106	2	2	0.1155	0.2495	1	1	0.648
107	1	107	2	2	0.1155	0.2495	0	1	0.538
107	1	108	2	3	0.1155	0.2495	0	1	0.556
107	1	109	1	3	0.1155	0.2495	1	1	0.594
107	1	110	1	2	0.1155	0.2495	0	1	0.849
107	1	111	2	3	0.1155	0.2495	0	1	0.602
107	1	112	2	2	0.1155	0.2495	1	1	0.478
